Percentage of total rainfall ocurring in 'heavy' rainfall events - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
         56.57    37.02    41.89    25.84    40.84
Timeseries in anomalies relative to 1970-1999 mean (% of total rainfall)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960    -56.50      NaN      NaN      NaN      NaN
1961     -2.73    13.15    -2.54    -4.49     5.83
1962      6.47     2.51    -9.58    21.34    49.24
1963      4.23     1.95     4.65    22.15   -18.75
1964     -5.24   -28.25   -16.61    12.94   -13.86
1965      1.49    10.67    -7.95    17.83    16.13
1966     -4.29    15.91    -8.71   -14.78   -16.23
1967      5.11   -17.33     7.53   -15.59    21.46
1968      8.26    -2.84    19.97   -13.12   -10.21
1969      7.34    -4.17    17.06     2.46   -31.77
1970      3.91    -7.77     2.01   -19.52    33.73
1971     -5.83   -25.13    -7.82     4.31   -11.92
1972     -0.07    39.77     4.17     9.07     9.37
1973     -1.81    17.81     4.16    -9.43     1.20
1974      3.11     5.93     8.68    -5.07     8.66
1975      2.15    -8.91     5.55    15.08   -21.92
1976      2.94    -0.08     9.59   -16.39   -37.12
1977      2.04    -0.51    10.08   -17.25     8.10
1978     -4.83   -16.49   -10.06    -6.41   -13.28
1979     -5.63   -13.84     0.20   -21.15   -20.96
1980      8.75   -29.73    17.93    15.62     9.51
1981    -17.44    -9.24   -22.89    -9.37    10.95
1982     -0.63    29.73   -21.56    -7.94    42.86
1983      2.12     9.57    -2.13    16.53   -16.90
1984      2.00    -4.10     0.54    -0.83     8.25
1985     -2.81    30.34     2.20    -0.18     1.70
1986      5.74   -15.58    11.14    20.83   -12.64
1987     -5.23     2.06    -6.44    15.85   -26.75
1988      4.45    -9.40   -23.32    20.80    46.00
1989     -3.37    40.42     2.14    -4.93   -28.88
1990     -4.57     5.34    -0.06   -12.87    24.14
1991      1.97   -22.74    14.24   -23.57     9.56
1992      1.02    -2.41    10.81   -23.73   -23.70
1993     -1.79     6.41    -3.42    -1.77     6.06
1994      2.93     3.52     0.70    -1.45     0.50
1995      9.14   -32.49    14.96    10.06   -22.84
1996      4.78    11.87   -14.96    29.51    35.13
1997      7.07    14.79    10.93    25.01   -15.37
1998     -4.56   -22.96    -4.34     0.24   -12.76
1999     -5.57     3.82   -13.03    -1.05     9.31
2000     -5.47    -6.84   -17.59   -10.85    36.19
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
