Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual      JF     MAM    JJAS     OND
      25.6657      26.2175      27.3100      24.5033      25.2035
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
 Year  Annual      JF     MAM    JJAS     OND
 1960   -0.24   -0.13   -0.20   -0.31   -0.27
 1961   -0.36   -0.41   -0.01   -0.63   -0.33
 1962   -0.36   -0.14   -0.27   -0.56   -0.33
 1963   -0.12   -0.20   -0.07    0.04   -0.31
 1964   -0.50    0.06   -0.31   -0.76   -0.72
 1965   -0.55   -1.16   -0.41   -0.48   -0.37
 1966   -0.23   -0.37   -0.14   -0.24   -0.22
 1967   -0.32   -0.13   -0.23   -0.45   -0.34
 1968   -0.19   -0.41   -0.58    0.10   -0.05
 1969   -0.01    0.32    0.10   -0.19   -0.11
 1970   -0.08    0.25   -0.17   -0.12   -0.15
 1971   -0.47   -0.46   -0.58   -0.41   -0.46
 1972   -0.14   -0.30   -0.60    0.08    0.15
 1973    0.22    0.52    0.21    0.27   -0.04
 1974   -0.23   -0.21   -0.21   -0.23   -0.26
 1975   -0.30   -0.31   -0.22   -0.40   -0.24
 1976   -0.62   -0.42   -0.64   -0.63   -0.72
 1977   -0.03   -0.18   -0.15   -0.04    0.19
 1978   -0.16    0.50   -0.38   -0.32   -0.17
 1979    0.10    0.40    0.04    0.12   -0.07
 1980    0.04    0.49   -0.13    0.08   -0.16
 1981   -0.00   -0.28   -0.16    0.10    0.21
 1982   -0.08   -0.14    0.01    0.00   -0.23
 1983    0.30    0.25    0.61    0.13    0.24
 1984    0.03   -0.07    0.04    0.11    0.00
 1985   -0.04   -0.15    0.18   -0.14   -0.05
 1986   -0.24   -0.56   -0.04   -0.12   -0.38
 1987    0.44    0.23    0.18    0.65    0.55
 1988    0.12   -0.03    0.67   -0.04   -0.11
 1989   -0.06   -0.46   -0.15    0.06    0.15
 1990    0.15   -0.23    0.21    0.18    0.32
 1991    0.08    0.40   -0.02    0.19   -0.18
 1992   -0.13   -0.02   -0.14   -0.28   -0.00
 1993   -0.01   -0.15   -0.21    0.05    0.23
 1994   -0.10   -0.23   -0.04   -0.08   -0.11
 1995    0.12   -0.54    0.22    0.24    0.28
 1996    0.10    0.40   -0.05    0.13    0.00
 1997    0.10    0.17   -0.23    0.03    0.47
 1998    0.77    1.04    1.29    0.38    0.59
 1999    0.14    0.11    0.49    0.02   -0.04
 2000    0.08    0.10    0.12    0.07    0.05
 2001    0.33    0.08    0.39    0.26    0.52
 2002    0.43    0.28    0.72    0.41    0.25
 2003    0.54    0.72    0.83    0.10    0.73
 2004    0.62    0.79    0.73    0.35    0.76
 2005    0.59    0.70    0.55    0.37    0.86
 2006    0.53    1.03    0.31    0.48    0.48
