Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN     NaN     NaN     NaN     NaN
1961    24.59   24.42   26.31   23.53   24.02
1962    24.51   24.01   25.96   23.73   24.35
1963    24.83   24.82   25.93   24.11   24.47
1964    24.53   24.59   26.06   23.53   23.92
1965    24.62   24.52   25.85   23.81   24.28
1966    24.70   24.35   26.08   24.03   24.35
1967    24.60   24.33   26.37   23.68   24.01
1968    24.59   24.38   25.79   23.82   24.35
1969    24.89   24.50   26.62   24.09   24.35
1970    24.77   24.65   26.45   23.92   24.08
1971    24.27   23.87   25.96   23.43   23.82
1972    24.41   24.02   25.73   23.81   24.09
1973    24.91   25.18   26.37   24.04   24.06
1974    24.19   24.07   25.54   23.52   23.63
1975    24.20   23.54   26.00   23.50   23.76
1976    24.25   23.99   25.72   23.37   23.91
1977    24.75   24.21   26.50   23.91   24.37
1978    24.53   24.44   26.01   23.58   24.11
1979    24.93   24.64   26.30   24.12   24.67
1980    24.99   24.79   26.73   24.05   24.40
1981    24.36   23.91   25.93   23.69   23.89
1982    24.28   24.25   25.79   23.50   23.59
1983    24.60   24.14   26.74   23.65   23.84
1984    24.41   24.05   25.69   23.99   23.91
1985    24.33   24.10   25.77   23.45   23.99
1986    24.36   24.23   26.08   23.41   23.69
1987    24.81   24.08   26.40   24.38   24.40
1988    24.60   24.58   26.38   23.57   23.89
1989    24.12   23.12   25.68   23.60   24.07
1990    24.77   24.69   26.08   23.72   24.57
1991    24.79   25.21   25.75   23.98   24.23
1992    24.24   23.80   26.23   23.36   23.56
1993    24.64   23.99   25.97   24.07   24.51
1994    24.73   24.46   26.59   23.78   24.09
1995    24.69   24.07   26.45   24.17   24.08
1996    24.76   24.79   26.38   24.05   23.83
1997    25.00   24.24   26.02   24.34   25.38
1998    25.45   25.22   27.40   24.56   24.62
1999    24.74   24.54   26.45   24.04   23.92
2000    24.55   24.40   26.12   23.72   23.94
2001    24.56   24.05   26.16   23.87   24.15
2002    24.92   24.48   26.67   24.44   24.11
2003    25.12   25.13   26.42   24.09   24.86
2004    25.05   24.95   26.84   23.92   24.51
2005    25.33   25.35   26.89   23.83   25.26
2006      NaN     NaN     NaN     NaN     NaN
