Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
 YEAR  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   -0.43  -55.07    9.15  -12.22   -4.07
 1961    3.12   -3.21   -0.08    0.82    8.48
 1962    1.52   -1.32    0.79    3.17    1.69
 1963    0.96    2.69   11.69   -4.57   -4.45
 1964   -7.00   -6.58   -1.57   -7.87    1.99
 1965   -2.56   -8.54    1.44   -7.67   -1.10
 1966    4.85    3.76   -0.61   -1.49    6.30
 1967    4.40    0.26   10.97    1.76   16.27
 1968   -0.95    6.24   -5.08    1.87    2.44
 1969   -8.62   -8.99   -8.25   -0.54   -5.47
 1970   -6.90   -0.81   -4.76  -12.93   -2.74
 1971   -3.46    3.15   -6.09   -4.90    0.86
 1972    2.46   -4.83    4.04   -8.58    6.75
 1973    3.25   -2.24    4.80   -0.30   -0.90
 1974    5.94   -0.27    4.13   -1.47    6.91
 1975   -4.78   -3.45    1.17    4.17   -8.73
 1976   -3.61   -7.31    4.63   -2.89   -4.01
 1977    3.03    7.81    4.15    4.62   -0.37
 1978   -0.99   11.07    2.75   -8.06   -8.32
 1979    5.87    3.10    3.91   -0.33   16.59
 1980   -4.06   -1.44    1.84   -9.74  -11.78
 1981    4.70    4.16    9.37  -10.54    7.30
 1982    0.28    0.45   -7.06    0.65   -2.63
 1983    1.19   -3.35    1.20    2.25    2.84
 1984   -0.54   -5.50    2.06   -6.21   15.67
 1985   -7.40  -12.05   -4.28    0.46  -14.20
 1986   -1.93  -11.78    7.43    3.45    0.95
 1987   -4.15    6.31    1.59   -9.71   -2.44
 1988   -4.87    0.92   -4.04   -3.51  -15.37
 1989    2.19    6.69    4.83   10.12   -2.54
 1990    6.01   -1.91   -7.40    0.72   12.53
 1991   -2.47   -4.49   -2.85   -1.86    7.39
 1992   -0.74    1.75   -7.50   -6.01    1.03
 1993   -2.13   -7.74    3.75    0.67   -9.61
 1994    3.78   -3.25   -0.69    3.78    0.89
 1995   -6.29   -9.10   -9.90    5.63   -5.85
 1996    2.09    5.51   -1.64   -5.64    9.69
 1997   -1.56   -0.59    2.91   -3.09   -6.23
 1998    0.76   -8.41   -8.34    3.86    8.79
 1999   -3.60    6.00   -2.24   -5.21   -9.78
 2000   -2.31   -2.53   -7.78   -7.35    1.79
Projections under SRES A2 scenario
 2000   -0.07  -66.77    6.48   -2.26   11.88
 2001   12.16   -4.27    1.78    5.70    5.48
 2002    0.77    5.19    8.81   -0.65   -0.97
 2003    1.93    8.22  -11.58   11.44    9.48
 2004   -3.09   -8.89    0.72   -4.49   -4.42
 2005    1.96    3.21    8.79    7.38    8.79
 2006    1.23   -7.01  -13.26    3.76   11.06
 2007   -0.41   -1.43    0.18   -1.21    2.03
 2008    2.85   -8.08   -2.01   -3.31    5.07
 2009    4.78   -8.98    2.03    3.16   -4.36
 2010   -0.92    2.75    4.31    1.59   -8.95
 2011    2.92   -8.04   -1.41    5.47    9.35
 2012   -0.71   -5.00   -1.57   16.59    2.66
 2013    2.30    8.42    1.00   -2.75    3.64
 2014   -1.53  -11.19   -4.73    0.11    0.84
 2015   -0.56    0.89   -2.67   -2.16   -0.48
 2016    3.09    4.25   -1.06    0.25    5.42
 2017    4.85   12.87   -2.13    1.70    3.19
 2018   -3.28   -4.66   -0.48    8.13    3.81
 2019    2.73   -2.74    1.86   -6.54   18.16
 2020   -6.12    0.11   -4.87   -2.14   -6.60
 2021    1.64   -2.23   -1.78    0.50    1.69
 2022    2.29    1.09    3.15   -2.33   -0.30
 2023    4.89    7.16   15.21    1.79    6.73
 2024    2.94    9.99    3.63    5.58    7.33
 2025   -1.13   -9.04   -9.81    4.19   15.99
 2026    2.37    6.53    1.44    3.95    1.53
 2027    1.68   -3.23  -10.66    0.20   24.71
 2028   -0.77   -5.98   -4.90    1.86    3.32
 2029   -0.97   -3.14    2.98   -8.75    4.99
 2030   -2.97   -9.16   -3.96   -0.67   10.61
 2031    2.17  -16.25    3.27    2.96   13.34
 2032   -0.60   -3.89   -2.14   -6.21   17.08
 2033   -2.62  -14.25   -9.13    1.11    6.76
 2034   -2.73   -8.88   -2.21   -5.83    1.69
 2035   -0.84   -3.50   14.40   -8.95   10.96
 2036   -3.19   16.75    2.74    0.43   13.59
 2037    4.21   -0.02   -2.89   -3.20    7.91
 2038   -2.47   -2.05    2.88    2.82    6.67
 2039   -1.60   -5.99   -1.32    4.22    5.79
 2040    7.95    0.89   -7.56    5.09   14.59
 2041    5.07   -5.76    0.99    0.17   17.87
 2042   -1.27   -6.84  -11.07   -1.24   22.78
 2043    1.06  -10.49   -1.81   -9.52   15.47
 2044    4.19   -5.22    4.90   -3.59   19.71
 2045    1.82   10.61   -2.55    3.05   11.42
 2046   -2.04    6.34   -4.37  -11.77   -5.48
 2047    2.67   -6.54   -1.36   -3.67   12.64
 2048    1.76   -1.01   -2.83   -0.54   12.89
