Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     NDJ     FMA     MJJ     ASO
        23.28   22.62   24.36   23.14   23.00
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   -0.30   -0.39   -0.27   -0.47   -0.57
 1961   -0.20   -0.07   -0.49   -0.16   -0.08
 1962   -0.28   -0.03   -0.35   -0.12   -0.63
 1963   -0.06   -0.32    0.35   -0.37    0.09
 1964   -0.47   -0.17   -0.59   -0.54   -0.56
 1965   -0.62   -0.60   -0.55   -0.61   -0.71
 1966   -0.30    0.08   -0.41   -0.39   -0.46
 1967   -0.45   -0.44   -0.77   -0.27   -0.34
 1968   -0.45   -0.32   -0.30   -0.77   -0.40
 1969   -0.25    0.05   -0.08   -0.58   -0.38
 1970    0.18   -0.07   -0.06    0.24    0.59
 1971   -0.10    0.17   -0.01   -0.06   -0.49
 1972   -0.37   -0.44   -0.25   -0.47   -0.34
 1973   -0.06   -0.02    0.14   -0.02   -0.34
 1974   -0.18   -0.11   -0.00   -0.08   -0.51
 1975   -0.41   -0.29   -0.46   -0.63   -0.27
 1976   -0.25   -0.47   -0.46   -0.16    0.08
 1977    0.27    0.26   -0.30    0.57    0.56
 1978   -0.02    0.10   -0.10   -0.09    0.00
 1979   -0.12   -0.26   -0.54    0.11    0.21
 1980    0.17    0.17   -0.25    0.26    0.50
 1981    0.30    0.71    0.36    0.33   -0.20
 1982   -0.08   -0.10   -0.19   -0.15    0.12
 1983   -0.12    0.15   -0.27    0.06   -0.41
 1984   -0.31   -0.02   -0.10   -0.51   -0.60
 1985   -0.09   -0.30   -0.07   -0.18    0.19
 1986   -0.03   -0.02    0.23   -0.15   -0.17
 1987    0.00    0.17   -0.07    0.20   -0.30
 1988   -0.01   -0.42    0.16    0.07    0.16
 1989    0.13    0.36    0.28   -0.04   -0.08
 1990    0.11    0.38   -0.14    0.34   -0.13
 1991   -0.05   -0.02   -0.02   -0.13   -0.02
 1992   -0.51   -0.48   -0.47   -0.64   -0.43
 1993   -0.21   -0.23   -0.65   -0.01    0.05
 1994    0.09    0.29    0.01   -0.17    0.25
 1995    0.31    0.10    0.43    0.36    0.33
 1996    0.49    0.02    1.47    0.36    0.12
 1997    0.04   -0.21    0.51   -0.16    0.01
 1998    0.28    0.19    0.40    0.20    0.33
 1999    0.54    0.39    0.42    0.57    0.79
 2000    0.52    0.66    0.56    0.52    0.35
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN    0.66    0.55    0.37
 2002    0.38    0.50    0.60    0.25    0.17
 2003    0.43    0.04    1.45    0.24   -0.01
 2004    0.47    0.14    0.19    0.38    1.15
 2005    0.65    0.89    0.80    0.39    0.52
 2006    0.59    0.44    0.71    0.40    0.80
 2007    0.75    0.72    0.56    0.77    0.95
 2008    0.96    0.88    1.07    1.10    0.78
 2009    0.65    0.80    0.52    0.81    0.48
 2010    0.77    0.65    1.11    0.42    0.89
 2011    0.44    0.40    0.57    0.39    0.41
 2012    0.48    0.05    1.40    0.24    0.23
 2013    0.46    0.37    0.34    0.54    0.61
