Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     NDJ     FMA     MJJ     ASO
        24.00   23.34   24.89   24.09   23.70
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   -0.18   -0.35   -0.43   -0.13   -0.37
 1961    0.00    0.00    0.25   -0.07   -0.19
 1962    0.04    0.10   -0.15    0.10    0.11
 1963   -0.23   -0.32   -0.08   -0.22   -0.30
 1964   -0.30   -0.34    0.33   -0.26   -0.96
 1965   -0.86   -1.19   -1.06   -0.89   -0.32
 1966   -0.27   -0.23   -0.55   -0.38    0.06
 1967    0.00   -0.02   -0.20    0.01    0.23
 1968   -0.09   -0.14   -0.37    0.19   -0.02
 1969   -0.06   -0.33    0.10    0.15   -0.17
 1970   -0.10   -0.21   -0.26   -0.07    0.16
 1971   -0.09    0.08    0.03    0.05   -0.53
 1972   -0.34   -0.40   -0.45   -0.48   -0.03
 1973   -0.03    0.08    0.12   -0.00   -0.29
 1974   -0.05   -0.48    0.10    0.03    0.14
 1975    0.17    0.51    0.57   -0.18   -0.19
 1976    0.01   -0.14   -0.57   -0.01    0.76
 1977   -0.01    0.43   -0.06   -0.18   -0.23
 1978   -0.13   -0.03   -0.10   -0.10   -0.29
 1979   -0.27   -0.13   -0.41   -0.46   -0.10
 1980   -0.07    0.05   -0.07   -0.09   -0.19
 1981    0.51    0.45    1.09    0.33    0.17
 1982   -0.06    0.08   -0.33   -0.42    0.41
 1983    0.05    0.03    0.15   -0.03    0.04
 1984   -0.04   -0.04   -0.31   -0.09    0.29
 1985   -0.05    0.05    0.05    0.07   -0.37
 1986   -0.43   -0.52   -0.49   -0.38   -0.34
 1987   -0.04   -0.02   -0.22    0.24   -0.18
 1988    0.21    0.16    0.47    0.44   -0.22
 1989    0.09   -0.02    0.02    0.14    0.23
 1990    0.31    0.20   -0.14    0.37    0.81
 1991    0.16    0.53    0.72   -0.21   -0.42
 1992   -0.41   -0.40   -0.60   -0.34   -0.30
 1993   -0.36   -0.38   -0.37   -0.46   -0.25
 1994   -0.06   -0.23   -0.46    0.18    0.27
 1995    0.42    0.30    0.84    0.65   -0.11
 1996    0.14   -0.08   -0.20    0.34    0.49
 1997    0.01   -0.15    0.16    0.29   -0.24
 1998    0.34    0.18    1.13    0.18   -0.15
 1999    0.14    0.12   -0.43    0.19    0.68
 2000    0.60    0.63    0.65    0.52    0.59
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN    0.44    0.84    0.49
 2002    0.23    0.12    0.06    0.25    0.49
 2003    0.43    0.60    0.68    0.43    0.01
 2004    0.28    0.20    0.33    0.26    0.36
 2005    0.43    0.08    0.48    0.74    0.43
 2006    0.30    0.09    0.13    0.22    0.76
 2007    0.35    0.26    0.22    0.53    0.37
 2008    0.69    0.28    0.93    0.94    0.62
 2009    0.40    0.26    0.17    0.51    0.68
 2010    0.95    0.73    0.79    1.03    1.24
 2011    0.82    1.11    1.05    0.44    0.69
 2012    0.79    0.86    0.90    0.98    0.40
 2013    0.71    0.44    0.64    0.83    0.93
 2014    0.86    0.52    0.88    1.26    0.78
 2015    0.93    0.93    1.32    1.00    0.49
 2016    0.50    0.10    0.21    0.51    1.19
 2017    0.91    1.06    0.88    0.84    0.85
 2018    0.74    0.65    1.03    1.08    0.23
 2019    0.36   -0.00   -0.06    0.57    0.92
 2020    0.91    0.79    1.51    0.94    0.39
 2021    0.29    0.41    0.02    0.40    0.33
 2022    0.77    0.68    1.03    0.96    0.41
 2023    1.01    0.82    1.39    1.04    0.79
 2024    0.84    0.93    0.66    0.73    1.03
 2025    0.97    0.79    0.80    1.22    1.08
 2026    0.90    0.77    0.98    0.97    0.86
 2027    0.96    0.92    0.97    1.04    0.89
 2028    0.90    0.97    0.61    1.05    0.98
 2029    0.76    0.81    0.52    0.72    0.99
 2030    1.29    1.13    1.84    1.42    0.78
 2031    0.75    0.69    0.49    0.96    0.87
 2032    1.10    1.15    0.94    1.11    1.18
 2033    1.26    1.14    1.53    1.36    1.00
 2034    1.19    1.14    1.17    1.22    1.21
 2035    1.37    1.60    1.34    1.37    1.18
 2036    0.91    0.97    0.86    0.90    0.92
 2037    1.08    0.79    1.49    1.44    0.62
 2038    1.20    1.17    1.57    1.15    0.92
 2039    1.11    1.06    1.16    1.33    0.88
 2040    1.23    1.02    1.39    1.32    1.18
 2041    1.48    1.54    1.37    1.49    1.52
 2042    1.44    1.18    1.00    1.65    1.91
 2043    1.72    1.51    1.91    1.73    1.73
 2044    1.89    1.49    2.21    2.13    1.71
 2045    1.70    1.73    1.72    1.76    1.61
 2046    1.40    1.47    1.22    1.31    1.62
 2047    1.66    1.75    1.98    1.47    1.43
 2048    1.43    1.17    0.94    1.65    1.94
 2049    2.16    1.96    2.85    2.23    1.60
 2050    1.31    1.44    1.17    1.32    1.32
 2051    1.49    1.57    1.55    1.51    1.34
 2052    2.01    1.71    2.62    2.05    1.67
 2053    1.79    1.96    2.09    1.69    1.43
 2054    1.81    1.91    1.81    1.82    1.69
 2055    2.09    1.71    2.37    2.21    2.07
 2056    1.87    2.11    1.59    1.90    1.89
 2057    1.89    1.94    1.84    2.09    1.68
 2058    2.00    2.07    1.73    1.92    2.29
 2059    2.11    2.24    2.42    1.97    1.82
 2060    2.10    1.81    2.19    2.14    2.26
 2061    1.93    2.03    1.63    1.79    2.26
 2062    2.34    2.38    2.46    2.31    2.20
 2063    2.23    2.47    2.20    2.13    2.11
 2064    1.84    2.32    1.65    1.55    1.85
 2065    2.55    2.03    2.74    2.56    2.87
 2066    2.82    2.93    3.25    2.72    2.39
 2067    2.13    2.03    1.63    2.04    2.82
 2068    2.38    2.58    2.23    2.10    2.60
 2069    2.70    2.29    2.50    3.05    2.97
 2070    2.65    2.90    3.09    2.26    2.35
 2071    2.31    2.17    1.88    2.45    2.75
 2072    2.88    2.86    2.88    2.90    2.87
 2073    3.19    3.13    3.84    2.99    2.79
 2074    2.75    2.77    2.73    2.55    2.96
 2075    3.00    2.92    3.08    3.04    2.95
 2076    3.13    3.30    3.78    3.14    2.29
 2077    2.41    2.34    1.86    2.40    3.03
 2078    2.91    2.91    2.73    3.06    2.95
 2079    3.30    3.23    3.72    3.52    2.74
 2080    2.93    3.01    2.66    3.00    3.04
 2081    2.84    2.68    2.32    2.95    3.42
 2082    3.47    3.82    3.86    3.37    2.84
 2083    2.92    3.01    3.02    2.86    2.78
 2084    3.30    2.82    2.90    3.53    3.92
 2085    3.75    4.00    4.21    3.86    2.91
 2086    2.94    3.17    2.90    2.95    2.74
 2087    3.24    2.92    3.15    3.35    3.55
 2088    3.83    3.99    4.37    3.85    3.12
 2089    3.34    3.72    3.12    3.29    3.24
 2090    3.34    3.41    3.03    3.35    3.58
 2091    3.85    3.63    4.41    3.69    3.66
 2092    3.78    3.87    3.73    3.74    3.77
 2093    3.74    3.92    3.52    3.79    3.72
 2094    3.30    3.30    3.13    3.43    3.33
 2095    3.70    3.63    3.86    3.90    3.39
 2096    3.86    3.68    3.75    4.10    3.91
 2097    3.73    3.89    3.44    3.63    3.94
 2098    3.74    3.75    3.54    3.98    3.70
 2099    4.13    4.09    4.37    4.16    3.91
 2100    3.86    3.66    4.21    3.89    3.68
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN    0.33    0.08    0.21
 2002    0.33    0.21    0.31    0.57    0.21
 2003    0.58    0.22    0.60    0.76    0.74
 2004    0.54    1.00    0.92    0.26   -0.02
 2005    0.28   -0.09   -0.15    0.36    0.99
 2006    0.46    0.79    1.08    0.20   -0.24
 2007    0.48    0.07    0.53    0.71    0.61
 2008    0.75    0.68    1.02    0.92    0.39
 2009    0.55    0.26    0.34    0.60    0.99
 2010    1.08    1.18    1.65    1.04    0.47
 2011    0.58    0.82    0.14    0.51    0.88
 2012    0.89    0.52    0.60    1.29    1.15
 2013    0.97    0.89    0.75    1.03    1.22
 2014    1.01    1.23    0.89    1.11    0.80
 2015    0.79    0.93    0.35    0.84    1.05
