Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     NDJ     FMA     MJJ     ASO
        186.0   173.9   139.3   201.9   228.8
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   -1.21  -93.74   34.65   -0.80  -14.69
 1961    7.07  -17.28   21.29   10.94   13.34
 1962    3.41    1.31   -2.33    0.84   13.80
 1963    3.14    2.69   -2.57    1.14   11.31
 1964    0.39  -32.27   22.25    7.14    4.43
 1965   -1.10   18.53   -8.12  -14.37   -0.43
 1966    1.95   18.32   10.46  -18.81   -2.17
 1967   14.38    7.74   10.97    9.60   29.20
 1968    7.88   16.41   45.35   -9.35  -20.88
 1969   -9.77   -7.08   -8.25    1.90  -25.65
 1970    7.73   21.85   -4.76    0.10   13.73
 1971   11.84   10.60   21.67   14.24    0.86
 1972    9.82   20.30    1.86   -8.85   25.96
 1973    6.53    8.93    4.80   -0.30   12.69
 1974   -1.71    4.07  -10.70   -1.47    1.27
 1975   -5.76   -2.28   -6.24    1.27  -15.78
 1976   -6.68  -19.21   -2.12   -1.38   -4.01
 1977   10.33   28.18    4.15    4.11    4.85
 1978  -11.97   -9.69  -10.51    8.23  -35.92
 1979   19.21   21.68   10.93   -9.84   54.07
 1980  -13.18  -32.14   -6.49   -9.74   -4.35
 1981    4.70    4.16   19.45  -13.10    8.29
 1982   -4.92   16.22  -15.72  -11.99   -8.19
 1983   -0.31  -18.88   -1.20   -1.32   20.14
 1984    7.67    5.97    6.91    0.13   17.65
 1985    0.84    7.24   35.61   -5.04  -34.47
 1986   -2.14  -11.78   14.94  -15.41    3.70
 1987    6.74   -0.91    1.59   18.90    7.37
 1988  -10.23  -26.84  -20.41    7.01   -0.67
 1989  -11.24    0.69  -16.39   -6.24  -23.03
 1990   15.27   23.34   11.53    9.51   16.72
 1991  -12.44   -4.49  -27.30   -1.86  -16.11
 1992   -1.46  -24.36    8.97   12.15   -2.62
 1993   -9.13  -23.32   -5.95    0.94   -8.20
 1994    4.52   -3.25   14.27   14.44   -7.40
 1995   -6.29   -2.98  -18.25   11.48  -15.42
 1996    5.97   30.65   -5.83  -11.61   10.66
 1997   -8.66  -22.55   -6.15   -4.17   -1.79
 1998   -7.39  -14.18  -15.37    4.99   -4.99
 1999    2.35   12.96   16.70   -5.21  -15.03
 2000   17.97   17.71    1.13   -1.04   54.09
Projections under SRES A2 scenario
 2000   -3.15  -66.77   15.62   -2.26   -9.67
 2001   -6.83  -30.04   -0.12   -2.64    5.48
 2002    5.36    9.74   18.78   20.03  -27.10
 2003   -5.23  -14.44  -27.19   -0.61   21.33
 2004   12.31   22.30    6.35   -4.49   25.09
 2005   -3.26  -11.87  -14.22    6.74    6.32
 2006   -6.10  -27.17  -13.80    5.52   11.06
 2007    4.64   14.62    5.89   -6.44    4.47
 2008   14.46   31.95   15.62  -10.48   20.74
 2009   13.10   26.45   17.70    3.16    5.06
 2010   -1.41    2.75    8.99   -5.64  -11.73
 2011    3.50   -8.04   -1.45   13.59    9.89
 2012   -4.69  -21.07  -26.02   16.70   11.63
 2013    2.30   14.93   -5.60   -2.75    2.62
 2014  -10.38  -24.12    3.44  -11.43   -9.40
 2015    0.75   -1.13    6.77   -2.16   -0.48
 2016    6.39   -0.33    4.88   -7.18   28.19
 2017   -5.10   -5.39   -2.30    1.70  -14.41
 2018    4.21   -2.73   -8.70   19.21    9.05
 2019   12.45   40.63    2.18   -0.51    7.51
 2020    8.43   22.16   -7.22    2.25   16.54
 2021   -3.02   -4.31    8.21  -12.75   -3.22
 2022    2.29  -14.60   17.25    6.80   -0.30
 2023    3.99   37.24  -12.36    2.57  -11.50
 2024    2.99    0.64    1.58    2.41    7.33
 2025   -1.13   -2.88  -17.48   -7.58   23.41
 2026   16.82    7.22    3.02   12.72   44.31
 2027    2.48   -1.03   -6.22   -4.23   21.40
 2028   -8.99  -20.15  -12.42   -0.00   -3.38
 2029   11.65    9.41    2.98    6.39   27.81
 2030   -2.97  -35.42   -3.96   14.03   13.49
 2031   13.72   23.75   16.24   12.43    2.47
 2032   -6.41   -3.89   -2.69   -1.45  -17.61
 2033    5.42   26.10  -13.44   -1.28   10.29
 2034   16.01   27.98   15.94   10.99    9.12
 2035   -4.73  -18.89    2.19    3.70   -5.91
 2036    6.91   18.28    0.44  -11.03   19.96
 2037    8.58    9.43    0.25   -3.20   27.83
 2038   24.68   61.39    9.68   21.99    5.65
 2039   -8.36  -22.26  -18.82    4.22    3.42
 2040   16.24   50.44   -7.56    4.73   17.35
 2041   11.20   12.71   14.90   10.42    6.79
