Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     NDJ     FMA     MJJ     ASO
        25.80   25.47   26.80   25.92   25.01
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960    0.22    0.13    0.26    0.47   -0.24
 1961   -0.03   -0.08    0.21   -0.03   -0.22
 1962   -0.11   -0.36   -0.13    0.03    0.02
 1963   -0.21   -0.31   -0.08    0.07   -0.53
 1964   -0.51   -0.72   -0.55   -0.27   -0.49
 1965   -0.42   -0.47   -0.41   -0.29   -0.52
 1966   -0.29   -0.53   -0.18   -0.32   -0.13
 1967   -0.05    0.04    0.01    0.11   -0.37
 1968   -0.27   -0.50   -0.07   -0.33   -0.19
 1969   -0.01    0.34    0.05   -0.27   -0.16
 1970   -0.36   -0.46   -0.36   -0.25   -0.36
 1971   -0.15   -0.11   -0.15   -0.09   -0.26
 1972   -0.21   -0.11   -0.07   -0.33   -0.33
 1973    0.09    0.09    0.27    0.21   -0.18
 1974   -0.19   -0.31    0.17   -0.33   -0.28
 1975   -0.07    0.09   -0.09   -0.23   -0.06
 1976   -0.02   -0.35    0.04    0.09    0.15
 1977   -0.16    0.05   -0.42   -0.21   -0.05
 1978   -0.02   -0.22    0.11    0.29   -0.26
 1979   -0.15   -0.30   -0.31   -0.12    0.13
 1980    0.23    0.39    0.28    0.23    0.01
 1981   -0.16   -0.02   -0.02   -0.26   -0.32
 1982   -0.10    0.07   -0.19   -0.15   -0.15
 1983   -0.35   -0.43   -0.07   -0.39   -0.50
 1984   -0.01   -0.06   -0.04   -0.17    0.24
 1985   -0.04   -0.32    0.09   -0.07    0.15
 1986    0.32    0.47    0.47    0.33    0.01
 1987    0.08   -0.01   -0.35    0.30    0.36
 1988    0.14    0.29    0.25   -0.15    0.17
 1989    0.07    0.09   -0.40    0.19    0.41
 1990    0.17    0.15    0.41    0.17   -0.02
 1991   -0.11   -0.14    0.12   -0.19   -0.24
 1992   -0.50   -0.50   -0.63   -0.59   -0.29
 1993   -0.04    0.07   -0.32   -0.05    0.13
 1994   -0.03   -0.45    0.34   -0.23    0.24
 1995    0.14    0.30    0.07    0.26   -0.05
 1996    0.34    0.07    0.45    0.42    0.42
 1997    0.39    0.91    0.11    0.37    0.19
 1998    0.19   -0.07    0.37    0.25    0.20
 1999    0.49    0.82   -0.14    0.72    0.56
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000    0.64    1.90    0.24    0.50    0.54
 2001    0.63    0.52    0.33    0.95    0.72
 2002    0.53    0.53    0.42    0.67    0.51
 2003    0.40    0.54    0.18    0.57    0.31
 2004    0.63    0.14    0.75    0.80    0.82
 2005    0.35    0.34    0.29    0.40    0.36
 2006    0.66    0.67    0.71    0.63    0.64
 2007    0.64    0.77    0.41    0.84    0.55
 2008    0.70    0.54    0.58    0.96    0.71
 2009    0.43    0.35    0.09    0.57    0.72
 2010    0.62    0.52    0.56    0.71    0.68
 2011    0.85    1.15    0.41    1.05    0.78
 2012    0.88    1.04    0.76    0.86    0.87
 2013    0.72    0.62    0.53    0.73    0.99
