Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
 YEAR  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   21.45   26.32   70.50   20.39   26.97
 1961   17.48   41.48   21.29   40.36   55.28
 1962   21.65   35.83   30.28   38.97   29.79
 1963   24.12   69.09   50.19   22.72   51.85
 1964   24.02   34.31   36.26   14.03   32.49
 1965   13.61   50.75   48.43   32.89   11.93
 1966   17.01   25.47   40.66   51.12   49.64
 1967   44.27   45.84   40.57   72.76   51.09
 1968   21.40   56.86   45.35   37.44   30.86
 1969   20.05   43.59   29.53   37.90   37.37
 1970   33.28   30.74   18.37   64.08   92.38
 1971   21.30   43.65   26.53   88.16   18.65
 1972   24.31   36.80   55.23   46.51   56.61
 1973   38.06   43.51   64.91   58.22   82.21
 1974   27.77   44.58   45.33   77.13   46.38
 1975   10.21   64.71   23.56   35.23   15.93
 1976   55.17   22.07   62.21   68.06  139.79
 1977   31.69   48.41   48.07   36.28   66.66
 1978   11.89   53.86   29.88   13.55   20.02
 1979   31.93   41.30   27.28   64.60   94.56
 1980   26.60   47.56   24.38   51.45   30.44
 1981   25.75   64.13   33.71   28.98   46.79
 1982   21.96   67.20   60.73   27.28  107.74
 1983   18.63   23.31   34.99   43.04   60.74
 1984   12.42   23.27   18.92   58.29   37.67
 1985   10.24   23.52   35.61   45.45   10.00
 1986   18.35   40.83   40.58   74.64   27.98
 1987   25.06   65.82   42.62   30.38   22.53
 1988   10.46   35.87   18.63   33.42   48.47
 1989   22.51   44.21   31.38   39.35   37.57
 1990   43.18   49.28   51.20   85.35  100.21
 1991   20.69   23.87   34.29   33.37   34.02
 1992   15.55   42.37   25.21   45.77   38.79
 1993   33.16   35.07   67.38   21.39   58.84
 1994   26.66   48.81   17.64   85.48   39.45
 1995   35.05   65.55   53.22   44.39   47.80
 1996   24.71   57.18   38.79   53.87   42.72
 1997    7.43   28.10   49.71   64.53    8.92
 1998   25.88   60.87   22.51   74.06   54.37
 1999   44.75   50.45   21.99   86.89   88.79
 2000   49.03   42.29   48.37   63.55   57.91
Projections under SRES A2 scenario
 2000   21.44   33.14   75.87   13.37   28.60
 2001   16.88   51.05   40.80   49.59   40.68
 2002   26.62   39.63   34.30   45.15   52.60
 2003   24.31   45.09   42.83   70.43   49.12
 2004   38.07   22.30   42.59   62.90  103.11
 2005   21.93   30.60   53.56   22.08   33.75
 2006   25.33   37.63   24.94   64.05   75.53
 2007   35.31   18.48   71.31   62.10   73.21
 2008   21.07   52.64   15.62   63.07   49.48
 2009   24.12   58.06   29.93   38.36   64.20
 2010   25.82   38.73   17.18   41.05   57.03
 2011   26.02   37.01   35.00   25.37  106.00
 2012   53.85   75.26   74.67   57.54   41.18
 2013   29.74   57.52   68.05   70.82   79.63
 2014   13.05   15.01   38.65   45.91   31.61
 2015   26.92   31.79   27.36   60.52   31.40
 2016   21.88   31.57   32.15   40.58   74.83
 2017   22.96   58.72   35.06   50.10   62.86
 2018   11.69   34.56   24.70   33.47   30.70
 2019   28.30   40.63   49.85   27.99   70.79
 2020   30.45   41.47   24.14   38.41  122.66
 2021   37.32   69.16   73.87   56.81   93.92
 2022   31.79   46.36   31.73   44.46   37.32
 2023   42.44   46.33   63.78   91.14   59.72
 2024   26.77   38.77   28.59   26.62   56.92
 2025   20.56   44.88   35.67   48.41   59.95
 2026   26.03   42.81   35.53   44.99   52.18
 2027   25.10   22.66   41.13   26.79   49.93
 2028   53.41   36.05   50.27   58.96   95.58
 2029   23.67   22.31   57.88   23.46   62.13
 2030   27.93   35.74   28.46   55.50   55.03
 2031   13.72   23.75   35.84   44.94   67.34
 2032   19.63   30.09   37.29   26.51   66.56
 2033   28.61   31.39   23.33   62.13   83.82
 2034   52.05   31.65   15.94   62.82  121.77
 2035   34.38   68.67   37.95   57.54   86.20
 2036   40.55   26.05   58.39   45.17   51.73
 2037   22.67   41.66   17.55   34.16   48.94
 2038   24.68   61.39   12.46   52.36   60.56
 2039   26.81   34.95   46.46   29.76   55.21
 2040   26.69   50.44   22.60   44.90   91.39
 2041   37.03   39.12   37.22   69.99   96.30
 2042   24.92   30.56   31.11   71.11   57.20
 2043   23.39   42.36   44.51   34.27   39.85
 2044   22.38   27.66   45.19   73.92   53.51
 2045   20.85   43.68   41.08   47.72   62.96
 2046   22.55   46.31   44.85   29.23   90.56
 2047   32.63   32.97   36.20   92.63   76.09
 2048   14.67   62.96   22.33   28.79   43.43
 2049   32.71   37.00   19.42   63.39   72.16
 2050   24.15   44.31   43.19   66.05   65.84
 2051   13.75   46.43   12.50   62.73   58.95
 2052   20.34   24.63   36.38   66.53   56.92
 2053   28.11   44.94   38.64   67.68   47.78
 2054   44.85   32.48   31.80   42.79   72.31
 2055   22.61   39.19   26.99   91.83   88.99
 2056   18.73   30.49   35.54   24.01   69.41
 2057   50.76   52.84   36.73   80.07   70.54
 2058   18.77   66.65   31.06   44.92   75.95
 2059   67.42   86.93   75.71   58.19   56.39
 2060   25.48   24.33   76.47   79.81   87.17
 2061   43.92   79.65   43.98   44.51   79.67
 2062   42.58   73.49   52.60  101.55   61.77
 2063   18.91   40.63   24.78   49.10   75.23
 2064   39.91   35.08   62.85   58.25  111.80
 2065   26.29   54.02   54.12   49.81   63.52
 2066   37.15   39.98   22.90   73.60  120.72
 2067   53.53   25.98   39.21   55.06  163.72
 2068   42.13   36.64   45.39   71.49  111.89
 2069   35.48   38.65   59.75   72.92   31.98
 2070   24.31   47.45   50.88   35.07   58.94
 2071   53.02   64.10   43.08   74.34  163.38
 2072   70.19   69.09   93.59   20.15  105.06
 2073   57.93   46.03   34.49   97.08   97.07
 2074   37.53   71.41   67.48   82.57  130.97
 2075   25.05   73.66   35.29   31.69   31.48
 2076   26.28   29.83   37.23   76.98   52.54
 2077   35.73   59.28   46.28   56.13  101.92
 2078   50.00   40.19   50.07   29.34   89.96
