Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     NDJ     FMA     MJJ     ASO
        24.50   24.41   25.37   24.26   23.96
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960    0.05   -0.28   -0.23    0.06    0.38
 1961   -0.01    0.18    0.63   -0.33   -0.53
 1962   -0.43   -0.46   -0.39   -0.49   -0.39
 1963   -0.28   -0.40   -0.27   -0.31   -0.14
 1964   -0.45   -0.21   -0.37   -0.54   -0.68
 1965   -0.70   -0.36   -0.62   -0.86   -0.95
 1966   -0.53   -0.55   -0.23   -0.43   -0.92
 1967   -0.21   -0.39   -0.26   -0.23    0.06
 1968   -0.27   -0.10   -0.21   -0.37   -0.39
 1969   -0.07   -0.35    0.11    0.10   -0.15
 1970   -0.64   -0.22   -0.44   -0.75   -1.16
 1971   -0.26   -0.66   -0.69    0.07    0.25
 1972    0.00   -0.04    0.17   -0.08   -0.05
 1973   -0.17   -0.05   -0.34   -0.44    0.15
 1974    0.02   -0.01    0.26    0.05   -0.24
 1975   -0.14   -0.05   -0.05   -0.23   -0.21
 1976   -0.28   -0.35   -0.22   -0.16   -0.40
 1977   -0.08   -0.35   -0.27    0.11    0.20
 1978   -0.14    0.11   -0.23   -0.09   -0.35
 1979   -0.14   -0.03   -0.12   -0.37   -0.07
 1980    0.13   -0.25    0.79    0.14   -0.17
 1981    0.19   -0.03    0.22    0.21    0.38
 1982    0.11    0.02    0.22    0.03    0.17
 1983   -0.17    0.05   -0.37   -0.30   -0.07
 1984   -0.10   -0.04   -0.19   -0.02   -0.16
 1985    0.02    0.23   -0.04   -0.14    0.02
 1986   -0.16   -0.01   -0.15   -0.10   -0.37
 1987   -0.17   -0.17   -0.31   -0.13   -0.08
 1988    0.20   -0.07   -0.22    0.45    0.66
 1989    0.28    0.42    0.33    0.26    0.14
 1990    0.24   -0.00    0.02    0.22    0.71
 1991    0.56    0.64    0.98    0.57    0.04
 1992    0.00    0.04   -0.16    0.13    0.01
 1993    0.28   -0.01    0.34    0.25    0.54
 1994    0.37    0.56    0.31    0.41    0.19
 1995   -0.14   -0.20   -0.20   -0.16   -0.01
 1996    0.08    0.00    0.28    0.16   -0.14
 1997   -0.09   -0.27   -0.06    0.02   -0.07
 1998    0.15    0.26    0.16    0.06    0.10
 1999    0.07    0.48   -0.02   -0.17   -0.01
 2000    0.33    0.11    0.06    0.35    0.79
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -0.19    0.20    0.81
 2002    0.31    0.11    0.41    0.38    0.35
 2003    0.33    0.11   -0.06    0.58    0.67
 2004    0.55    0.58    0.81    0.38    0.45
 2005   -0.16    0.16   -0.05   -0.43   -0.33
 2006   -0.13    0.09   -0.23   -0.31   -0.05
 2007    0.14   -0.05    0.04    0.19    0.38
 2008    0.76    0.23    0.92    1.05    0.84
 2009    0.48    0.83    0.80    0.32   -0.03
 2010    0.54    0.23    0.25    0.79    0.89
 2011    0.57    0.60    0.66    0.44    0.59
 2012    0.36    0.46    0.17    0.12    0.69
 2013    0.49    0.92    0.67    0.47   -0.11
 2014    0.09   -0.10    0.12    0.25    0.07
 2015    0.38    0.36    0.51    0.52    0.13
 2016    0.11   -0.10   -0.16    0.28    0.44
 2017    0.78    0.66    0.71    0.77    1.00
 2018    0.39    0.59    0.36    0.30    0.30
 2019    0.27    0.15   -0.01    0.16    0.79
 2020    0.93    1.00    1.22    0.87    0.63
 2021    0.37    0.70    0.12    0.18    0.46
 2022    0.25    0.44    0.11    0.06    0.39
 2023    0.70    0.49    1.06    0.57    0.66
 2024    0.27    0.45    0.24    0.06    0.34
 2025    0.90    0.54    1.00    1.16    0.92
 2026    0.54    0.91    0.62    0.29    0.34
 2027    0.50    0.65    0.50    0.41    0.45
 2028    0.74    0.62    0.93    0.79    0.61
 2029    0.40    0.54    0.31    0.42    0.32
 2030    0.79    0.42    0.49    1.05    1.22
 2031    0.75    0.86    0.84    0.60    0.72
 2032    0.91    0.74    0.90    0.92    1.08
 2033    0.64    0.96    0.47    0.56    0.58
 2034    0.81    1.06    0.49    0.65    1.06
 2035    1.14    1.27    1.29    0.99    1.02
 2036    0.59    0.64    0.42    0.54    0.74
 2037    1.45    1.36    1.66    1.47    1.31
 2038    0.69    0.62    0.34    0.74    1.08
 2039    1.01    0.99    1.35    0.96    0.74
 2040    0.95    0.83    0.75    1.00    1.20
 2041    1.34    1.34    1.70    1.23    1.07
 2042    0.83    0.69    0.63    0.89    1.10
 2043    1.01    1.08    0.85    1.22    0.91
 2044    0.63    0.82    0.59    0.59    0.53
 2045    0.97    0.65    0.97    1.17    1.10
