Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     NDJ     FMA     MJJ     ASO
        26.52   26.25   27.10   26.50   26.24
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   -0.44   -0.57   -0.63   -0.37   -0.47
 1961   -0.35   -0.26   -0.34   -0.41   -0.40
 1962   -0.25   -0.53   -0.48   -0.19    0.19
 1963    0.08    0.14    0.29    0.21   -0.33
 1964   -0.35   -0.34   -0.34   -0.30   -0.40
 1965   -0.49   -0.36   -0.37   -0.60   -0.65
 1966   -0.59   -0.72   -0.66   -0.53   -0.47
 1967    0.10   -0.28    0.22    0.19    0.26
 1968   -0.20    0.09   -0.05   -0.35   -0.48
 1969   -0.92   -0.77   -0.97   -1.04   -0.90
 1970   -0.43   -0.76   -0.31   -0.26   -0.38
 1971   -0.19   -0.49   -0.03   -0.13   -0.11
 1972   -0.07   -0.17    0.04    0.06   -0.23
 1973   -0.34   -0.21   -0.27   -0.46   -0.41
 1974   -0.14   -0.24   -0.24   -0.00   -0.08
 1975   -0.19   -0.18   -0.12   -0.15   -0.29
 1976   -0.45   -0.30   -0.50   -0.59   -0.40
 1977   -0.11   -0.12   -0.06   -0.21   -0.06
 1978   -0.22   -0.14   -0.34   -0.31   -0.11
 1979    0.11   -0.23    0.31    0.41   -0.04
 1980   -0.19    0.03   -0.33   -0.26   -0.19
 1981    0.12   -0.05    0.27    0.15    0.11
 1982   -0.18   -0.14   -0.23   -0.14   -0.22
 1983   -0.18   -0.17   -0.25   -0.20   -0.11
 1984   -0.16   -0.21   -0.09   -0.31   -0.05
 1985   -0.09   -0.12    0.09   -0.17   -0.16
 1986   -0.04   -0.06   -0.06    0.09   -0.11
 1987    0.12   -0.10   -0.03    0.32    0.30
 1988    0.40    0.32    0.43    0.47    0.40
 1989   -0.00    0.22    0.02   -0.11   -0.13
 1990    0.21    0.07    0.06    0.43    0.27
 1991    0.50    0.73    0.82    0.28    0.19
 1992   -0.09    0.15   -0.29   -0.19   -0.01
 1993    0.15    0.18    0.01    0.18    0.25
 1994    0.36    0.37    0.37    0.34    0.36
 1995    0.25    0.30    0.08    0.33    0.29
 1996    0.12    0.22    0.03    0.11    0.11
 1997    0.23    0.12    0.03    0.20    0.56
 1998    0.50    0.71    0.67    0.41    0.19
 1999   -0.01    0.27   -0.09   -0.27    0.06
 2000    0.24    0.22    0.24    0.28    0.25
Projections under SRES A2 scenario
 2000    0.59    0.48    0.68    0.59    0.35
 2001    0.10    0.18   -0.06    0.05    0.24
 2002    0.77    0.52    0.79    1.00    0.76
 2003    0.34    0.46    0.11    0.35    0.44
 2004    0.52    0.48    0.49    0.57    0.53
 2005    0.57    0.45    0.57    0.67    0.61
 2006    0.53    0.49    0.39    0.53    0.70
 2007    0.87    0.96    0.82    0.80    0.90
 2008    0.62    0.67    0.47    0.57    0.78
 2009    0.81    0.98    0.86    0.72    0.70
 2010    0.76    0.75    0.58    0.81    0.88
 2011    0.67    0.72    0.62    0.61    0.75
 2012    0.96    1.01    1.06    0.99    0.80
 2013    0.58    0.49    0.51    0.59    0.75
 2014    0.74    1.04    0.95    0.58    0.41
 2015    0.53    0.42    0.36    0.60    0.75
 2016    1.01    1.16    1.25    0.97    0.64
 2017    0.40    0.61    0.22    0.16    0.59
 2018    0.75    0.52    0.71    0.92    0.85
 2019    0.68    0.83    0.75    0.56    0.58
 2020    0.60    0.64    0.52    0.55    0.67
 2021    0.85    0.64    0.78    0.81    1.17
 2022    0.83    1.21    0.84    0.65    0.62
 2023    0.78    0.50    0.63    1.00    0.99
 2024    0.79    0.68    0.74    0.92    0.81
 2025    0.58    0.69    0.50    0.53    0.61
 2026    1.10    1.03    1.29    1.03    1.04
 2027    0.90    1.13    0.95    0.78    0.76
 2028    0.71    0.80    0.65    0.65    0.74
 2029    1.11    1.11    1.20    1.22    0.92
 2030    0.85    1.10    1.05    0.56    0.68
 2031    1.11    0.87    1.27    1.12    1.17
 2032    1.32    1.18    1.46    1.48    1.17
 2033    1.19    1.31    1.03    1.16    1.26
 2034    1.54    1.65    1.92    1.45    1.17
 2035    1.08    0.96    0.80    1.17    1.38
 2036    1.37    1.37    1.36    1.35    1.41
 2037    1.35    1.63    1.46    1.22    1.10
 2038    1.46    1.23    1.61    1.62    1.38
 2039    1.34    1.54    1.38    1.24    1.20
 2040    1.51    1.16    1.64    1.61    1.62
 2041    1.81    1.82    2.15    1.81    1.43
 2042    1.31    1.42    1.20    1.33    1.30
 2043    1.57    1.48    1.57    1.69    1.54
 2044    1.40    1.46    1.31    1.30    1.55
 2045    1.62    1.67    1.83    1.60    1.37
 2046    1.29    1.21    1.15    1.42    1.37
 2047    1.41    1.52    1.51    1.32    1.27
 2048    1.49    1.41    1.59    1.39    1.55
 2049    1.43    1.40    1.28    1.63    1.41
 2050    1.61    1.57    1.77    1.59    1.52
 2051    1.57    1.72    1.58    1.43    1.55
 2052    1.50    1.55    1.46    1.49    1.49
 2053    2.06    1.73    2.34    2.16    2.00
 2054    1.93    2.13    2.05    1.70    1.84
 2055    1.90    1.84    1.96    1.85    1.96
 2056    2.12    2.29    2.27    2.16    1.76
 2057    2.02    1.96    1.93    1.97    2.20
 2058    2.37    2.33    2.56    2.45    2.16
 2059    1.89    2.25    1.96    1.64    1.74
 2060    1.80    1.94    1.73    1.69    1.86
 2061    2.48    2.33    2.62    2.57    2.38
 2062    1.95    2.21    2.04    1.72    1.84
 2063    2.22    2.09    2.15    2.23    2.43
 2064    2.47    2.68    2.80    2.27    2.16
 2065    2.17    2.19    2.20    2.08    2.23
 2066    2.25    2.41    2.34    2.18    2.05
 2067    2.40    2.22    2.22    2.61    2.56
 2068    3.04    2.95    3.24    3.20    2.78
 2069    2.46    2.75    2.53    2.18    2.37
 2070    2.89    2.60    3.05    2.96    2.96
 2071    2.49    2.81    2.63    2.17    2.36
 2072    2.58    2.49    2.49    2.60    2.73
 2073    2.49    2.71    2.58    2.24    2.44
 2074    2.80    2.41    2.66    2.98    3.16
 2075    3.24    3.34    3.30    3.14    3.17
 2076    2.85    2.99    2.95    2.66    2.80
 2077    3.19    3.01    3.24    3.32    3.17
 2078    3.36    3.22    3.45    3.40    3.36
 2079    3.32    3.48    3.38    3.24    3.18
 2080    3.07    3.02    3.07    3.07    3.12
 2081    3.44    3.51    3.46    3.34    3.44
 2082    3.45    3.41    3.57    3.37    3.47
 2083    3.53    3.55    3.55    3.39    3.63
 2084    4.00    3.90    4.27    4.03    3.79
 2085    3.22    3.61    3.27    2.99    3.02
 2086    3.55    3.42    3.41    3.64    3.71
 2087    3.75    3.93    3.74    3.68    3.64
 2088    3.88    3.91    3.93    3.74    3.92
 2089    3.66    3.78    3.76    3.43    3.67
 2090    4.05    4.26    4.37    3.90    3.67
 2091    3.64    3.72    3.56    3.40    3.89
 2092    3.96    4.00    4.11    3.98    3.75
 2093    3.45    3.54    3.42    3.35    3.50
 2094    4.35    3.79    4.35    4.77    4.49
 2095    4.22    4.69    4.52    4.01    3.66
 2096    3.69    3.83    3.73    3.52    3.68
 2097    3.99    3.91    4.13    3.95    3.97
 2098    4.66    4.20    4.81    4.96    4.67
 2099    4.62    4.70    4.90    4.57    4.32
 2100    4.26    4.22    4.35    4.12    4.34
Projections under SRES A1B scenario
 2000    0.59    0.48    0.68    0.59    0.35
 2001    0.16    0.15   -0.07    0.08    0.49
 2002    0.70    0.73    0.86    0.65    0.57
 2003    0.32    0.37    0.14    0.34    0.43
 2004    0.77    0.44    0.80    0.95    0.90
 2005    0.77    0.87    0.90    0.65    0.67
 2006    0.93    0.81    0.98    1.05    0.87
 2007    0.47    0.73    0.30    0.22    0.62
 2008    0.94    1.04    1.08    0.88    0.75
 2009    0.61    0.65    0.50    0.56    0.72
 2010    0.81    0.87    1.05    0.74    0.59
 2011    0.53    0.65    0.54    0.32    0.60
 2012    0.84    0.77    0.98    0.97    0.66
 2013    0.52    0.56    0.41    0.50    0.60
 2014    0.69    0.82    0.69    0.57    0.69
 2015    0.76    0.73    0.72    0.76    0.84
 2016    0.68    0.73    0.48    0.72    0.80
 2017    0.92    1.00    1.07    0.86    0.74
 2018    0.42    0.62    0.40    0.29    0.36
 2019    0.59    0.42    0.21    0.71    1.03
 2020    1.25    1.37    1.50    1.23    0.91
 2021    0.74    0.84    0.89    0.61    0.63
 2022    0.90    0.64    1.09    1.05    0.82
 2023    0.69    0.65    0.80    0.66    0.67
 2024    0.88    1.01    1.07    0.86    0.61
 2025    0.66    0.72    0.70    0.47    0.76
 2026    1.13    1.03    1.43    1.26    0.81
 2027    1.21    0.90    0.98    1.43    1.52
 2028    1.40    1.64    1.63    1.25    1.07
 2029    0.95    1.02    0.86    0.78    1.15
 2030    1.34    1.21    1.56    1.31    1.27
 2031    0.95    1.04    0.85    0.89    1.01
 2032    1.23    1.16    1.44    1.15    1.15
 2033    1.20    1.29    1.29    1.27    0.97
 2034    1.32    1.28    1.31    1.29    1.40
 2035    1.43    1.48    1.50    1.40    1.33
 2036    1.26    1.20    1.24    1.24    1.35
 2037    1.13    1.24    1.10    1.10    1.09
 2038    1.40    1.32    1.56    1.46    1.24
 2039    1.11    1.17    1.23    0.94    1.09
 2040    1.19    1.06    0.78    1.38    1.55
 2041    1.68    1.77    1.83    1.60    1.54
 2042    1.27    1.43    1.39    1.02    1.25
 2043    1.46    1.46    1.53    1.49    1.37
 2044    1.25    1.20    1.29    1.22    1.29
 2045    1.80    1.61    2.03    1.90    1.65
 2046    1.56    1.48    1.62    1.41    1.71
 2047    1.92    1.77    2.03    2.00    1.87
 2048    1.62    1.76    1.65    1.49    1.57
 2049    1.67    1.80    1.63    1.63    1.61
 2050    1.78    1.86    1.85    1.74    1.67
 2051    1.60    1.63    1.50    1.50    1.78
 2052    2.00    2.00    2.22    2.00    1.78
 2053    1.95    1.91    1.99    1.98    1.93
 2054    2.63    2.40    2.67    2.88    2.57
 2055    2.03    2.21    2.06    1.93    1.93
 2056    1.88    2.01    1.81    1.77    1.94
 2057    2.23    2.28    2.38    2.37    1.90
 2058    2.00    1.93    1.92    2.04    2.13
 2059    2.52    2.48    2.66    2.49    2.44
 2060    1.81    2.12    1.88    1.54    1.68
 2061    1.91    1.82    1.96    1.87    1.99
 2062    2.03    2.06    2.02    1.98    2.06
 2063    2.50    2.30    2.54    2.67    2.50
 2064    2.38    2.33    2.35    2.33    2.50
 2065    2.53    2.35    2.40    2.59    2.77
 2066    2.57    2.80    2.67    2.44    2.35
 2067    2.42    2.17    2.15    2.49    2.87
 2068    2.68    2.70    2.80    2.60    2.61
 2069    2.80    2.81    2.91    2.68    2.81
 2070    2.31    2.51    2.48    2.05    2.20
 2071    2.37    2.34    2.41    2.19    2.52
 2072    2.66    2.77    2.80    2.54    2.52
 2073    2.55    2.46    2.39    2.59    2.74
 2074    2.95    2.90    3.06    3.04    2.81
 2075    2.80    2.79    2.61    2.79    3.01
 2076    3.13    3.37    3.02    3.14    2.99
 2077    3.26    3.08    3.26    3.45    3.24
 2078    2.76    3.09    2.81    2.43    2.70
 2079    2.91    3.04    3.11    2.77    2.70
 2080    2.85    2.78    2.97    2.74    2.93
 2081    3.38    3.23    3.84    3.37    3.08
 2082    2.89    2.86    2.85    2.76    3.08
 2083    3.24    2.94    3.50    3.41    3.09
 2084    3.05    3.00    3.22    2.86    3.14
 2085    3.33    3.34    3.46    3.45    3.06
 2086    3.23    3.13    3.12    3.36    3.31
 2087    3.36    3.21    3.43    3.26    3.52
 2088    3.40    3.46    3.47    3.32    3.37
 2089    3.41    3.32    3.34    3.28    3.70
 2090    4.04    3.92    4.03    4.38    3.85
 2091    3.46    3.47    3.34    3.38    3.66
 2092    3.52    3.78    3.59    3.25    3.44
 2093    3.44    3.39    3.49    3.45    3.42
 2094    3.43    3.44    3.37    3.31    3.59
 2095    3.58    3.50    3.61    3.61    3.60
 2096    3.46    3.30    3.26    3.53    3.76
 2097    4.10    4.11    4.46    4.11    3.72
 2098    3.42    3.57    3.49    3.31    3.32
 2099    3.59    3.57    3.70    3.42    3.69
 2100    4.03    3.98    4.34    4.01    3.78
Projections under SRES B1 scenario
 2000    0.81    0.50    0.67    0.95    0.74
 2001    0.07    0.43    0.23   -0.21   -0.16
 2002    0.32    0.11   -0.03    0.44    0.74
 2003    0.86    0.90    0.95    0.85    0.74
 2004    0.44    0.55    0.37    0.34    0.48
 2005    0.47    0.44    0.42    0.54    0.49
 2006    0.39    0.40    0.33    0.26    0.57
 2007    0.79    0.65    0.74    0.96    0.82
 2008    0.93    0.81    1.04    0.95    0.93
 2009    0.37    0.84    0.34    0.21    0.07
 2010    0.60    0.10    0.51    0.95    0.84
 2011    0.83    1.00    0.86    0.80    0.63
 2012    0.50    0.57    0.53    0.29    0.60
 2013    0.55    0.60    0.67    0.44    0.50
 2014    0.41    0.38    0.27    0.41    0.57
 2015    0.66    0.59    0.63    0.65    0.77
 2016    0.90    0.65    1.00    1.00    0.93
 2017    0.83    0.94    0.90    0.69    0.78
 2018    0.91    0.90    0.80    0.84    1.11
 2019    1.00    1.05    0.87    0.99    1.08
 2020    0.83    1.03    0.89    0.65    0.75
 2021    1.03    0.80    1.06    1.29    0.98
 2022    0.82    1.01    0.75    0.73    0.80
 2023    1.02    0.94    1.09    1.09    0.94
 2024    0.76    0.91    0.94    0.75    0.46
 2025    0.66    0.69    0.72    0.59    0.66
 2026    0.92    0.89    1.09    0.95    0.76
 2027    0.99    0.54    0.95    1.26    1.22
 2028    0.98    1.14    0.83    0.93    1.02
 2029    0.90    0.94    0.75    0.95    0.97
 2030    0.61    0.86    0.71    0.40    0.50
 2031    1.00    0.74    0.88    1.11    1.26
 2032    1.23    1.46    1.36    1.16    0.92
 2033    1.06    0.96    1.03    1.07    1.20
 2034    1.32    1.36    1.37    1.33    1.23
 2035    1.14    1.36    1.37    0.91    0.91
 2036    1.00    0.90    0.94    1.10    1.05
 2037    1.00    1.12    0.87    1.01    1.00
 2038    1.31    1.12    1.35    1.40    1.37
 2039    1.21    1.41    1.20    1.16    1.06
