Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     NDJ     FMA     MJJ     ASO
        23.54   23.19   24.02   23.64   23.32
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     NDJ     FMA     MJJ     ASO
20th Century Model Run
 1960   -0.34   -0.33   -0.43   -0.53   -0.31
 1961   -0.44   -0.69   -0.43   -0.28   -0.35
 1962   -0.27   -0.14   -0.25   -0.33   -0.38
 1963   -0.26   -0.17   -0.17   -0.39   -0.29
 1964   -0.27   -0.17   -0.32   -0.34   -0.25
 1965   -0.36   -0.81   -0.26   -0.16   -0.22
 1966   -0.15   -0.03   -0.19   -0.23   -0.16
 1967    0.06    0.08   -0.12    0.33   -0.04
 1968   -0.28   -0.14   -0.62   -0.38    0.01
 1969   -0.12   -0.05    0.18   -0.18   -0.44
 1970   -0.07    0.15    0.11   -0.36   -0.18
 1971   -0.23   -0.25   -0.37   -0.25   -0.07
 1972   -0.08   -0.22   -0.05    0.05   -0.09
 1973   -0.18   -0.26   -0.24    0.08   -0.32
 1974   -0.48   -0.35   -0.61   -0.47   -0.47
 1975   -0.31   -0.45   -0.19   -0.37   -0.22
 1976   -0.10    0.00   -0.35   -0.06    0.02
 1977   -0.23   -0.14    0.06   -0.45   -0.40
 1978   -0.11   -0.26   -0.08   -0.10   -0.00
 1979   -0.06   -0.31   -0.15    0.13    0.10
 1980   -0.20   -0.35   -0.44    0.06   -0.09
 1981   -0.04   -0.05   -0.14   -0.04    0.07
 1982    0.21    0.45    0.51    0.04   -0.16
 1983   -0.03   -0.13    0.10   -0.06   -0.04
 1984   -0.27   -0.32   -0.34    0.07   -0.47
 1985   -0.06   -0.73   -0.37    0.55    0.30
 1986    0.32    0.19    0.26    0.49    0.35
 1987    0.44    0.61    0.44    0.42    0.30
 1988    0.04    0.07   -0.10   -0.04    0.23
 1989    0.18   -0.00    0.19    0.01    0.50
 1990   -0.15    0.01   -0.23   -0.09   -0.29
 1991   -0.00    0.06    0.04    0.04   -0.16
 1992    0.11    0.28    0.39   -0.25   -0.00
 1993    0.08   -0.02    0.32   -0.04    0.04
 1994   -0.00    0.32   -0.04   -0.23   -0.05
 1995    0.01    0.07   -0.05   -0.02    0.02
 1996    0.37    0.17    0.51    0.36    0.42
 1997    0.49    0.72    0.57    0.35    0.31
 1998    0.25    0.51    0.27    0.10    0.11
 1999    0.13    0.24   -0.03    0.07    0.23
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000    0.69    0.72    0.79    0.56    0.46
 2001    0.55    0.44    0.73    0.61    0.41
 2002   -0.07    0.06   -0.04   -0.16   -0.15
 2003   -0.12   -0.51   -0.15    0.15    0.04
 2004    0.06   -0.42    0.09    0.43    0.12
 2005    0.29    0.43    0.44    0.10    0.18
 2006   -0.07   -0.38    0.05    0.04    0.02
 2007    0.10   -0.03    0.41    0.02    0.01
 2008    0.05   -0.34    0.17    0.27    0.12
 2009    0.17    0.13    0.14    0.21    0.18
 2010    0.21    0.09    0.00    0.60    0.15
 2011    0.55    0.54    0.61    0.38    0.67
 2012    0.60    0.54    0.67    0.61    0.61
 2013    0.65    0.62    0.55    0.84    0.58
 2014    0.53    0.53    0.28    0.79    0.53
 2015    0.59    0.38    0.98    0.48    0.51
 2016    0.33    0.20    0.17    0.56    0.39
 2017    0.56    0.82    0.48    0.48    0.46
 2018    0.57    0.55    0.51    0.79    0.44
 2019    0.49    0.57    0.77   -0.02    0.66
 2020    0.12    0.12    0.02    0.06    0.27
 2021    0.16   -0.09    0.03    0.34    0.37
 2022    0.37    0.43    0.28    0.25    0.50
 2023    0.62    0.66    0.57    0.76    0.49
 2024    0.55    0.66    0.44    0.58    0.52
 2025    0.53    0.35    0.62    0.56    0.58
 2026    0.39   -0.04    0.62    0.53    0.45
 2027    0.54    0.49    0.30    0.72    0.65
 2028    0.84    0.99    0.89    0.59    0.88
 2029    0.70    0.66    0.80    0.68    0.68
 2030    0.43    0.08    0.36    0.61    0.68
 2031    0.65    0.66    0.54    0.76    0.62
 2032    0.78    0.73    0.67    1.09    0.64
 2033    0.98    1.08    1.27    0.76    0.81
 2034    1.07    1.24    1.33    1.04    0.67
 2035    0.77    0.49    0.65    1.11    0.84
 2036    1.05    1.20    1.07    1.07    0.87
 2037    0.67    0.54    0.59    0.95    0.59
 2038    0.80    0.88    1.02    0.65    0.62
 2039    0.88    0.69    0.84    1.09    0.90
 2040    0.75    0.59    1.13    0.65    0.63
 2041    1.19    1.16    1.38    1.16    1.07
 2042    0.95    0.71    1.04    1.06    0.98
 2043    0.87    0.47    0.80    1.16    1.05
 2044    1.14    1.18    1.32    1.09    0.97
 2045    1.14    1.23    1.39    1.06    0.87
 2046    1.08    1.70    1.09    0.77    0.76
 2047    1.05    1.07    0.83    1.15    1.15
 2048    1.04    1.11    1.17    0.93    0.96
 2049    1.23    1.32    1.33    1.39    0.88
 2050    1.05    1.12    1.20    0.92    0.96
 2051    0.89    0.91    0.58    1.01    1.05
 2052    1.04    0.99    0.87    1.16    1.15
 2053    1.33    1.31    1.55    1.25    1.21
 2054    1.26    1.10    1.10    1.59    1.25
 2055    1.47    1.62    1.59    1.30    1.37
 2056    1.53    1.41    1.62    1.55    1.57
 2057    1.53    1.83    1.70    1.43    1.16
 2058    1.19    1.18    0.70    1.51    1.36
 2059    1.39    1.43    1.37    1.35    1.42
 2060    1.49    1.54    1.67    1.27    1.49
 2061    1.29    1.28    1.50    1.34    1.03
 2062    1.61    1.26    1.96    1.76    1.46
 2063    1.56    1.61    1.40    1.67    1.54
 2064    1.41    1.38    1.49    1.33    1.45
 2065    1.39    1.38    1.43    1.41    1.34
 2066    1.67    0.99    1.50    2.45    1.74
 2067    1.69    1.35    1.70    1.77    1.94
 2068    1.74    1.60    1.66    1.76    1.94
 2069    1.93    1.65    1.94    2.21    1.92
 2070    1.87    1.85    1.79    2.08    1.78
 2071    1.72    1.59    1.40    1.97    1.91
 2072    2.10    2.22    2.03    2.06    2.08
 2073    1.77    1.87    1.99    1.77    1.45
 2074    2.07    1.88    2.05    2.12    2.25
 2075    2.21    2.09    2.10    2.46    2.19
 2076    2.32    1.99    2.55    2.47    2.27
 2077    2.00    1.84    2.01    2.25    1.92
 2078    2.17    2.15    1.94    2.37    2.21
 2079    2.40    2.46    2.59    2.50    2.04
 2080    2.44    1.99    2.46    2.66    2.66
 2081    2.32    1.95    2.56    2.53    2.24
 2082    2.60    2.49    2.69    2.68    2.54
 2083    2.56    2.09    3.28    2.67    2.19
 2084    2.66    2.52    2.81    2.74    2.55
 2085    2.62    2.27    2.93    2.47    2.79
 2086    2.87    2.80    3.12    2.84    2.70
 2087    2.60    2.58    2.89    2.70    2.25
 2088    2.39    2.00    2.48    2.67    2.40
 2089    2.74    2.54    2.88    2.93    2.59
 2090    2.67    2.26    2.66    2.99    2.75
 2091    2.61    2.42    2.72    2.58    2.73
 2092    2.97    2.53    3.21    3.03    3.09
 2093    3.24    3.39    3.87    2.75    2.94
 2094    3.19    3.21    3.64    3.03    2.86
 2095    3.18    3.58    3.41    3.02    2.69
 2096    3.06    2.59    3.16    3.43    3.07
 2097    3.34    3.26    3.59    3.41    3.10
 2098    2.83    1.98    3.07    3.03    3.25
 2099    3.61    3.66    3.69    3.60    3.48
 2100     NaN     NaN     NaN     NaN     NaN
Projections under SRES A1B scenario
 2000    0.69    0.72    0.79    0.56    0.46
 2001    0.55    0.44    0.92    0.65    0.21
 2002    0.32    0.08    0.48    0.34    0.37
 2003    0.05   -0.01   -0.32    0.20    0.32
 2004    0.28    0.03    0.51    0.32    0.24
 2005   -0.10   -0.13    0.01   -0.09   -0.20
 2006   -0.06   -0.21    0.01   -0.05   -0.00
 2007    0.15   -0.17    0.47    0.30   -0.00
 2008    0.45    0.08    0.61    0.76    0.36
 2009    0.42    0.57    0.45    0.24    0.41
 2010    0.35    0.11    0.53    0.45    0.31
 2011    0.18    0.10    0.36    0.11    0.16
 2012    0.31    0.40    0.13    0.34    0.37
 2013    0.43    0.62    0.53    0.46    0.13
 2014    0.44    0.43    0.57    0.47    0.31
 2015    0.28    0.24    0.13    0.26    0.48
 2016    0.39    0.50    0.51    0.37    0.19
 2017    0.36    0.26    0.40    0.30    0.47
 2018    0.43    0.39    0.09    0.65    0.59
 2019    0.60    0.63    0.32    0.70    0.74
 2020    0.48    0.41    0.25    0.71    0.53
 2021    0.64    0.77    0.77    0.62    0.39
 2022    0.53    0.67    0.45    0.52    0.50
 2023    0.72    0.94    0.66    0.80    0.47
 2024    0.44    0.43    0.71    0.37    0.25
 2025    0.66    0.83    0.90    0.49    0.44
 2026    0.51    0.46    0.39    0.65    0.54
 2027    0.97    1.01    0.89    1.03    0.94
 2028    0.61    0.67    0.74    0.68    0.34
 2029    0.38    0.23    0.35    0.63    0.28
 2030    0.87    0.75    1.21    0.92    0.58
 2031    0.41   -0.16    0.58    0.85    0.37
 2032    0.57    0.44    0.47    0.69    0.70
 2033    0.68    0.93    0.91    0.38    0.51
 2034    0.68    0.54    0.96    0.55    0.68
 2035    1.13    0.93    1.16    1.54    0.90
 2036    0.96    0.81    1.20    1.13    0.71
 2037    0.64    0.46    0.68    0.79    0.63
 2038    0.77    0.68    0.69    0.77    0.94
 2039    1.07    1.09    1.24    1.17    0.76
 2040    1.06    1.22    1.12    0.93    0.94
 2041    1.00    0.81    1.35    0.86    0.98
 2042    1.24    1.07    1.07    1.40    1.41
 2043    1.25    1.48    1.17    1.31    1.02
 2044    1.07    1.18    1.02    1.13    0.96
 2045    1.19    1.03    1.46    1.23    1.03
 2046    1.14    1.00    1.31    1.25    1.02
 2047    1.11    1.34    1.20    1.01    0.88
 2048    0.82    0.84    0.72    0.82    0.91
 2049    0.93    0.75    0.52    1.42    1.03
 2050    1.39    1.41    1.77    1.32    1.08
 2051    1.21    1.18    1.15    1.27    1.26
 2052    1.20    1.29    1.23    1.24    1.06
 2053    1.33    1.05    1.34    1.48    1.43
 2054    1.08    0.96    0.82    1.49    1.06
 2055    1.21    0.98    1.43    1.12    1.30
 2056    1.36    0.57    1.25    2.01    1.60
 2057    1.77    1.88    1.77    1.80    1.65
 2058    1.53    1.66    1.52    1.59    1.35
 2059    1.26    1.22    1.28    1.35    1.19
 2060    1.31    1.05    1.40    1.40    1.39
 2061    2.04    1.98    2.05    2.13    1.98
 2062    1.53    1.19    1.82    1.52    1.60
 2063    1.47    1.45    1.44    1.41    1.58
 2064    1.79    1.60    2.09    1.80    1.67
 2065    2.15    2.12    2.17    1.90    2.40
 2066    2.04    2.20    2.21    1.74    1.99
 2067    1.77    1.54    1.75    1.83    1.97
 2068    2.22    2.02    2.47    2.29    2.09
 2069    1.90    2.46    1.70    1.82    1.63
 2070    2.24    2.00    2.22    2.28    2.46
 2071    1.84    1.94    1.68    1.88    1.86
