Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     NDJ     FMA     MJJ     ASO
        163.2   161.3   135.7   160.9   194.7
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   11.46  -35.16   26.91    9.99   11.78
 1961   17.48   34.05   13.73    2.08   20.06
 1962   -7.55  -12.79    1.47  -16.98   -1.91
 1963    1.33   -5.71   -2.02   15.07   -2.01
 1964   -7.00   -2.18   -1.57    5.12  -29.39
 1965   -2.56  -15.77   36.91  -23.30   -8.09
 1966    7.81  -10.32   -6.85   36.31   12.08
 1967   11.12   31.66    6.68  -15.28   21.42
 1968    2.72    9.14    2.86    5.37   -6.51
 1969   -8.62  -22.58  -19.74   10.61   -2.75
 1970   -7.83   -0.81    0.05  -27.81   -2.74
 1971   -2.63   -5.84   26.53  -19.89  -11.30
 1972    2.46   24.90   -0.30  -21.52    6.75
 1973   10.81   12.38  -10.05   44.88   -3.97
 1974    2.58  -11.39    0.01   14.09    7.62
 1975   -6.75    5.52  -10.89  -21.26   -0.37
 1976   -7.03   -3.49  -12.51    3.92  -16.04
 1977    6.65   17.18   14.33    2.77   -7.69
 1978   -9.82  -18.27   -4.23  -20.37    3.59
 1979    9.23    5.87    2.23   -0.33   29.15
 1980   -8.39   12.98    1.84  -22.51  -25.87
 1981    5.52   12.06    9.37  -16.94   17.58
 1982    0.28   -2.74    6.03   -5.57    3.39
 1983   -2.89  -43.73   -1.77   14.44   19.49
 1984   12.42  -14.89   -9.37   58.29   15.67
 1985  -13.60  -38.62   -4.28  -12.00    0.51
 1986    0.85    7.87   19.14   -2.39  -21.20
 1987   -5.13    6.74   -8.53  -16.30   -2.44
 1988   -0.12   24.86    5.16  -14.54  -15.97
 1989   14.53   28.18   -3.60   38.77   -5.22
 1990    6.84   22.13   -6.03   -4.19   15.44
 1991  -10.26    6.11    4.14  -28.88  -22.41
 1992   10.52    1.75   -7.50   45.77    2.07
 1993  -10.25  -31.66   -2.17   -1.11   -6.04
 1994  -12.88   -9.38    4.71  -28.55  -18.29
 1995    1.71    1.40    2.27    9.03   -5.85
 1996   19.63   11.35   20.57   39.17    7.43
 1997    2.19   -0.59  -10.64   26.23   -6.23
 1998    0.24  -22.39  -20.95   11.30   32.99
 1999   -8.89    2.52   -3.55  -44.51    9.97
 2000  -15.53   -9.51   -8.85  -31.72  -12.04
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN     NaN     NaN     NaN
 2002     NaN     NaN     NaN     NaN     NaN
 2003     NaN     NaN     NaN     NaN     NaN
 2004     NaN     NaN   11.44  -15.27  -11.10
 2005   21.93   30.60   26.18    7.38   23.55
 2006    5.71    5.57  -14.03   14.53   16.76
 2007  -11.63  -22.22   -5.56  -22.14    3.41
 2008   21.07    3.89    7.83   63.07    9.49
 2009    1.12   15.21    2.03   -8.40   -4.36
 2010   15.25   22.87    1.67   23.96   12.50
 2011   -8.34    8.94   -1.10  -27.72  -13.50
 2012    3.94    8.00   -1.57    6.65    2.66
 2013   -0.37   -8.36  -11.67    9.77    8.77
 2014    7.58   14.22   -4.89   14.72    6.26
 2015   -1.82    3.98   -2.67  -16.03    7.44
 2016    2.39   -5.29   27.58   -0.76  -11.97
 2017   18.44   14.40    6.08   50.10    3.19
 2018    6.57    6.13   19.19   11.17  -10.22
 2019    7.71    1.43    1.86   21.12    6.42
 2020    8.65   20.41   24.14   14.22  -24.16
 2021   -0.39   -2.23    3.80   -8.05    4.91
 2022    5.98  -15.53   10.96   -2.33   30.83
 2023   15.57   23.65   24.72   29.33  -15.41
 2024   12.41   21.76   -2.76   23.87    6.78
 2025  -10.94  -20.69   -9.81   -4.14   -9.14
 2026    5.45   15.26   22.90   -8.91   -7.47
 2027   12.40   22.66   21.49   -1.86    7.31
 2028   16.73   22.76    7.75   42.51   -6.09
 2029    7.41   10.00    7.66   14.35   -2.37
 2030   19.21   18.68   -1.88   55.50    4.55
 2031   13.11  -14.13   23.79   10.79   31.99
 2032  -14.24  -29.24   -3.86  -19.37   -4.50
 2033   28.61   31.39   23.33   62.13   -2.40
 2034    3.64   31.65   -2.21  -18.68    3.78
 2035   14.54    5.83   18.59   21.67   12.07
 2036   18.88   21.73    3.66   36.52   13.59
 2037   15.69   23.23   -2.89   19.50   22.91
 2038   14.96   23.88   -6.14   52.36  -10.28
 2039   12.73   21.17   -1.32   24.73    6.33
 2040   10.44    3.30   -3.08   44.90   -3.37
 2041    5.27   18.01    1.74   -1.63    2.95
 2042   16.88   30.56   -2.82   23.41   16.39
 2043   21.46   31.78    7.91   34.27   11.88
 2044    8.42   10.09    4.90   -1.02   19.71
 2045   13.61    2.19    6.56   47.72   -2.04
 2046   15.04   18.84   23.65   15.37    2.31
 2047    8.28  -14.58  -22.86   43.97   26.57
 2048   14.67   28.11   -2.83   23.75    9.64
 2049   21.51   25.25   11.28   26.11   23.40
 2050   17.66   14.34   43.19    5.41    7.69
 2051    6.50   21.30    8.87  -18.88   14.71
 2052   11.24    2.15   16.13   25.62    1.05
 2053    9.13    8.37   -1.22   -1.87   31.23
 2054   11.84    9.04    7.59   36.87   -6.13
 2055    6.27    5.62   23.10  -10.85    7.19
 2056   14.40   30.49   -2.59   24.01    5.71
 2057   20.88    1.22   14.05   49.31   18.96
 2058    9.49   28.14    4.45    2.13    3.26
 2059   15.78   -6.13    3.07   50.87   15.29
 2060    9.07   24.33    5.96   20.03  -14.04
 2061   18.72   16.83   36.62   -9.40   30.83
 2062   36.12   38.05   -2.88  101.55    7.77
 2063   17.34    3.65   14.14   31.39   20.15
 2064   -0.86  -12.00   -9.32    0.53   17.36
 2065   26.29   33.17   -4.58   49.81   26.76
 2066   12.83   22.83   15.72    0.88   11.89
 2067    5.72   12.45  -11.24   16.46    5.20
 2068   26.25   14.75   16.35   71.49    2.39
 2069   21.43   38.65   33.04    9.39    4.65
 2070   22.96   38.52   35.31   11.48    6.54
 2071   26.13   38.57   35.22   -4.18   34.90
 2072   30.58   42.59   46.98   -4.00   36.74
 2073   14.68   40.66   11.98  -12.91   18.99
 2074   29.98   48.36   34.33   43.30   -6.05
 2075    8.19   15.66   35.29  -29.01   10.81
 2076   19.54   13.34   37.23    9.14   18.44
 2077   31.87   59.28   30.48   15.37   22.37
 2078   10.03   21.29   24.00   19.14  -24.31
 2079   30.11   44.43   49.51   15.89   10.60
 2080   27.93   18.29   18.23    4.41   70.81
 2081   14.39   35.56   13.53   -2.79   11.27
 2082   34.05   38.60   33.14   57.23    7.26
 2083   24.79   40.36   61.63  -10.49    7.64
 2084   24.37   29.57   30.42    4.16   33.35
 2085   19.82   17.65   26.33   23.24   12.08
 2086   30.00   28.02   39.50    6.57   45.89
 2087   15.66   37.76   11.07   -3.40   17.19
