Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     NDJ     FMA     MJJ     ASO
        196.8   148.6   187.8   200.6   250.2
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960    9.87  -52.66   70.50  -58.34    6.16
 1961    3.45   41.48  -12.57  -23.60    8.48
 1962  -22.85   35.83  -38.01  -62.72  -26.51
 1963  -23.19  -31.47   19.00  -24.11  -56.20
 1964  -36.90  -40.21   -7.68  -54.32  -45.40
 1965   -9.99   10.17   48.43  -55.45  -43.11
 1966   -2.77   25.47  -35.44  -42.59   41.48
 1967  -37.70  -31.83  -29.80  -46.55  -42.63
 1968   21.40   56.86   -3.41    2.59   29.57
 1969    0.42  -23.35   -8.73   -3.61   37.37
 1970   -8.08  -10.07  -40.52    9.61    8.68
 1971  -12.94    4.86  -13.71  -46.63    3.73
 1972    1.86  -58.38   55.23  -17.33   27.94
 1973   33.90  -24.01   64.91   58.22   36.49
 1974    7.68    8.47   12.14   13.73   -3.61
 1975  -18.65   -4.67    1.17  -16.18  -54.93
 1976   -9.49  -25.78  -11.64   -2.89    2.33
 1977    3.73   20.66  -24.83   17.17    1.91
 1978    8.69   -1.58    2.75   13.55   20.02
 1979    5.87  -46.12   24.93    1.54   43.14
 1980   -9.43    0.91  -11.32  -39.71   12.39
 1981   25.75   64.13   21.45  -29.37   46.79
 1982    5.04   67.20   -7.37  -27.51  -12.17
 1983  -13.98  -25.64  -37.13   26.20  -19.35
 1984    4.20  -24.38   18.92   11.12   11.13
 1985   10.24   11.83  -26.31   45.45   10.00
 1986   -8.98    0.63   -3.40  -16.77  -16.40
 1987  -16.04   18.60  -35.81  -12.62  -34.34
 1988    7.29   12.31  -17.79   24.18   10.44
 1989   10.10   21.72    4.83   11.17    2.69
 1990   15.50  -20.79   51.20    0.72   30.87
 1991  -28.80  -10.75  -43.70   -6.26  -54.47
 1992  -18.11  -38.04   18.51  -26.79  -26.11
 1993   33.16   29.78   67.38   21.06   14.41
 1994   10.98   48.81  -14.18   11.32   -2.00
 1995  -16.32   15.96  -18.48  -52.38  -10.38
 1996  -13.11  -11.96  -10.73  -24.62   -5.14
 1997    0.07  -17.99  -15.90   64.53  -30.36
 1998   14.14  -22.62   14.51   26.74   37.91
 1999  -24.26   16.91  -25.10  -37.26  -51.61
 2000  -16.84  -26.79   -7.78   -7.35  -25.46
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   40.80  -19.05   40.68
 2002   16.79   34.87   -0.98   26.56    6.71
 2003   24.31   38.20   -5.75   70.43   -5.66
 2004   38.07    3.90   13.85   62.90   71.61
 2005    5.39   24.55  -17.96   -0.24   15.20
 2006   18.28   20.76   17.16   -0.21   35.41
 2007   -7.45   18.48    1.84  -11.67  -38.44
 2008    4.63   27.85    5.28  -19.68    5.07
 2009   -2.24  -11.78   -9.40   24.44  -12.22
 2010    8.80   -8.35   12.91    2.02   28.62
 2011   26.02    1.26  -28.55   25.37  106.00
 2012  -14.16   -5.00  -26.54   -1.49  -23.61
 2013    9.97   57.52  -39.52  -28.22   50.10
 2014  -14.14  -19.27   35.40  -34.40  -38.31
 2015    0.78   22.92   11.54  -16.42  -14.94
 2016  -11.51    8.05   -1.06  -34.42  -18.59
 2017   20.61    2.28   -1.62   28.27   53.51
 2018   -6.71   -2.01    2.39  -34.36    7.14
 2019  -11.22  -23.09  -16.73  -31.99   26.93
 2020  -21.23  -10.19  -27.29  -16.70  -30.75
 2021   12.53  -23.75  -39.81   19.77   93.92
 2022    9.81  -31.39  -11.14   44.46   37.32
 2023   42.44   -4.44   63.78   91.14   19.27
 2024   10.33   38.77   28.59  -21.61   -4.44
 2025    6.42   26.81  -31.54   25.36    5.05
 2026   -4.03   23.59  -28.27  -35.16   23.72
 2027  -11.07   -2.74    1.82  -68.06   24.71
 2028   16.77   17.33  -12.69   58.96    3.47
 2029  -24.86   -6.03  -51.29  -38.96   -3.15
 2030  -16.63   10.36  -53.43   -7.21  -16.23
 2031   -2.85  -63.69   25.03   13.91   13.34
 2032  -11.01   12.21  -11.86  -12.05  -32.35
 2033  -30.52  -15.91  -31.32  -47.30  -27.54
 2034  -31.24  -57.16  -54.58    7.58  -20.79
 2035   34.38  -24.88   18.67   57.54   86.20
 2036   -3.19  -14.74  -22.68    4.32   20.35
 2037  -13.36   -0.95  -34.25  -12.30   -5.95
 2038   20.51    4.73    4.57   12.16   60.56
 2039   26.81   34.29   20.88   29.76   22.28
 2040  -34.62  -35.54  -37.03   -9.10  -56.81
 2041   25.40  -18.48    3.63   69.99   46.48
 2042  -35.24  -12.67  -23.56  -34.37  -70.37
 2043   -9.25   -7.89   -2.20  -11.92  -14.97
 2044   16.83    6.24  -26.49   73.92   13.65
 2045    1.82   24.21  -27.96   -1.32   12.35
 2046   -0.63   16.87   -6.22  -13.18    0.03
 2047   -5.77  -29.02   -0.47   -8.29   14.69
 2048    7.38   62.96  -28.24  -17.75   12.53
 2049  -21.63   37.00  -19.97    7.17 -110.70
 2050   24.15   -5.95   28.93    7.79   65.84
 2051   -1.15   46.43   -7.74   10.27  -53.54
 2052   -3.06   24.63  -66.99  -17.29   47.42
 2053  -23.07   18.65  -35.45  -78.04    2.54
 2054  -13.44  -24.82  -59.50    3.85   26.71
