Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     NDJ     FMA     MJJ     ASO
        221.3   164.7   163.8   276.0   280.7
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960   21.45  -55.07   16.30   20.39   15.39
 1961  -22.33    2.47   -2.00  -83.52   -6.27
 1962    2.21  -17.20   -0.88   38.97  -12.08
 1963    8.14   22.45    6.54    8.01   -4.45
 1964   24.02   34.31   36.26   14.03   11.48
 1965  -23.31  -40.03  -13.42  -50.10   10.30
 1966    7.99  -11.26    3.35    9.10   30.76
 1967   -6.13    3.85  -19.81  -21.38   12.82
 1968  -10.35    1.79  -43.12    6.86   -6.93
 1969   15.58   26.77   15.13   14.53    5.89
 1970   15.98   15.36    4.79    6.42   37.35
 1971   -3.46   13.24   -5.98   18.86  -39.96
 1972   24.31   33.35    9.42   46.51    7.97
 1973    3.34  -37.36    6.19   47.99   -3.46
 1974    8.76   44.58  -36.92   42.06  -14.68
 1975    2.29   20.04   16.59    8.91  -36.40
 1976   -1.03  -28.10   -8.85   36.61   -3.80
 1977   -8.43  -16.18   -7.78  -31.14   21.37
 1978  -14.20  -21.41  -11.62   -2.19  -21.57
 1979   -4.80  -27.61   17.56  -21.31   12.15
 1980    1.61   -3.66  -29.57   51.45  -11.78
 1981    9.16   18.67  -15.56   12.34   21.19
 1982   15.05   -7.18   60.73  -24.72   31.38
 1983    1.19  -10.54   28.83    2.93  -16.45
 1984   -3.26    2.40    3.68  -32.49   13.36
 1985  -23.24  -52.49  -13.41   -8.89  -18.19
 1986   10.19   40.83  -16.49   -9.86   26.29
 1987   -4.05   19.19    6.71  -18.77  -23.33
 1988    5.21   15.54  -30.00  -13.16   48.47
 1989  -11.98  -28.26   -5.34   10.12  -24.45
 1990    6.01   49.28   13.81  -50.04   10.99
 1991  -13.17   -8.64  -21.72  -27.08    4.76
 1992    7.53    5.92    7.03   -7.94   25.08
 1993  -13.87  -11.92   35.78  -52.29  -27.04
 1994    5.49  -15.80   17.64   10.31    9.82
 1995   -6.32   -2.46  -26.39   25.25  -21.68
 1996   -1.20   19.97   -1.64  -32.81    9.69
 1997   -3.56   -8.20    5.88   -3.09   -8.84
 1998    6.69   -8.41   22.51    3.86    8.79
 1999  -10.23  -10.14  -25.89   12.16  -17.04
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000   21.44  -38.94    4.72   13.37   28.60
 2001   12.16   -4.27    6.50   24.93   21.48
 2002  -33.20  -52.74   26.08  -53.82  -52.32
 2003  -23.33  -49.09   -7.76  -45.95    9.48
 2004  -27.62  -52.99   -9.24  -40.18   -8.05
 2005   19.95   13.13   19.62   18.22   28.85
 2006  -13.92  -35.48   24.94  -63.19   18.03
 2007    4.83   -1.43   31.75    7.22  -18.20
 2008   -8.22  -49.98  -12.87   10.16   19.82
 2009   -7.89  -14.95    6.68    0.26  -23.53
 2010  -15.34   19.61   12.79  -69.68  -24.10
 2011    5.23    0.97   16.87  -36.41   39.50
 2012   19.40   43.96   26.30   57.54  -50.19
 2013  -21.38   19.30  -22.78  -62.74  -19.30
 2014   -6.90   -8.96  -53.21   42.32   -7.77
 2015    2.44  -46.23    5.91   45.76    4.31
 2016  -24.91  -55.53  -61.84   20.61   -2.88
 2017   22.96   12.87   35.06   24.46   19.47
 2018    2.49   34.56  -21.77  -17.65   14.79
 2019  -27.85  -13.24  -10.24  -28.69  -59.23
 2020  -19.68  -32.62  -36.32   34.10  -43.87
 2021  -12.34   28.18  -16.08  -40.94  -20.50
 2022   -1.51    7.17    4.28   -3.91  -13.58
 2023    2.68   46.33    1.68  -32.69   -4.60
 2024   -0.25  -15.66   22.77    9.05  -17.17
 2025   -2.76  -43.40  -27.92   46.13   14.15
 2026  -22.66  -40.17  -16.16  -21.08  -13.25
 2027   -4.19   -5.03  -28.48  -13.46   30.21
 2028  -19.44  -13.36    8.07  -34.98  -37.49
 2029   -7.01  -32.69   11.50   23.46  -30.30
 2030   -5.45   17.30    3.08  -55.43   13.24
 2031   13.38    7.74  -27.50    5.95   67.34
 2032   -6.47  -33.78  -18.16    8.98   17.08
 2033   20.14  -44.84   22.76   18.82   83.82
 2034    2.01  -10.63   -0.18  -11.86   30.72
 2035  -20.28  -53.23  -28.28  -56.85   57.25
 2036   -7.73   14.69   13.11  -49.82   -8.92
 2037  -18.85  -16.58  -16.10  -43.26    0.53
 2038    4.55  -22.59    1.60   14.92   24.29
 2039   -1.60   11.96   28.34  -38.80   -7.89
 2040   26.69  -31.49   22.60   24.28   91.39
 2041    3.31  -36.39   13.55   15.05   21.05
 2042   -3.66  -23.79   -8.07   21.45   -4.22
 2043   -8.16  -48.26  -35.34   15.74   35.22
 2044  -27.33  -13.34   35.76  -44.88  -86.87
 2045    1.96   26.98   32.98   11.19  -63.32
 2046   -7.50    3.60   19.25  -24.55  -28.31
 2047    6.12    0.97    3.14   42.63  -22.28
 2048    1.76    7.00  -20.30   24.94   -4.59
 2049  -17.11   -8.48   12.20   -6.50  -65.65
 2050   12.35   -1.73   -0.27   28.58   22.82
 2051   -5.56  -42.17   10.13   33.23  -23.43
 2052  -11.93  -39.57    0.90  -11.69    2.65
 2053   25.84   33.94   -3.74   67.68    5.49
 2054  -24.75  -53.61  -45.61  -19.18   19.39
 2055   22.61   28.27   -2.14   22.83   41.48
 2056  -26.71   -1.64   -5.50  -57.75  -41.93
 2057  -16.55  -16.70   -3.32  -41.15   -5.05
 2058  -24.86  -32.24  -52.42  -25.64   10.85
 2059   -4.59   -7.33  -15.61   35.95  -31.38
 2060    8.04  -13.87    8.00   64.20  -26.18
 2061   -0.72    9.25   43.98  -50.95   -5.16
 2062   14.61  -49.50   19.26   48.18   40.51
 2063  -34.37  -21.97  -58.11  -12.58  -44.82
 2064  -17.14  -38.77   -1.36  -16.37  -12.06
 2065  -29.76  -28.00  -32.36  -40.49  -18.20
 2066  -12.28  -40.97  -47.76    9.92   29.70
 2067  -24.85   -9.07   18.88 -105.45   -3.74
 2068   -2.75   -6.14  -15.89   21.60  -10.57
 2069  -13.26   19.62  -28.13  -40.19   -4.32
 2070  -25.91  -32.16   19.49  -74.84  -16.15
 2071   -1.33   -6.45  -29.60   74.34  -43.61
 2072   -5.26    8.68   15.12  -35.06   -9.78
 2073   -5.63   15.96   -1.62  -23.35  -13.49
 2074   34.52    9.71   67.48   55.94    4.95
 2075    3.37    5.04   31.54   15.59  -38.69
 2076   -7.77  -11.71  -11.15   25.95  -34.16
 2077  -10.78    0.00  -35.83  -27.98   20.68
 2078  -13.95   13.41  -31.95    2.26  -39.52
 2079   -1.59  -34.11  -13.91   50.55   -8.90
 2080    8.38  -40.71   -7.26   11.10   70.39
 2081  -12.23  -52.78   10.92  -11.94    4.86
 2082    5.24  -42.78   -8.48   35.41   36.82
 2083  -13.30  -41.37  -12.94  -23.48   24.60
 2084   15.73  -12.78   33.53   21.60   20.57
 2085   -9.32  -36.13   10.50  -19.93    8.28
 2086  -20.67  -34.15  -18.39   -8.72  -21.40
 2087  -19.69  -57.70    9.09   28.63  -58.78
 2088  -15.96  -13.17  -11.11  -38.01   -1.56
 2089   -8.87  -51.07  -40.07   23.20   32.44
 2090  -41.31  -19.14  -52.28  -38.02  -55.78
 2091    1.12  -44.22    5.04   10.82   32.83
 2092    0.92  -14.99  -21.00   24.48   15.18
 2093  -30.30  -38.82   48.12  -60.96  -69.54
 2094   11.10  -36.72    1.98   28.61   50.52
 2095    4.81    1.77   44.26   29.35  -56.13
 2096  -19.71  -57.64   -5.88  -24.41    9.10
 2097  -16.50  -34.40  -25.81   -4.90   -0.88
 2098  -11.55  -58.33  -32.27   41.61    2.81
 2099  -14.94   -9.86   22.73    0.53  -73.16
 2100     NaN     NaN     NaN     NaN     NaN
Projections under SRES A1B scenario
 2000   21.44  -38.94    4.72   13.37   28.60
 2001  -16.23   -4.21   12.49  -25.11  -48.09
 2002   13.91   62.60    7.21  -17.50    3.31
 2003   -4.13  -18.00  -12.52   29.57  -15.56
 2004    5.81   -1.47  -12.82   30.87    6.67
 2005    0.99   -6.51  -45.16   50.11    5.54
 2006   -8.17  -36.29  -12.30    7.14    8.79
 2007  -19.23  -30.95   -2.57  -22.19  -21.21
 2008    0.71  -19.51    3.57  -20.71   39.48
 2009  -17.81  -21.04  -13.04  -77.96   40.83
 2010   10.84   30.02   21.73  -22.06   13.68
 2011  -14.38   -6.82   -7.87  -25.38  -17.43
 2012  -37.03  -28.15   -7.57  -61.97  -50.42
 2013  -10.36  -33.50   10.09   13.82  -31.86
 2014   -5.01    9.10  -12.62   -7.62   -8.91
 2015   -3.40    4.92    3.02  -38.77   17.23
 2016    2.37    0.71   -5.32    2.83   11.27
 2017  -44.72  -61.58  -17.27  -28.19  -71.85
 2018   -9.19  -46.72    2.66  -17.66   24.97
 2019  -19.68    3.28  -38.83  -27.31  -15.88
 2020   -9.69   18.09  -19.36  -18.28  -19.21
 2021   12.66   23.47   34.06    0.92   -7.80
 2022   -6.86    3.69  -19.99  -11.00   -0.13
 2023    4.79   13.58   -6.95   17.02   -4.50
 2024  -18.85  -28.19   -0.41   16.79  -63.59
 2025  -10.68  -40.36    7.69  -10.13    0.09
 2026  -34.44  -33.67  -26.09    2.90  -80.91
 2027  -14.75  -22.42  -30.62  -14.90    8.94
 2028  -11.75  -31.52  -42.03    1.18   25.35
 2029  -12.03  -34.68   -3.70  -13.14    3.38
 2030  -14.74  -20.98   -4.68   -9.03  -24.26
 2031  -26.04  -60.85  -22.39  -17.03   -3.90
 2032  -12.75  -14.28  -20.81  -20.91    4.98
 2033   -4.21  -31.37    4.94  -20.90   30.51
 2034   -5.99  -19.37    3.07  -17.13    9.46
 2035  -12.19   -7.69   22.07  -85.51   22.39
 2036    6.39   11.47   -3.96  -13.57   31.62
 2037  -12.20   -4.80   -3.73  -29.46  -10.80
 2038  -14.06  -14.42   -2.53  -46.33    7.01
 2039    3.48   25.82   11.55  -54.77   31.31
 2040    1.54  -21.11   20.61  -46.19   52.84
 2041  -13.48  -11.87  -18.53   -2.18  -21.32
 2042   -6.61  -12.25    5.72  -48.84   28.94
 2043   12.07  -13.41   17.59    1.28   42.83
 2044   -6.58  -29.54   -5.30   15.23   -6.69
 2045   -0.37  -33.87   -3.31    4.07   31.62
 2046  -20.56  -47.90  -30.50   28.69  -32.55
 2047  -23.91   -8.91  -13.98  -33.13  -39.60
 2048  -18.52    2.84  -20.55   -7.72  -48.64
 2049    1.15  -33.08  -15.14   12.80   40.02
 2050  -16.61  -35.34   26.52  -52.55   -5.08
 2051  -14.58   -8.14  -27.89  -12.55   -9.74
 2052  -14.05    2.25  -41.24   11.20  -28.41
 2053  -15.72  -42.90  -11.29  -33.86   25.17
 2054  -32.95  -40.38  -63.02  -34.87    6.48
 2055   -3.62  -20.30   17.38  -25.25   13.70
 2056    2.22  -65.51    7.69  -15.51   82.21
 2057    7.76   -7.52  -20.94   -4.42   63.92
 2058  -17.70   -0.09  -23.46  -42.47   -4.80
 2059  -31.29  -42.41  -11.34  -29.06  -42.36
 2060   -4.02  -36.60    6.02  -35.06   49.57
 2061   -5.78    4.16   10.50   -6.13  -31.67
 2062  -22.52  -17.96  -13.24  -31.31  -27.57
 2063  -41.62  -70.38  -40.03  -70.47   14.40
 2064    7.56   -9.50   14.19  -10.78   36.31
