Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
 YEAR  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960    0.75    7.95    4.11   -6.42   -4.31
 1961    1.02    3.27    3.91   -1.63    0.10
 1962    1.49   -0.19    2.32    3.19    3.26
 1963    2.98    3.07    6.17   -1.43   -0.55
 1964   -6.69   -6.53    1.10  -12.76   -6.08
 1965    0.25    6.33    1.33   -5.42    0.86
 1966    1.91    5.76    5.14    5.30   -4.85
 1967    1.31    1.28    2.97   -1.93   -7.28
 1968   -4.23   -7.50   -1.88   -1.68    0.85
 1969   -9.21  -12.22   -2.06   -4.75   -8.08
 1970   -9.46   -3.76   -8.37  -10.31   -1.78
 1971   -1.44    1.42   -2.84   -6.40   -0.94
 1972    1.75    5.62    4.67    1.79   -9.66
 1973    4.11   -1.32    7.44    5.45   -3.15
 1974    2.63    1.59    7.58    1.05    3.95
 1975    1.20   -1.91    3.80   -0.70   -5.97
 1976    3.64   -3.59   13.95   -0.78   -0.21
 1977    5.11   -7.73    4.02   -1.00    1.35
 1978   -1.12    1.80   -2.18   -7.86   -5.08
 1979    8.08    4.25    2.08   12.05    8.79
 1980    0.47   -2.07    1.24   -6.77   -8.62
 1981    2.47    0.38   -3.58    4.21    4.04
 1982   -2.02  -10.38   -5.23    1.29    1.57
 1983   -0.43   -0.03    4.14    6.06   -2.82
 1984    2.22   -2.75   -8.67   12.70   -1.35
 1985   -1.01   -9.35    7.07   -0.27   -0.30
 1986    6.56    7.84    6.47   -2.76   -0.72
 1987   -0.99   -0.46   -6.91   -2.47   -3.24
 1988   -5.87   -0.56   -1.41   -6.76   -4.77
 1989    0.87   -0.39    3.50    6.41    1.82
 1990    4.10   -5.42   -1.19    7.05    5.64
 1991   -3.75    2.02  -15.31    0.15    1.03
 1992    2.57    2.73   -4.03    0.43   -1.22
 1993   -1.71    3.16    0.27   -8.13    6.12
 1994   -2.02   -6.89   -0.23   -2.96   -1.65
 1995   -5.19   -6.77   -3.86   -3.67   -3.60
 1996   -2.71   -2.90   -8.85    4.30    1.14
 1997   -2.04   -1.56    6.00  -10.66    3.61
 1998    2.41   -0.39  -11.96    6.11    8.26
 1999   -0.57    8.74    4.44   -6.33    4.11
 2000   -1.87   -0.00   -0.82   -3.19   -5.95
Projections under SRES A2 scenario
 2000   -0.96    3.16   -0.35   -2.36    6.66
 2001    1.41    8.95   -2.83    6.77   -1.45
 2002    0.13   -1.57   11.65   -2.88    0.60
 2003    2.52   -3.16   -9.31    7.92  -12.51
 2004    4.24   -0.47    4.78   -0.31    6.51
 2005    1.33    3.85    2.67    5.05    1.30
 2006    2.24   -1.51   -7.39    3.03   15.50
 2007   -0.95   -1.73    3.22   -1.20   -3.22
 2008    7.86   -7.72    6.54    3.44    3.08
 2009    9.10    9.93    2.60    8.74    3.00
 2010    1.32    0.48    2.13   -8.76    3.08
 2011    2.72   -5.13    2.48   -2.20    8.08
 2012    2.32    5.76   -4.36   -0.88    6.26
 2013   -2.68   -2.52   -0.45    2.09   -1.56
 2014    4.93  -11.29    3.18   -2.01    5.33
 2015   -0.85   -6.18   -2.27   -0.47   -4.30
 2016   -1.43    2.84   -5.67   -3.23   11.96
 2017    4.66   -1.92    5.05   -3.40    8.05
 2018    3.22    1.02   -2.85    2.73    3.33
 2019    1.23    2.33    0.20    3.11    4.51
 2020    1.84    7.10   -7.68    2.15    2.68
 2021   -0.69   -0.91    4.24    0.53    0.13
 2022    3.50    7.61    5.57    5.94    8.53
 2023    4.34   11.71    6.19    6.83    6.56
 2024    6.71    5.44    9.35    2.21   16.20
 2025    1.23   -3.02    0.80   -0.80   11.72
 2026   -0.22    7.03   -1.16    7.37    1.95
 2027    2.18    4.61   -5.71    5.98    9.40
 2028    2.69    2.20    6.03    2.30   -6.11
 2029   -0.37    2.27    4.76   -3.21    1.27
 2030   -2.11   -8.18  -11.74    1.41   -1.62
 2031    0.72   -6.16   -3.00    4.49   16.36
 2032   -2.22   -1.66    0.08   -7.44   -5.36
 2033    3.30    0.60   -2.55    1.10    8.25
 2034    3.96   -3.22   -4.00    1.93    6.95
 2035    2.17   11.84   -1.30   -0.49    4.87
 2036   -2.52   -4.02    0.77   -0.59    3.77
 2037   -1.83   -6.21   -1.21   -0.31    6.71
 2038    2.62    1.00    5.83    0.23    9.43
 2039    1.94    1.89    2.80    0.19    1.45
 2040   -2.19   -1.68   -6.04    4.58   -0.78
 2041    4.53    2.46    1.21    5.23    2.05
 2042   -0.43   -6.02  -13.92    6.51   11.72
 2043    4.89   -6.32    3.81    5.99    7.83
 2044    5.25    8.66   11.53   -5.26   17.99
 2045   -1.77   -1.74   -4.84   -4.41   10.08
 2046   -5.77   15.38   -3.46  -15.05  -13.16
 2047    2.57   -6.42   -1.54   -2.90    7.66
 2048    3.14   -6.53   -2.66    8.25   12.77
 2049    1.93   -3.50   -2.68    6.31    2.45
 2050    9.61    0.15    8.14    4.91   10.35
 2051    1.00   -0.44    6.15   -1.51   -3.19
 2052    2.94    2.39    1.79    5.23    2.41
 2053    0.49   -4.62    0.14   14.77    0.47
 2054   -5.44   -6.61  -15.00    9.02   11.65
 2055    2.25  -10.41   -5.99    1.54    3.68
 2056    2.87   -0.09    0.69   -1.36    7.37
 2057    7.07   -2.87   -0.66    6.76    2.00
 2058   -2.52   -4.64   -6.76   -3.67   21.65
 2059   -0.78    4.44   -6.97    3.46    0.71
 2060    4.53   19.05    5.73   -0.75   10.51
 2061    2.65    9.90   -0.45   -3.39   31.47
 2062    4.53  -10.98    3.02   10.42   13.21
 2063   -0.12   -0.84   -9.50   -2.77    5.07
 2064    1.71   -2.30   -0.92   14.63   11.60
 2065    2.07   -2.91    2.37   -3.14    7.47
 2066    0.93   -1.32   -1.63    5.61    9.87
 2067    1.68    2.68   -2.67    0.40   12.73
 2068    6.19   -6.70   12.23    6.16   12.83
 2069    1.80    7.09   -0.04   -0.73   11.01
 2070   -0.14   -8.03   -0.00   -8.08    9.50
 2071    5.07    3.91   -9.11    7.95   22.69
 2072    0.01   -4.46   -3.10   -2.83    3.80
 2073    6.05   -5.55   -0.05    5.96   14.81
 2074   12.40    5.45   11.76    4.33   12.77
 2075   -0.40  -12.68  -11.98   -8.58    0.17
 2076    3.24   -1.53   -7.56  -10.43   13.83
 2077    3.77    8.85    7.05   -3.68   12.40
 2078   -3.05    2.22    4.32   -5.70    3.65
 2079    4.61   -6.24    0.35   -1.68   27.27
 2080   -0.37  -10.19    6.45    4.88   13.02
 2081    3.59   -3.17    0.27    0.23   14.23
 2082   -2.81   -6.53    5.41  -13.52    7.93
 2083    4.54   -3.78   -5.80   -9.22   14.07
 2084    8.07    2.30    9.74    4.77   14.32
 2085    0.39   -3.09    7.06    6.34    9.53
 2086    4.62   -9.22   11.74    3.26   21.37
 2087    0.29    8.43    3.13  -12.60    4.82
 2088   -1.09   -1.02  -12.26    7.55   26.98
 2089    4.20    4.45    7.54    0.86    0.48
 2090    0.19  -10.33    4.19    3.22    2.54
 2091   -1.50    1.40   -1.58   -3.51   21.67
 2092   -0.41   -8.30    1.45    1.66    6.68
 2093    5.95   12.25   20.09   -6.90    5.26
