Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual      JF     MAM    JJAS     OND
        159.1   136.1   172.8   127.0   203.6
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960    0.75    7.95   16.08  -10.55   -4.31
 1961   12.79   10.24   24.37   14.31    0.89
 1962    8.04   -0.19   -1.95    5.22   27.28
 1963   -9.96    3.07   -0.60  -11.15  -26.40
 1964    5.04  -12.08   19.47    7.95   -1.87
 1965    5.64    2.89  -11.09    5.68   24.14
 1966   -9.81    5.76  -15.19   -6.83  -18.78
 1967    9.46    1.32    8.75   -3.99   33.53
 1968   18.74   13.40    9.78    8.98   44.27
 1969   -9.21  -28.85  -16.93    2.59   -4.12
 1970    4.67    3.39    1.94   15.12   -5.67
 1971   12.20    5.65   14.83   14.69   10.60
 1972    5.11   24.45   17.37   -2.67   -9.66
 1973    8.82    6.21    1.36    9.68   16.86
 1974    3.36    7.28  -10.98    4.33   13.81
 1975   -3.74   13.67  -19.02    1.32   -6.80
 1976   -4.27  -14.46   -0.76   -4.85   -0.21
 1977    5.11   12.69    4.02   11.17   -6.95
 1978  -11.08  -10.35  -17.18   -7.04  -10.83
 1979    8.08    8.58   -4.97   31.05   -9.84
 1980   -3.95   -4.92    2.96   -7.13   -5.99
 1981    5.65   -0.19   -4.74    4.21   21.85
 1982  -18.08   -2.18  -21.24   -8.26  -38.62
 1983   13.39   -9.15    4.81   11.20   39.91
 1984   16.97   21.51   19.01    1.25   32.86
 1985   -6.44    4.86   18.58  -14.05  -28.85
 1986    0.47   -1.21   13.48    5.63  -18.29
 1987   -0.99   -0.46    2.78   -5.46    0.84
 1988   -7.15   -8.66  -17.92   -0.11   -4.77
 1989   -2.61  -19.71    8.32  -14.48   13.67
 1990    4.10    2.32   -4.10   -4.31   24.69
 1991  -10.04   -6.92  -15.32    0.15  -20.44
 1992    6.01  -13.01    7.16   16.30    3.83
 1993   -6.25   -3.40    0.92  -16.76   -1.31
 1994    0.81    9.68    7.36   -6.70   -1.65
 1995  -18.09  -23.04   -3.86  -21.28  -24.78
 1996  -14.15   -2.74   -8.06   -5.31  -39.63
 1997   -5.94  -13.13   -3.02  -13.13    5.53
 1998    2.41    4.51   -1.17   -0.33    8.26
