Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual      JF     MAM    JJAS     OND
        26.52   26.80   27.17   26.08   26.28
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960    0.02   -0.01    0.20   -0.06   -0.03
 1961   -0.17   -0.07   -0.21   -0.13   -0.26
 1962   -0.50   -0.35   -0.51   -0.41   -0.71
 1963   -0.46   -0.80   -0.42   -0.27   -0.52
 1964   -0.30   -0.33   -0.05   -0.21   -0.64
 1965   -0.41   -0.35   -0.25   -0.32   -0.71
 1966   -0.18   -0.23   -0.52    0.02   -0.09
 1967    0.07    0.12    0.05    0.08    0.04
 1968   -0.45   -0.24   -0.37   -0.43   -0.71
 1969   -1.06   -1.22   -0.76   -1.09   -1.20
 1970   -0.53   -1.01   -0.54   -0.44   -0.32
 1971   -0.13   -0.15   -0.17   -0.13   -0.06
 1972   -0.10   -0.18    0.29   -0.13   -0.40
 1973   -0.34   -0.05    0.02   -0.50   -0.67
 1974   -0.50   -0.71   -0.74   -0.28   -0.41
 1975   -0.30   -0.59   -0.41   -0.32    0.02
 1976    0.03    0.14   -0.24    0.03    0.24
 1977    0.16    0.10    0.01    0.12    0.40
 1978    0.13    0.52    0.02    0.01    0.13
 1979   -0.00   -0.08   -0.15   -0.10    0.35
 1980    0.39    0.46    0.66    0.38    0.09
 1981   -0.07    0.20   -0.21   -0.18    0.02
 1982    0.03   -0.10   -0.04   -0.00    0.24
 1983    0.40    0.83    0.91    0.17   -0.09
 1984   -0.06   -0.36   -0.23    0.06    0.13
 1985   -0.04    0.17   -0.20   -0.05   -0.02
 1986   -0.12    0.08   -0.39   -0.09   -0.01
 1987   -0.02    0.03   -0.15   -0.02    0.07
 1988    0.15   -0.01   -0.08    0.38    0.19
 1989    0.10    0.42    0.37    0.06   -0.35
 1990   -0.16   -0.33   -0.35   -0.20    0.18
 1991    0.51    0.49    0.48    0.64    0.38
 1992   -0.30   -0.13    0.08   -0.48   -0.54
 1993   -0.39   -0.56   -0.02   -0.48   -0.53
 1994    0.27   -0.15    0.22    0.53    0.25
 1995    0.05    0.28   -0.20    0.12    0.03
 1996   -0.21   -0.17   -0.04   -0.31   -0.28
 1997    0.34    0.02    0.17    0.34    0.72
 1998    0.69    1.24    1.07    0.58    0.09
 1999    0.04   -0.37   -0.13    0.28    0.15
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000    0.07    0.22   -0.20    0.14    0.13
 2001    0.22    0.19    0.49    0.37   -0.22
 2002    0.17   -0.31    0.08    0.24    0.49
 2003    0.56    0.86    0.83    0.46    0.22
 2004    0.15    0.43    0.25    0.20   -0.20
 2005   -0.15   -0.17   -0.26   -0.10   -0.08
 2006    0.11    0.01    0.22    0.13    0.06
 2007    0.41    0.17    0.82    0.41    0.15
 2008   -0.14    0.11   -0.28   -0.10   -0.22
 2009    0.01   -0.37    0.40   -0.20    0.14
 2010    0.35    0.30    0.23    0.32    0.55
 2011    0.73    0.83    0.72    0.67    0.74
