Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual      JF     MAM    JJAS     OND
        24.05   24.08   24.80   23.83   23.58
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -0.47   -0.86   -0.73   -0.36   -0.09
 1961   -0.22   -0.52   -0.41   -0.17    0.11
 1962    0.15    0.06    0.30    0.17    0.04
 1963    0.06    0.49    0.47    0.10   -0.69
 1964   -0.98   -0.85   -1.06   -0.89   -1.11
 1965   -0.89   -1.34   -1.11   -0.76   -0.56
 1966   -0.42   -1.07   -0.68   -0.13   -0.12
 1967    0.32    1.13    0.80   -0.05   -0.20
 1968   -0.57   -0.77   -0.43   -0.41   -0.80
 1969   -0.63   -0.83   -0.76   -0.60   -0.42
 1970   -0.01   -0.44    0.14   -0.03    0.15
 1971    0.19    0.36    0.65   -0.01   -0.13
 1972   -0.29    0.01   -0.60   -0.12   -0.41
 1973   -0.14   -0.31   -0.38   -0.05    0.09
 1974   -0.04   -0.67   -0.28    0.17    0.34
 1975    0.02    0.55    0.37   -0.09   -0.56
 1976   -0.27   -0.50   -0.41   -0.09   -0.22
 1977   -0.14   -0.15   -0.00   -0.18   -0.23
 1978   -0.07   -0.04    0.09   -0.08   -0.24
 1979   -0.23   -0.34   -0.47   -0.01   -0.19
 1980   -0.09   -0.12   -0.39    0.08   -0.00
 1981    0.22   -0.18   -0.22    0.49    0.59
 1982    0.15    0.52    0.69   -0.18   -0.19
 1983   -0.67   -0.31   -0.72   -0.84   -0.63
 1984   -0.29   -0.63   -0.66   -0.10    0.06
 1985   -0.41   -0.49   -0.43   -0.51   -0.23
 1986   -0.07   -0.36   -0.12    0.10   -0.06
 1987    0.13    0.12    0.73   -0.03   -0.26
 1988   -0.16   -0.37   -0.13   -0.19   -0.01
 1989   -0.16   -0.35   -0.24   -0.04   -0.11
 1990    0.12    0.01    0.09    0.16    0.15
 1991    0.18    0.53    0.45    0.11   -0.25
 1992   -0.35   -0.14   -0.42   -0.42   -0.31
 1993    0.05   -0.26   -0.13    0.10    0.37
 1994   -0.01    0.23   -0.08   -0.07   -0.03
 1995    0.59    0.24    0.58    0.62    0.78
 1996    0.76    1.57    1.39    0.34    0.16
 1997   -0.11   -0.08   -0.32   -0.09    0.07
