Frequency of Hot Nights - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        11.48   11.99   11.53   11.03   11.40
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960     9.46   12.43    6.57   13.06    9.32
1961    15.63    6.77   22.42   19.67    9.77
1962     9.44    4.43    7.59   11.38   11.11
1963     5.95    9.35    3.64    6.68    7.86
1964     6.54    2.64    6.37    4.90    7.01
1965     5.32   11.67    4.35    5.59    6.76
1966    10.14    8.95    7.37   11.56    8.55
1967    10.10    6.23   11.16   13.38    9.05
1968     6.96   12.50    4.10    7.86    7.88
1969    11.66    6.09   11.89    9.20   13.14
1970    10.49    4.44    7.51   16.74   12.06
1971     5.57    4.72    5.60    8.84    3.44
1972     8.57   23.29    8.02    4.54   10.85
1973    11.71    2.93   12.12    9.33    9.28
1974     4.99    4.66    3.82    8.16    4.51
1975     5.45    3.51    7.21    4.75    4.60
1976     6.68   13.17    4.90    4.65   10.35
1977    11.26   11.92    7.53    9.83   14.96
1978     9.39    6.23    9.21    8.60   10.71
1979     8.87    9.76    6.43   11.67   11.42
1980     8.35    9.58    7.29    4.09   11.12
1981     8.12   11.06    6.33    4.67    9.19
1982     9.52   18.41    7.99   12.12    6.76
1983    18.59    9.08   26.64   19.91   11.38
1984     9.41    6.24   10.51    7.99   10.86
1985     8.56    7.22    8.34    9.95    8.35
1986     9.28   14.22   11.40    6.60    9.91
1987    17.86   24.47   19.34   10.43   20.99
1988    15.01    6.00   19.72   17.11    8.61
1989     8.79    7.54    6.83   13.25    8.98
1990    12.95   20.42   13.27   15.49   12.82
1991    14.06   14.63   11.96   13.54   12.15
1992    18.90   14.80   22.12   12.51   17.68
1993    12.59   12.80   16.72   13.38   11.14
1994    12.31   17.56    8.48   13.00   12.14
1995    17.08   12.42   16.75   15.90   21.29
1996    11.95   10.88   10.11    9.44   15.49
1997    15.42   28.44   11.02   17.72   19.59
1998    21.07   14.17   27.77   12.51   14.00
1999    11.50   15.23   10.86   14.28    7.47
2000     9.73   10.88    8.64   11.81    7.00
2001    14.62   15.69   16.95   11.23   15.23
2002    20.86   26.43   15.76   19.58     NaN
2003      NaN     NaN   26.99   23.34     NaN
