Frequency of Cold Days - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
         9.29    9.50    8.96    9.35    9.56
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960    10.72   10.44   11.56   10.37    8.87
1961    10.71   14.70    4.32   12.37   10.86
1962     8.91   15.41   13.30    4.65    4.78
1963    13.34    9.08   19.48   10.45    7.80
1964    10.66   15.52    7.56   19.07    8.88
1965    14.05    8.47   14.82   12.18   17.87
1966     9.79   10.09   12.09    8.19   10.00
1967    11.48   11.14    7.12   13.51   12.76
1968    14.30    7.21   16.83   14.90   15.25
1969     8.53    9.29    9.22    8.58    9.10
1970     6.82   12.93    7.32    4.28    7.48
1971    10.26   12.94    9.21    8.67   10.99
1972    10.71    7.59    9.18   12.09    9.97
1973    10.04   10.99    9.52    9.79    9.81
1974    12.36   10.80   18.80   10.34   10.31
1975    11.79   13.95   13.36   10.03   12.75
1976    13.46    6.13   17.24   17.01    7.39
1977     8.24    9.02   11.34    8.43    6.05
1978    10.43   14.84   11.30    8.77    8.85
1979    11.53    8.25    9.76   14.76   10.43
1980     9.30    8.58    6.81   11.95    9.94
1981    12.98    9.92   13.98   13.01   16.68
1982     9.71    4.90   11.44    7.73   13.63
1983     5.60    7.93    3.06    9.38    3.92
1984     8.99   10.13    9.76    7.71    8.82
1985    10.72   10.43   10.84   10.91   11.27
1986     8.53    6.62    7.20    6.38    9.58
1987     6.16    6.42    2.53   10.24    7.67
1988     8.10   16.18    6.61    4.78   11.15
1989    11.61    9.11   10.43   11.33   12.27
1990     7.66    4.68    4.55    5.05   12.73
1991     8.14    5.14    9.95    9.43    6.26
1992     5.07    9.42    3.36    8.83    5.55
1993     7.38    8.56    4.49   10.98    6.91
1994    10.39    9.24    4.26   13.64   12.58
1995     7.21   12.26    8.93    4.77    4.78
1996    10.56   11.72   13.17   11.28    6.81
1997    10.57    6.83   10.54    5.85   13.32
1998     6.30    7.68    2.80    6.29    7.70
1999     7.94   11.82    7.18    6.82   11.29
2000     9.70   11.75    6.84    6.96    9.74
2001     7.71    5.26    8.63    6.12    6.17
2002     7.71    4.85    4.87    5.03    9.41
2003      NaN     NaN    5.32    2.68    2.81
