Maximum 1-day rainfall - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
          NaN   47.83   29.44    6.36   20.88
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN   -1.81   -8.97    1.56    2.77
1961      NaN   -5.77    1.62    4.09    3.46
1962      NaN    2.65   -1.65   -3.15    0.51
1963      NaN    1.43    0.34    2.46   -6.13
1964      NaN   -7.08  -14.15   -1.37   -5.87
1965      NaN   -1.62   -9.27   -3.36   -5.19
1966      NaN   -0.04   -7.07   -1.79   -6.99
1967      NaN  -11.49    8.70    0.94   -4.87
1968      NaN   -9.78   -4.08   -0.65   -6.81
1969      NaN  -13.48   -0.10   -1.55    1.20
1970      NaN   -4.93  -11.25   -0.46   -3.97
1971      NaN    0.05   -6.81   -0.28    6.77
1972      NaN  -17.20   -2.87   -3.38   -3.44
1973      NaN    4.98   -2.27   -0.81   10.68
1974      NaN    6.99    9.98    2.34    1.97
1975      NaN    7.85   19.28    1.84   -8.12
1976      NaN    4.19   10.89   -1.37   -4.63
1977      NaN    8.96    0.52   -0.94    0.22
1978      NaN    0.56   12.84   -0.18   -2.25
1979      NaN   -9.21    0.45    3.17   -0.30
1980      NaN    3.90   -2.67   -2.08    2.51
1981      NaN   -4.09   -1.38   -1.21    4.92
1982      NaN   -8.40    3.53   -1.65   -3.17
1983      NaN   -3.01   -3.70    8.13   -5.67
1984      NaN    0.54    6.52    1.15    3.39
1985      NaN   -7.45    8.72    1.18    5.91
1986      NaN   -5.74   -9.69   -3.25   -0.38
1987      NaN    4.49   -7.84   -1.35    0.72
1988      NaN    0.45    7.41    1.31    0.37
1989      NaN    8.86   -3.03    0.05    1.57
1990      NaN   -1.10   -0.07   -1.47   -3.09
1991      NaN  -16.34    4.89   -2.28    0.68
1992      NaN    3.45  -11.18   -2.08   -6.36
1993      NaN   -0.75  -10.99    1.35   -3.02
1994      NaN   -5.78   -4.24   -2.10   -4.33
1995      NaN    9.97    0.58   -0.80   -4.54
1996      NaN   -2.11   -3.11    3.22   -6.14
1997      NaN   -0.67    1.43   -1.31    9.75
1998      NaN    6.36   -6.36   -1.94    8.94
1999      NaN   15.19    0.38    5.21    0.99
2000      NaN   -1.94    6.44    0.54    4.83
2001      NaN   14.07   12.91    0.89    6.15
2002      NaN     NaN     NaN    4.16     NaN
2003      NaN     NaN     NaN   -2.19     NaN
