Mean Monthly Precipitation (mm) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual      JF     MAM    JJAS     OND
1960      NaN     NaN     NaN     NaN     NaN
1961   113.73  141.98  146.75   21.28  185.13
1962    98.09  189.45  149.72   14.84   96.56
1963   104.70  172.23  148.66    9.62  142.48
1964    82.68  179.20  131.81   13.41   61.57
1965    90.52  130.46  142.85   11.04  117.55
1966    79.22  139.45  129.17   15.78   73.72
1967   106.28  125.66  154.89   27.25  150.11
1968   100.85  161.89  177.05   15.22   98.16
1969    76.92  151.85  121.19   11.25   70.26
1970    90.64  181.47  132.56   11.72   93.40
1971    78.95  128.30  130.07   14.06   81.45
1972    94.95  133.47  144.52   12.36  129.80
1973    81.70  175.59  121.83   12.60   71.11
1974    86.29  105.37  180.91   19.06   68.60
1975    77.65  106.56  146.70   18.86   67.73
1976    77.10  132.68  140.38   21.33   51.12
1977    96.93  154.41  141.93   15.05  122.79
1978   101.96  136.09  158.64   10.26  144.80
1979   104.45  203.54  175.60   13.03   89.12
1980    86.78  133.75  157.19    9.93   87.52
1981    80.45  130.51  135.70   12.27   82.76
1982    98.26  105.40  136.57   20.13  159.38
1983    79.79  113.57  135.33   18.36   83.62
1984    88.75  146.74  123.78   14.07  114.62
1985    82.93  139.73  122.06   12.60   99.69
1986    93.53  128.88  145.88    7.79  131.92
1987    74.56  152.17  127.08   11.94   53.78
1988    79.88  133.66  121.85   17.49   85.24
1989    99.43  146.68  167.64   12.76  115.30
1990    88.80  166.46  145.50    8.22   87.77
1991    89.20  147.25  157.10   11.22   86.57
1992    78.43  123.06  130.25   11.38   86.27
1993    83.89  178.45  140.26    8.98   64.37
1994    74.57  123.43  103.86   10.65   97.93
1995    95.39  178.96  148.45   13.63   95.62
1996    85.25  205.21  132.76   12.41   54.88
1997    84.63   91.23  138.78    7.46  128.95
1998    87.15  194.84  154.77   12.99   46.61
1999    90.73  135.75  151.75   12.59  103.88
2000    72.15   82.63   98.14   13.44  117.46
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
