Frequency of Cold Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
          9.99     9.99     9.97     9.96     9.99
Timeseries (% days occurring)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     16.90    23.49    30.30    32.34    12.10
1962     15.03    12.67    19.43    19.70    20.28
1963     15.18    20.33     7.53     3.70    24.22
1964     12.50    21.78    14.43    15.28     9.48
1965      8.61    14.62     6.54     2.28     1.68
1966     14.44    20.42    21.66    12.32    11.34
1967     11.10    13.14     9.60    28.60     8.54
1968     17.67    18.56     7.97    21.16    23.88
1969      9.41     3.51     3.61    14.68    14.46
1970     13.24    22.71     9.35     8.57    12.33
1971     12.17     4.16    16.48    25.14    10.16
1972      9.38     6.48    12.79    19.53     7.31
1973      9.74     7.71     4.15     5.65    20.87
1974     11.09     8.83     8.46    12.70     7.93
1975      7.84     6.43     1.25     5.01     6.75
1976     12.36    11.51     1.79     5.41    15.85
1977     17.03    14.69    25.90    26.96    25.92
1978     10.20     4.81    19.86    14.35    15.25
1979     10.79     7.94    12.67    18.64    12.27
1980     16.11    22.97    36.59    40.92    10.74
1981      5.99    14.89     5.29     1.79     1.61
1982      8.24     2.66    13.78     8.86     9.82
1983      8.83     9.63     4.44     3.85     9.83
1984      8.42    13.91     8.71     4.98     1.30
1985      8.56     7.82    13.70     4.49     4.35
1986      8.14     6.11    12.99     3.43    12.51
1987      8.40     2.35     3.96     9.12    13.35
1988     11.86     9.69     4.13     3.40    12.16
1989      7.90     6.03     2.76     3.81     7.32
1990     16.86    31.31    16.30    22.32    10.16
1991      8.57    15.24    15.63     7.04     5.94
1992     10.40     7.17    12.55     5.91    13.46
1993      9.35     9.86     1.98     1.35    10.93
1994     10.05     4.77     2.92     4.50    14.33
1995     12.24    15.73     3.40     7.57     7.44
1996      4.13     7.53     6.56     0.90     0.15
