Frequency of Hot Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
          9.97     9.99    10.01    10.00     9.96
Timeseries (% days occurring)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     11.38    10.78    14.18    10.81     5.91
1962      1.75     1.53     0.79     0.69     2.12
1963      0.84     4.09     0.34     0.22     2.93
1964      4.67     5.13     3.87     2.65     4.41
1965      3.67     5.64     4.08     1.41     1.88
1966      1.66     3.52     1.16     1.14     2.78
1967     12.07    12.39    13.18    12.68     8.15
1968      5.89     7.75     6.62     2.59     5.95
1969      5.05    13.92     2.99     1.71     5.42
1970      7.97     8.41    10.41     5.73     4.85
1971      2.31     1.21     1.32     0.87     4.57
1972      4.75     5.63     3.61     3.91     5.83
1973      6.78     8.47     3.37     6.22     7.94
1974     10.60    15.29    12.42     6.42     5.36
1975      2.72     2.86     2.92     1.52     3.54
1976      2.93     4.60     1.08     1.29     4.36
1977     13.26     9.49    11.39    19.60    12.45
1978     13.63     9.06    15.93    16.99     7.85
1979      3.52     3.20     2.68     1.11     4.85
1980      3.87    11.20     0.81     2.77     4.59
1981     13.89    12.69    16.64    13.77    11.33
1982      6.19     5.79     7.51     4.75     5.74
1983     10.19     8.76    10.05    12.72     7.21
1984     11.57    10.70    12.37    12.23     7.88
1985      4.65     7.47     1.76     2.09     7.08
1986      9.37     9.63     5.47    13.56    10.08
1987     19.76    11.17    25.99    21.71    14.62
1988      7.63    12.23     6.26     2.42     8.51
1989      7.66    13.03     4.51     7.83     7.48
1990     16.50    16.71    22.21    15.81     8.75
1991      9.07     9.22     7.76     7.93    11.87
1992      9.93     8.85     7.60     7.33    17.28
1993     23.52    15.76    20.29    30.38    30.69
1994     22.54    15.84    30.80    30.94    15.13
1995      9.10    17.38     7.54     4.23    12.14
1996     11.18     9.39     5.94    19.25    16.70
1997     19.98    18.18    30.60    18.23    12.61
1998      8.35     8.51     8.21     4.98    11.06
