Percentage of total rainfall ocurring in 'heavy' rainfall events - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
         20.63    33.31    18.30    15.61    16.30
Timeseries in anomalies relative to 1970-1999 mean (% of total rainfall)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960    -20.30   -27.78      NaN      NaN      NaN
1961     -1.37     5.50     2.51    -6.81     1.96
1962      0.65    33.47     0.84     3.51     0.32
1963      2.34    10.12     1.32     3.66     4.57
1964     -2.31     2.34     1.81    -6.34    -0.26
1965     -2.27    16.73     2.52    -3.78    -4.41
1966     -1.78     1.51    -1.52    -0.42     0.51
1967      2.12    19.50     4.45    -3.62    -1.30
1968     -0.80    17.06     0.74    -6.94     2.95
1969      3.15     6.20    -3.57     0.91     2.64
1970     -0.47   -13.08    -4.15     7.33    -1.31
1971      0.67     2.00     4.13    -0.02    -3.81
1972     -0.43     7.23     1.43    -4.23    -0.16
1973      1.48    15.85     4.12    -4.14    -0.21
1974     -1.15   -22.23    -1.94     8.08    -4.68
1975     -4.08    -5.92    -3.13    -0.26    -5.16
1976      1.45   -15.97     6.84     1.48    -2.56
1977     -4.12    -1.93    -6.37     1.12    -7.99
1978      4.40    18.96     3.24     2.37     3.25
1979      0.45     5.21    -3.11    -2.04     0.62
1980      1.65    -5.07     6.84    -3.47     0.32
1981     -2.86     7.14    -9.15    -2.13     3.95
1982     -4.31    11.66    -0.32    -1.63    -6.65
1983      2.01    17.57     4.96    -3.37     1.67
1984     -2.75    20.30     0.11     1.36    -4.42
1985     -3.03    -5.44    -6.89    -3.85     0.17
1986     -0.44     2.38     2.66    -0.86    -0.15
1987     -2.72   -12.87    -0.97    -3.14     3.25
1988      2.98     7.68    -0.95     1.41     5.21
1989     -1.13     9.32    -2.65    -3.67     3.16
1990      3.63   -12.74     4.02    -3.11     3.47
1991     -0.78   -25.42     1.53     1.99    -4.71
1992      1.81     1.93    -2.52     2.32     1.37
1993     -2.76    14.28    -6.86     1.15    -2.89
1994      2.11   -12.73     2.81    -0.85     4.36
1995     -2.50   -23.94    -3.65     4.56    -3.68
1996      2.35    10.21     0.32    -1.98     5.35
1997      4.54    -4.08     0.45     9.72     5.47
1998      2.52    24.82     6.97     1.04     2.68
1999      1.47   -15.13     2.21    -5.19     4.08
2000      0.61   -11.72     5.97    -2.73     1.67
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
