Frequency of Hot Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
          9.97     9.98     9.99     9.99    10.00
Timeseries (% days occurring)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      7.69     9.16     7.79     3.26     7.95
1962      8.65     6.98     6.50     6.33    14.88
1963      6.66     7.41     4.47     7.33     4.64
1964      9.32    10.23    14.52     7.28     1.59
1965      2.47     3.76     0.79     3.09     5.27
1966      6.85     3.80     9.13     6.64     6.20
1967      7.89     5.26     7.15     9.05     8.45
1968      9.06     3.74     9.85    10.11     7.69
1969      9.78     8.94    15.03     7.70     4.45
1970      5.18     4.26     3.11     9.09     9.90
1971      7.34     6.03     9.31     4.82     4.40
1972      6.40     3.18     7.60     4.85     8.18
1973      9.64    10.58    10.76     6.14     3.88
1974     12.01    13.46    14.57     9.37    10.86
1975     12.30    20.02    14.97     7.52     4.63
1976      7.31     3.45     7.78    11.55    10.80
1977      7.90     9.26     7.59     5.47     5.00
1978      9.24    11.52     7.17     5.91    12.10
1979      7.24     6.19     7.13     3.98     7.78
1980      9.35     8.61     8.41     8.52    11.26
1981     15.50    29.40    19.52    10.13     8.30
1982      6.52     5.35     6.16     4.94    15.44
1983      8.68     8.46    10.73     7.19     3.90
1984      9.53     7.35    10.18    10.62    11.27
1985      6.90     9.07     3.97     8.79     5.78
1986      5.95     3.28     7.21     6.09     4.66
1987      8.83     6.04     6.06    12.60     7.36
1988     16.37    13.37    16.92    16.44    15.78
1989     11.70     8.52    10.11    16.25    12.98
1990     12.13     8.29     7.74    14.75    25.55
1991     13.55    23.48    14.04     5.99     4.17
1992      3.84     3.37     1.76     3.01     4.55
1993      5.37     6.13     4.25     2.87     4.92
1994      8.92     3.50     7.93    14.40    12.46
1995     17.48    16.70    21.03    20.57    12.20
1996     11.49     6.85     6.91    14.90    21.25
1997     11.71     9.15    11.23    11.01    11.79
1998     19.97    26.98    29.76    16.69    10.75
1999     10.85     7.53     5.78    25.13    18.03
2000     16.33    13.13    20.94    10.84    23.08
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
