Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        24.42   25.97   24.35   21.63   25.74
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   -0.84   -0.38   -0.98   -0.63   -0.72
 1961   -0.71   -0.69   -0.58   -0.69   -0.88
 1962   -0.11   -0.05    0.12    0.10   -0.59
 1963   -0.90   -1.08   -0.97   -0.89   -0.65
 1964   -0.06    0.05   -0.02   -0.44    0.19
 1965   -0.40   -0.47   -0.55   -0.03   -0.55
 1966    0.29   -0.07    0.41    0.58    0.26
 1967    0.28    0.17    0.23    0.54    0.18
 1968   -1.01   -0.59   -1.06   -0.78   -1.61
 1969   -0.65   -0.63   -0.70   -0.23   -1.05
 1970   -0.02   -0.48    0.35   -0.11    0.15
 1971   -0.82   -0.55   -1.05   -0.88   -0.79
 1972   -0.34   -0.38   -0.50   -0.45   -0.02
 1973   -0.80   -0.19   -0.76   -0.93   -1.31
 1974   -0.01   -0.63    0.14    0.67   -0.23
 1975    0.49    0.70    1.03    0.50   -0.26
 1976   -0.85   -0.37   -0.73   -1.12   -1.20
 1977   -0.68   -0.83   -0.36   -1.16   -0.36
 1978   -0.18   -0.61   -0.12    0.05   -0.04
 1979    0.37    0.02    0.50    0.68    0.31
 1980    0.15    0.31    0.14   -0.03    0.18
 1981   -0.59   -0.61   -0.46   -0.52   -0.77
 1982    0.37    0.28    0.37    0.00    0.81
 1983   -0.07   -0.14   -0.18   -0.61    0.64
 1984    0.50    0.47    0.57    0.90    0.06
 1985    0.12    0.11    0.24    0.24   -0.10
 1986   -0.34   -0.43   -0.35   -0.70    0.13
 1987    0.42    0.69    0.07    0.61    0.32
 1988    0.85    0.81    0.85    0.87    0.86
 1989   -0.28   -0.26   -0.13   -0.32   -0.43
 1990   -0.18   -0.11   -1.15   -0.13    0.69
 1991    0.10    0.11   -0.07    0.16    0.19
 1992    0.53    0.82    0.26    1.03   -0.00
 1993   -0.07   -0.66    0.12    0.20    0.03
 1994    0.60    0.97    0.69   -0.07    0.79
 1995    0.27    1.04   -0.12    0.21   -0.05
 1996   -0.29   -0.35   -0.85   -0.29    0.33
 1997    0.39    0.01    0.92    0.90   -0.28
 1998    0.39    0.29    0.85    0.10    0.31
 1999   -0.01   -0.02   -0.28    0.21    0.04
 2000   -0.17    0.37   -0.50    0.19   -0.73
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -1.26   -0.66   -0.88
 2002   -0.59   -0.64   -0.47   -0.55   -0.69
 2003    0.45   -0.28   -0.35    1.24    1.19
 2004    0.50    0.78    0.28    0.63    0.34
 2005   -0.48   -0.76   -0.37   -0.09   -0.71
 2006   -0.01   -0.69   -0.51    0.02    1.13
 2007    0.61    0.05    1.07    1.33   -0.00
 2008    0.98    1.25    1.25    0.86    0.55
 2009   -0.36   -0.48   -0.43   -0.37   -0.17
 2010    0.23   -0.03    0.06    0.45    0.44
 2011    0.97    0.84    0.97    1.27    0.79
 2012    0.99    0.30    1.69    1.60    0.35
 2013    0.46   -0.01    0.62    0.83    0.41
 2014    0.40    0.19    0.25    0.08    1.06
 2015    0.47    0.74    0.93    0.01    0.20
