Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual     DJF     MAM     JJA     SON
        122.2   216.6   152.7    33.5    85.9
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960  -24.84  -33.50  -23.70   -3.50  -10.08
 1961   -5.14  -21.07  -32.28   -2.29   35.10
 1962   -1.30    6.26   10.07  -15.78   -5.73
 1963    5.83   16.07   30.45    3.76  -26.97
 1964  -13.52    6.07  -26.86   -5.55  -27.73
 1965   -8.49    4.48  -18.31   -6.52  -13.62
 1966   10.27   11.11   29.87    4.32   -4.22
 1967   -4.78    8.46  -25.68    0.44   -2.33
 1968    3.44    8.59   -5.85  -12.99   24.02
 1969   13.51   58.73    7.96   -8.16   -4.50
 1970   -1.13   -0.03  -11.42   18.50  -11.59
 1971   -0.78    6.98    1.80    1.40  -13.29
 1972    7.41  -13.97   14.67    1.89   27.04
 1973   -4.47    9.78  -18.80   -8.42   -0.46
 1974   -3.43  -23.66   22.54    5.11  -17.72
 1975    2.36   -1.90   13.94  -18.36   15.75
 1976   -7.59    8.57  -20.20   -3.13  -15.60
 1977   -0.80  -19.92  -11.77    1.09   27.40
 1978   -3.87   10.78    8.58   -7.09  -27.76
 1979    4.55   12.33    8.16    6.26   -8.57
 1980   -8.81  -16.03    4.67    3.88  -27.75
 1981   -0.28   -9.26   15.96    4.42  -12.23
 1982  -17.86  -23.42  -22.30   -3.08  -22.63
 1983   -5.57  -20.35  -11.55    4.13    5.49
 1984   -2.92    7.84   -9.47    7.33  -17.37
 1985    2.01  -12.75   -0.49   19.40    1.89
 1986    3.53   38.51  -31.50   -5.56   12.69
 1987    6.11   -0.70    0.08   10.51   14.53
 1988   -7.49   -8.48  -23.10    3.39   -1.76
 1989   10.55   43.68  -24.36   -7.75   30.63
 1990   -2.22    9.71    4.28   -0.67  -22.19
 1991    8.90   12.75   55.61  -16.57  -16.18
 1992   -9.37  -25.24   -2.55  -11.14    1.44
 1993    8.00  -10.37   14.54    4.45   23.38
 1994   -6.87  -20.66  -17.66   -3.95   14.81
 1995    6.77   -5.99   31.40   -0.61    2.27
 1996   17.16    0.96   39.98   14.11   13.58
 1997    6.00    4.29    2.17  -13.04   30.59
 1998   -2.14   17.71  -19.73   -3.55   -2.98
 1999    2.25   28.85  -13.49   -2.94   -3.42
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000   -3.38   19.99    3.24  -12.36   14.86
 2001    1.43   -2.87   10.91   -1.18   -1.15
 2002    1.44   15.23  -12.18    4.20   -1.48
 2003  -14.79   -1.50  -36.16  -15.58   -5.92
 2004    1.78   36.69   -5.51   -6.79  -17.26
 2005   -1.06    7.82   -8.70  -13.53   10.16
 2006    7.71  -10.45   33.37   12.52   -4.61
 2007   -1.94   -7.01   -6.20   -2.95    8.41
 2008    7.10   -2.95   12.42    4.96   13.97
 2009   -0.07  -26.53   18.89   -7.92   15.28
 2010  -19.66  -46.24    4.45   -6.41  -30.45
 2011   -8.22   -5.72  -31.93    3.47    1.30
 2012    0.66  -13.01   43.02   -9.49  -17.86
 2013    7.00  -30.53   52.58    4.77    1.20
 2014    6.79   24.48  -24.02  -10.79   37.49
 2015   20.31   81.72    5.95  -12.60    6.19
 2016   -6.54    0.41  -15.60   -1.08   -9.87
 2017    5.11   18.55  -17.82   23.10   -3.38
 2018    8.46   12.01   18.98    5.78   -2.91
 2019    0.06    2.62   -2.15    1.00   -1.25
 2020  -12.27   -8.31   -9.09   -4.42  -27.25
 2021    1.64  -15.50    4.37    8.31    9.40
 2022    0.50   -1.39  -10.79   -2.16   16.35
 2023   -5.48    0.21   -4.77   -6.64  -10.72
 2024    3.92  -19.63   -4.93    1.55   38.68
 2025   14.63   14.09   13.03   14.02   17.40
 2026   -0.66   11.56   16.94   -6.48  -24.66
 2027    5.58   15.67  -16.19    8.53   14.31
 2028    9.77   27.07    0.26    2.10    9.63
 2029    3.37  -12.50   22.01    2.32    1.64
 2030   21.67   44.92   24.56   -5.29   22.50
 2031  -20.01  -38.24  -27.01   -1.79  -13.01
 2032    2.84  -14.43   34.31   -3.98   -4.55
 2033   -4.08  -13.93    1.64  -14.66   10.64
 2034   -4.31  -27.31   -6.24    3.63   12.70
 2035    4.77   10.71   18.82  -12.78    2.32
 2036   -2.25   15.62    1.40    7.81  -33.82
 2037   -0.13   18.93  -10.67    7.45  -16.23
 2038   -2.71    9.20   -3.74    8.89  -25.19
 2039   -3.16    1.21   -2.02    5.44  -17.26
 2040   -4.78   -3.43   -4.63   -2.02   -9.02
 2041   -3.80   14.84  -24.57   -7.30    1.81
 2042    3.99   15.74    0.18   -5.44    5.50
 2043   -5.56   -7.95   -3.55  -10.56   -0.15
 2044   -1.95    6.57    7.99   -4.78  -17.57
 2045   -9.20   -5.02  -13.02  -10.54   -8.23
 2046    1.71    0.32    4.23    5.69   -3.41
 2047   -6.71   10.62   -6.21    4.09  -35.35
