Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        22.94   25.08   23.49   19.48   23.72
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960   -0.21   -0.64   -0.06    0.37    0.07
 1961   -0.15    0.14   -0.20    0.13   -0.69
 1962   -0.49   -0.67   -0.27   -0.45   -0.56
 1963   -0.48   -0.27   -0.54   -0.53   -0.57
 1964   -0.46   -0.36   -0.10   -0.74   -0.63
 1965   -0.78   -0.68   -1.17   -0.93   -0.33
 1966   -0.61   -0.34    0.09   -1.20   -0.99
 1967   -0.38   -0.60   -0.66   -0.52    0.25
 1968   -0.25   -0.18   -0.31   -0.62    0.13
 1969    0.17   -0.16    0.47    0.39   -0.03
 1970   -0.55   -0.80   -0.39   -0.36   -0.64
 1971   -0.29   -0.42   -0.58   -0.17    0.02
 1972   -0.09    0.10    0.16   -0.53   -0.11
 1973   -0.28   -0.01   -0.58   -0.27   -0.27
 1974    0.11   -0.06    0.30    0.24   -0.02
 1975   -0.29   -0.12   -0.26   -0.57   -0.20
 1976   -0.42   -0.25   -0.38   -0.39   -0.68
 1977   -0.02   -0.05   -0.04   -0.07    0.09
 1978    0.22    0.23    0.10    0.43    0.13
 1979   -0.42    0.10   -0.25   -1.05   -0.49
 1980    0.54    0.68    1.10    0.42   -0.03
 1981    0.01   -0.10   -0.19   -0.06    0.37
 1982    0.22    0.17    0.32    0.28    0.13
 1983   -0.37    0.09   -0.79   -0.22   -0.56
 1984   -0.15   -0.13    0.06   -0.22   -0.30
 1985    0.03    0.04   -0.44    0.30    0.22
 1986    0.00   -0.03    0.21   -0.26    0.09
 1987   -0.04   -0.46   -0.15    0.47   -0.03
 1988    0.23   -0.34    0.59    0.19    0.48
 1989    0.37    0.69    1.16    0.16   -0.51
 1990    0.08   -0.67   -0.19    0.65    0.54
 1991    0.32    0.26    0.27    0.40    0.35
 1992    0.31   -0.00    0.45    0.54    0.26
 1993    0.09    0.22   -0.35   -0.11    0.61
 1994   -0.07    0.11    0.23   -0.34   -0.28
 1995   -0.26   -0.44   -0.46   -0.31    0.18
 1996    0.38    0.33    0.70    0.30    0.21
 1997    0.33    0.25    0.36    0.27    0.44
 1998    0.10    0.36   -0.44    0.35    0.12
 1999   -0.13    0.23   -0.51   -0.07   -0.14
 2000    0.09    0.04   -0.12    0.17    0.29
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -0.47   -0.26    0.51
 2002    0.33    0.68    0.68    0.28   -0.33
 2003    0.17   -0.17   -0.30    0.36    0.81
 2004    0.57    0.51    0.41    0.70    0.67
 2005   -0.33   -0.01    0.03   -0.69   -0.66
 2006   -0.01   -0.09    0.04    0.20   -0.19
 2007    0.03   -0.18    0.48    0.26   -0.45
 2008    0.62    0.10    0.93    0.79    0.66
 2009    0.23    0.33    0.22    0.24    0.11
 2010    0.35   -0.31    0.17    0.62    0.92
 2011    0.66    1.16    0.58    0.25    0.65
 2012    0.23    0.16    0.02    0.33    0.43
 2013    0.55    0.38    1.09    0.79   -0.06
 2014    0.07   -0.34   -0.62    0.64    0.59
 2015    0.51    0.26    0.71    0.65    0.42
 2016    0.26   -0.25    0.18    0.33    0.78
 2017    0.82    0.98    0.97    0.86    0.47
 2018    0.50    0.89    0.43    0.43    0.25
 2019    0.20   -0.17    0.16   -0.15    0.98
 2020    0.68    1.03    0.77    0.39    0.54
 2021    0.41    0.35    0.58    0.64    0.07
 2022    0.20    0.43   -0.03    0.15    0.24
 2023    0.52    0.22    0.13    0.98    0.77
 2024    0.11    0.24    0.09   -0.35    0.45
 2025    1.07    0.53    0.85    1.46    1.44
 2026    0.60    0.83    0.57    0.61    0.38
 2027    0.74    0.68    0.56    0.50    1.21
 2028    0.97    1.17    1.15    0.87    0.68
 2029    0.74    0.75    0.64    0.62    0.94
 2030    0.82    0.44    0.29    1.52    1.05
 2031    0.96    1.16    0.59    1.02    1.08
 2032    0.86    0.89    0.51    0.76    1.29
 2033    0.72    0.63    0.42    1.10    0.73
 2034    0.73    0.26    0.77    0.85    1.02
 2035    1.21    1.55    1.62    0.98    0.70
 2036    0.24    0.06   -0.21    0.42    0.70
 2037    1.56    1.29    1.86    1.33    1.76
 2038    0.82    0.90    0.44    0.58    1.34
 2039    1.25    1.42    1.14    1.47    0.99
 2040    1.08    0.62    1.31    1.04    1.33
 2041    1.30    1.19    1.28    1.26    1.47
 2042    0.93    0.85    0.42    1.20    1.23
 2043    1.24    1.26    1.17    1.72    0.82
 2044    1.15    1.37    0.49    1.17    1.58
 2045    1.11    0.86    1.08    0.76    1.74
 2046    1.10    0.59    0.68    1.26    1.89
 2047    0.93    0.62    0.61    0.80    1.72
 2048    1.23    1.88    1.14    1.30    0.60
 2049    0.47    0.50    0.28    0.53    0.56
 2050    1.54    1.06    1.55    1.82    1.73
 2051    1.25    1.21    1.27    1.41    1.10
 2052    0.99    1.24    0.66    0.89    1.17
 2053    1.36    1.50    1.53    1.07    1.33
 2054    1.39    0.57    1.40    1.43    2.18
 2055    1.59    1.70    1.40    2.12    1.13
 2056    2.04    1.58    1.94    2.30    2.34
 2057    1.51    1.18    0.75    1.68    2.43
 2058    2.27    2.17    1.99    2.51    2.42
 2059    1.84    1.98    2.22    1.57    1.57
 2060    1.58    1.24    1.16    1.61    2.30
 2061    2.56    3.10    2.88    2.48    1.77
 2062    1.32    1.58    1.29    1.01    1.40
 2063    2.15    1.43    2.19    2.09    2.91
 2064    1.83    2.50    1.85    1.45    1.51
 2065    1.07    0.62    0.60    1.24    1.83
 2066    1.39    1.34    1.66    1.45    1.10
 2067    2.35    1.33    2.25    3.01    2.80
 2068    2.41    2.31    2.85    2.03    2.45
 2069    1.66    1.30    1.99    1.82    1.53
 2070    2.64    1.91    2.39    3.07    3.18
 2071    3.18    2.68    3.14    3.54    3.35
 2072    2.46    2.15    2.56    2.56    2.55
 2073    2.03    2.03    1.52    2.20    2.36
 2074    2.31    2.31    2.45    2.22    2.26
 2075    2.33    2.56    2.31    1.87    2.59
 2076    2.15    1.96    2.35    2.40    1.87
 2077    2.45    2.34    2.42    2.34    2.70
 2078    3.15    2.97    2.73    3.12    3.78
 2079    2.33    2.70    2.40    2.21    1.99
 2080    2.21    2.13    1.92    2.01    2.76
 2081    2.70    2.79    2.91    2.54    2.54
 2082    2.49    1.33    2.29    2.56    3.81
 2083    3.23    3.06    2.96    3.41    3.48
 2084    2.40    2.31    2.63    1.95    2.71
 2085    2.09    1.44    2.30    2.15    2.47
 2086    2.55    2.19    2.38    2.76    2.89
 2087    2.52    2.18    2.03    2.84    3.03
 2088    2.61    2.51    2.40    2.73    2.79
 2089    3.20    3.24    3.00    3.23    3.31
 2090    2.24    2.09    2.13    2.26    2.49
 2091    2.47    2.37    2.41    2.36    2.74
 2092    2.66    2.61    2.46    2.73    2.83
 2093    2.82    1.79    2.46    2.89    4.12
 2094    3.56    3.82    3.47    3.51    3.45
 2095    3.03    2.99    3.02    2.74    3.38
 2096    3.23    2.55    3.44    3.45    3.49
 2097    3.47    2.47    3.49    3.79    4.11
 2098    3.56    3.47    3.37    3.28    4.13
 2099    3.43    2.56    3.22    3.61    4.34
 2100    3.76    3.77    3.38    3.93    3.94
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN   -0.09   -0.23    0.70
 2002    0.29    0.01   -0.15    0.65    0.66
 2003    0.32    1.23    0.25   -0.03   -0.16
 2004   -0.47   -0.66   -0.19   -0.54   -0.52
 2005   -0.00   -0.02   -0.16   -0.19    0.36
 2006    0.12    0.49   -0.25   -0.04    0.28
 2007    0.19    0.06    0.36    0.27    0.08
 2008    0.64    0.90    0.79    0.41    0.44
 2009    0.36   -0.41   -0.08    0.83    1.10
 2010    0.08    0.56    0.08   -0.29   -0.04
