Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
         80.5   186.6    84.7    14.3    36.2
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual     DJF     MAM     JJA     SON
 1960    8.54    5.63   13.10    7.09    5.21
 1961   -7.00  -14.47   11.09   23.12   18.45
 1962   -1.13    8.04  -17.67  -25.29  -15.29
 1963   -4.39  -12.61    7.60  -38.89  -12.92
 1964  -29.65  -35.12  -46.11  -25.48  -23.15
 1965    6.80    2.98   -5.07  -34.44    7.35
 1966  -25.05  -18.45  -39.06  -18.84  -33.82
 1967  -11.88   -7.55  -12.66  -22.43  -32.86
 1968   -8.27   -9.45  -21.64  -10.01  -46.82
 1969    4.84   -1.90    0.28  -29.41    3.69
 1970  -12.52   -8.58  -43.34  -19.76   11.71
 1971    5.06    3.45  -11.73  -20.51  -15.09
 1972   -8.22   -5.63   -4.18  -40.21  -17.47
 1973  -10.59  -20.04    0.07  -27.65   -7.88
 1974   -5.33   -5.87  -15.45   16.13  -12.94
 1975   -4.31  -11.72   -0.43   -6.49  -29.13
 1976   -4.43  -14.36   15.64  -10.96  -37.71
 1977  -19.07  -10.16  -30.27  -28.11  -39.42
 1978    3.36   -8.75   29.60    2.75   -6.76
 1979   11.53    8.37  -13.86   24.09   35.35
 1980  -10.20  -23.33    7.58    4.57   -5.42
 1981    6.89   15.23  -13.65  -19.87    8.57
 1982   -1.19    4.59  -11.74  -29.88   -7.91
 1983  -19.08  -16.93  -28.85   34.55  -35.00
 1984   -0.16   -5.85    3.55   26.32   11.57
 1985   11.91    0.86    0.80   10.99   57.84
 1986    6.33   10.97   -0.47  -35.14   13.94
 1987  -18.41  -13.78  -29.52  -21.95  -27.14
 1988   -6.55  -15.87    3.75  -13.93    1.03
 1989   10.57    6.26    7.98   22.91   20.91
 1990   -8.50    3.50  -26.29  -25.25  -28.20
 1991   -6.12  -15.97    9.33   -8.05  -12.29
 1992  -28.14  -30.32  -30.84  -29.69  -10.61
 1993    0.01    2.13  -10.37  -28.90    1.16
 1994  -23.16  -18.17  -26.76  -24.41  -39.30
 1995  -26.62  -20.98  -35.00  -30.71  -45.12
 1996    7.37   15.72    2.95   31.31  -44.33
 1997    4.13   13.00  -17.84  -41.88   14.22
 1998  -12.05   -4.64  -31.49  -33.08   -6.95
 1999   10.14    2.71  -11.48  -22.68  -13.38
 2000    6.06    4.01   -0.28  -30.79   21.43
 2001  -10.64  -14.51    0.45  -13.57  -14.80
 2002   -6.41  -15.61    6.59   62.35  -12.32
 2003    1.30    2.15  -12.90  154.39  -25.18
 2004   -6.50  -19.40   12.06   90.47  -15.76
 2005  -33.79  -28.51  -44.33  -54.85  -29.80
 2006  -20.36  -39.45    8.44   69.43  -17.90
