Maximum 1-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
         51.76    44.06    24.58     9.50    26.03
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     -9.66    -5.47     5.35    -1.06     1.26
1962      3.94    -6.74     7.85     2.72     7.96
1963     11.83    10.01    14.08     3.50     1.42
1964      9.49   -10.07    13.74     4.06    12.10
1965     13.34     1.32     5.48     1.16    18.48
1966      4.24     9.27     0.71     7.94    -6.88
1967      1.63    -3.80     6.12     5.00     2.84
1968     -0.50    -0.92     9.73     0.12    -8.67
1969     -1.56    -4.94    -1.83     1.77     9.62
1970    -10.05    -4.18    -7.28     0.05    -7.01
1971     -2.20    -2.20    -0.35    -3.94     5.20
1972     -3.71    -6.15    -3.83    -3.36    -1.74
1973      0.61    -5.16     4.15     0.68     9.87
1974     -0.32     2.45     3.10    -1.62    -2.04
1975      4.90    -7.81     4.65     0.62    11.35
1976     -5.47    -1.36     4.05    11.03    -8.91
1977     -3.24    -4.63    -0.85    -1.54     2.88
1978     -5.06    -8.80     0.36    -1.52     9.26
1979     13.82    12.71     3.18    -3.46    12.48
1980      3.40     2.30     0.03    -2.24     0.12
1981      2.78    -6.18    -1.83    -0.65    21.54
1982     -2.49     0.32    -0.10     1.07    -7.15
1983    -17.90   -12.97    -8.84    -2.34    -3.40
1984     18.26    21.00     4.89     2.95     0.40
1985     12.75    19.76    -6.23    -4.39    -9.96
1986     -8.41    -3.97    -3.17     3.52    -4.43
1987      0.53     5.42    -5.00    -4.27    -3.03
1988     -7.87    -3.56    -2.14    -3.38    -3.72
1989     11.15    12.88     7.50    -3.11    -9.93
1990      2.73    -6.37    22.32     1.19    -7.72
1991    -14.81   -12.96    -0.22     1.81    -9.07
1992     12.69     9.56    -4.48     2.87    16.80
1993      8.13     9.84    -4.58     2.11     4.09
1994     -6.59   -11.69     8.31     7.48    -9.93
1995     -0.52     1.09    -3.31     1.52    -3.81
1996     -9.30    -7.38     0.65    -0.50    -4.74
1997      5.49    10.49    -2.95    -3.02    -6.02
1998     -3.26   -10.42   -11.55    -4.19    15.39
1999      3.98     7.98     3.51     6.65    -6.75
2000     -8.43   -10.27    -7.21     0.90     5.62
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
