Maximum 1-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
         45.91    37.87    32.72     9.74    30.05
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      9.10     6.08    -3.26     1.64    12.33
1962      3.96     2.00    -1.13    -4.42    -1.33
1963      2.75     0.34     8.18     2.48    -8.09
1964     -5.92    -1.56    -6.26    -1.08   -10.33
1965     -1.05     1.14    -3.01     1.44    -6.84
1966      1.49    -1.03     9.01    -0.00     2.70
1967      2.02     3.26   -10.23    -0.53     8.24
1968      2.39     7.68   -11.00    -3.82    15.46
1969      3.41     1.21    -2.18    -1.18     4.03
1970     -2.31    -3.95    -1.46     1.21    -5.53
1971      0.90    -0.51     2.51     2.08     2.11
1972     -2.41    -2.00    -1.26     2.29     0.95
1973     -2.83    -3.23    -9.10    -3.32     4.82
1974     -6.71    -0.52    -2.36    -2.26    -9.38
1975      1.48    -1.94     7.29    -4.38     8.96
1976     -7.67    -4.23    -8.19     1.61    -7.33
1977      0.60    -0.26    -0.41     0.17     3.94
1978     -0.08     0.24    -4.99    -2.28   -10.86
1979     -7.92    -1.84    -5.24    -0.68    -3.10
1980      2.09    -1.69     4.70    -0.26   -11.42
1981     -0.79    -0.70     5.29    -2.09    -0.49
1982     -1.50    -4.36     2.39     0.75    -8.52
1983     -1.32     3.69    -7.34    -0.42     0.16
1984      0.03    -1.25     5.39     3.14    -6.75
1985     -2.31    12.12    -2.38     7.70     2.46
1986      5.51    -1.96    -5.51    -0.58     4.34
1987     -3.44    -1.18     0.89     4.99     5.79
1988     -2.00    13.06    -6.71     0.59    -1.49
1989      7.42     4.56   -10.39    -0.30    10.51
1990     -3.66    -3.79    -3.20    -1.41    -4.94
1991      2.22     0.87    11.99    -3.03    -1.52
1992     -0.14     0.04     3.75    -2.12     1.54
1993     -2.62    -2.42     0.42    -1.55     2.23
1994     -3.07    -3.83    -2.38    -1.57     3.09
1995      4.68     8.29     8.17    -1.14     4.03
1996     16.09     4.12    14.27     5.74     4.47
1997      8.47     2.90     1.56    -2.59    12.25
1998      1.76     4.44     3.55     0.59    -2.74
1999     -0.49   -14.68    -1.25    -0.86     2.42
2000       NaN      NaN      NaN      NaN      NaN
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
