Frequency of Hot Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
          9.99     9.97     9.98    10.00     9.99
Timeseries (% days occurring)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     12.32    14.51     9.89     6.36     7.68
1962      7.85     7.81     7.03     7.39     8.11
1963      8.66     7.41     6.63     6.71    11.73
1964      8.19     9.16    11.25     7.76     6.78
1965      3.58     2.31     2.40     5.05     5.99
1966      7.54     5.96     8.72     7.19     7.85
1967      6.03     5.02     4.78    11.34     4.87
1968      9.14    11.22    11.25     8.00     6.55
1969      7.63     7.99     7.81     9.82     5.48
1970      5.80     3.93     4.49     4.53     7.89
1971      8.84     6.38    10.60     5.28     9.36
1972      5.60     4.26     3.72     6.18     6.98
1973     10.01     7.53    18.00     6.85     9.09
1974     11.94    12.31    10.46    15.15    12.07
1975     12.56    18.27    10.15     9.92     8.68
1976      9.64     9.59     6.56    10.61     9.99
1977     13.58    15.63    22.72     9.94     6.36
1978      9.09     6.29    12.02    11.65    10.45
1979      6.94     5.39     9.50     5.00     7.20
1980     11.89    15.94     8.59     8.76    13.23
1981     15.75    23.30    20.11     8.42     6.04
1982      5.35     3.79     4.99     7.74     6.98
1983      9.68    10.55     9.36     8.66     4.44
1984     10.47    10.96     6.54     8.11    11.54
1985      7.90     7.28     4.95     8.53     8.03
1986      6.01     2.87     3.57     7.87    10.30
1987      9.44     6.99     7.94     7.41    11.47
1988     10.54     9.91     9.10    13.41    14.36
1989     13.56    10.68    17.62    16.02    10.91
1990     11.32    14.01     9.95     9.98    10.97
1991     10.33    11.75    14.64    14.23     5.65
1992      4.89     3.06     4.07     7.64     6.22
1993      5.07     3.48     3.11     8.90     7.66
1994      9.92    10.46    10.09    16.21     9.81
1995     14.14    14.70    16.47     8.02    14.03
1996     10.96     7.26    12.64    11.94    16.16
1997     12.76    10.73    11.31    12.74    19.78
1998     14.79    21.07    11.10    18.44     9.12
1999     10.78    10.82     5.19    11.81    14.75
2000     14.74    17.88    12.31    12.33    14.68
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
