Frequency of Hot Days - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
          9.98     9.99    10.00     9.96    10.00
Timeseries (% days occurring)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      7.46     4.45    10.58     7.13     5.80
1962      8.05     9.31    14.24     8.76     6.88
1963     10.29    10.16    18.85    13.01     8.70
1964      5.96     2.26     5.21     4.43     6.46
1965     13.70    12.82     4.91     9.71    17.72
1966     15.03     7.36    14.57    10.64    25.48
1967      4.75     7.86     7.67     5.36     2.02
1968      7.23     8.02     9.45     5.10     3.71
1969     15.37    10.42     9.65     3.42    28.74
1970      8.63     7.64     1.52     6.87     9.68
1971      7.62    13.22     5.62    11.76     2.89
1972      5.90     4.52     6.70     6.14     3.44
1973     12.85    15.69     5.97    14.66    12.13
1974      6.03     4.73    12.45     5.12     1.81
1975      9.34     8.01    23.11    15.98     6.31
1976      9.22    12.58    13.21    12.37     3.25
1977      9.29     3.26     9.46    19.32    13.62
1978     10.28    12.53    10.20    15.46     8.70
1979     10.00     9.60    12.96     3.46     9.53
1980     12.91    11.47     3.96    16.70    15.57
1981     10.27     7.29    19.72    10.02    10.36
1982      9.14    11.36    18.42    11.21     3.84
1983     11.79     5.08     9.90     2.85    16.60
1984      6.48     6.45     8.39     7.72     5.96
1985      9.87     7.26     9.40     5.93    16.48
1986      9.94    10.41    16.00     2.49     6.48
1987      7.54     4.09    12.79     4.81     8.17
1988      9.52    11.53     2.78     9.88    11.96
1989     10.38     9.62     7.83    19.14    13.98
1990      6.02     4.98     3.61     4.35     4.36
1991     12.49    14.87    17.75    14.01    13.14
1992      6.30     2.78     5.79     4.93     4.97
1993     11.43    11.92     2.30     3.23    16.37
1994      8.15     8.39     3.82    10.06     3.82
1995     16.08    13.82     4.15     9.74    29.22
1996     11.26    10.66     9.68     9.63     9.40
1997     12.41    19.05     3.56    16.78    11.61
1998     16.62    22.20    21.98     9.49    15.77
