Percentage of total rainfall ocurring in 'heavy' rainfall events - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      DJF      MAM      JJA      SON
         31.99    17.29    28.05    64.49    41.81
Timeseries in anomalies relative to 1970-1999 mean (% of total rainfall)
Year    Annual      DJF      MAM      JJA      SON
20th Century Model Run
1960      7.40     3.40      NaN      NaN      NaN
1961      5.23     9.77   -15.41     9.05    15.48
1962      4.57     7.92    -2.11   -15.95    14.22
1963     12.34    12.55    -3.65    15.49    -5.35
1964      2.09     8.87   -14.25    21.16     0.80
1965      2.49     0.87     2.24   -18.45     7.77
1966    -12.20    -5.11   -15.33   -17.92    16.55
1967    -13.08    -9.03    -9.36   -27.45   -11.31
1968     -0.53     4.40   -19.81   -13.02   -16.12
1969     -0.58     3.18   -12.77   -11.92    -0.98
1970      1.22    -0.84    10.03    -3.39    -9.79
1971     -9.21    -8.47     2.16     1.38     0.08
1972    -12.78   -12.41   -19.46     8.77    -4.15
1973      1.19    -3.84    -3.49    -4.30     7.93
1974     -1.49    -1.63     4.19     6.08     7.05
1975      0.73     0.37    -6.52   -10.53   -20.54
1976     -4.99    -3.03    -6.54   -12.20     2.74
1977     -7.59    -2.03     7.29     7.69    -3.36
1978      5.49     2.66    10.06     4.72     1.82
1979      5.53    10.18   -16.44    12.40    15.15
1980      3.95     0.43    17.68     6.00     3.59
1981      5.68     0.17    14.68    -5.30     8.59
1982      6.70     3.97    17.56     3.05    21.95
1983     -7.35    -6.42   -14.35    -3.87    -7.19
1984      3.35     3.34    -6.51    10.14     4.38
1985      3.86     5.69    -7.49    -0.25   -21.04
1986    -10.11    -4.33   -24.46    23.82    22.34
1987      1.43     1.90    -0.66    -4.86    17.89
1988    -18.39    -9.06   -23.34   -40.27   -10.31
1989     10.82    -5.15    30.66    12.96   -15.75
1990    -10.72    -8.78     1.04     7.11   -20.87
1991     -0.64     0.60    -2.84     3.08    -3.88
1992      1.61     4.16    -8.30    -6.62     1.49
1993     -4.26    -4.70     6.43   -23.54   -11.15
1994     11.03     3.65    22.68    -4.46    18.01
