Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual      JF     MAM    JJAS     OND
        197.8    11.9   110.7   404.7   132.5
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual      JF     MAM    JJAS     OND
 1960   24.07  -45.49    7.11   35.41    9.46
 1961   32.03  -27.09   13.74   36.41   45.45
 1962   18.95  -33.93   38.68   10.16   45.60
 1963   18.19  270.22   17.15   20.16   23.71
 1964   31.05  -13.29   61.23   26.10   33.71
 1965   29.73  105.12   31.11   30.40   30.25
 1966   23.86   22.53   30.62   18.62   51.68
 1967   26.98  -38.00   28.24   32.85   27.97
 1968   16.23  266.52   30.54   22.76   42.71
 1969   20.70   28.91   33.81   17.22   34.94
 1970    4.31   41.69   21.04    8.37    8.69
 1971    0.05  -16.01   -4.49   -3.66   24.32
 1972    0.03   68.99   28.26   -5.48    9.80
 1973   -2.66  -63.95   35.05   -7.34    3.85
 1974    0.57   24.81  -19.14    5.33    0.98
 1975    2.77  -23.41    7.09    5.66   22.76
 1976    6.97   33.91   37.05   -5.89   48.97
 1977   11.13  -26.02   47.49   11.86   15.55
 1978   16.63  248.49   25.62   20.70    7.30
 1979    4.64   54.39   -9.30    5.76   10.44
 1980    2.49  207.05    9.99   -4.04   26.82
 1981   12.81   85.62   55.54    6.30    0.49
 1982    3.32  -29.11   12.82    6.71  -15.36
 1983    1.20   16.50    7.10    3.33   -9.65
 1984   -7.07  -32.45   48.24  -13.73  -11.56
 1985   -3.41  134.19  -29.24    2.76   -9.16
 1986  -11.04  -25.43  -10.55  -10.97   -8.13
 1987   -8.12   13.92    1.07   -8.28   -9.60
 1988   -1.99  -18.28  -27.59   10.60  -22.61
 1989    0.32   -2.14    7.29    1.14    2.04
 1990   -4.10  -12.43   -9.71   -5.44   12.76
 1991   -8.80  -59.59  -20.46   -4.80   11.97
 1992    6.37   40.50   -2.59    9.75    0.02
 1993    1.40  -27.60    5.85    1.24    7.37
 1994    9.35   23.89   -5.59    6.32   35.43
 1995    3.15  -51.74    8.76    4.61   -2.07
 1996    4.32  125.17    5.23    6.63  -10.97
 1997    9.00    4.86  -11.00   17.50   -6.41
 1998    3.33   58.72   12.96    4.73  -12.35
 1999    6.70   -8.92  -15.74    6.89   58.45
 2000    6.38  -23.01    4.38    7.17   32.44
 2001    0.58  -20.36   -4.75   -1.14   12.30
 2002    1.40   86.52   -2.22    0.05    5.17
 2003    6.53  -26.35    8.95    7.86    1.24
 2004    1.00  -22.28   -7.24    1.56    6.68
 2005  -17.94  118.55  -57.65  -11.66  -16.12
 2006   -9.36  -29.09  -27.07   -6.69   -4.13
