Mean Monthly Precipitation - Observed Records - % Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual      JF     MAM    JJAS     OND
        197.8    11.9   110.7   404.7   132.5
Timeseries in anomalies relative to 1970-1999 mean (%)
YEAR   Annual      JF     MAM    JJAS     OND
 1960   24.07  -45.49    7.11   35.41    9.46
 1961   18.84  -40.52    7.19   24.13   14.13
 1962   16.29  -46.66   28.20    9.57   39.10
 1963   13.89  127.51    0.62   13.97   21.79
 1964   15.05  -14.76   13.11   16.33   14.74
 1965   11.76   68.08   10.47   12.24    8.77
 1966   21.38   -8.90   24.27   15.56   44.52
 1967   15.11  -44.66    7.94   16.45   22.35
 1968   15.53  134.12   19.25   11.74   22.63
 1969   10.66    6.58   20.64    6.84   17.49
 1970    1.93   11.86   15.12    1.01   -3.15
 1971   -4.11  -39.78  -11.21   -6.42   14.07
 1972   -0.67    1.04   20.13   -7.83    7.69
 1973   -6.54  -68.26   17.71  -11.11   -2.35
 1974   -3.67  -33.68  -24.29    2.81  -10.83
 1975    1.28  -28.18   -0.76    1.61    3.98
 1976    3.03    1.61   18.68   -7.71   35.67
 1977    3.29  -34.22    1.88    7.08   -8.07
 1978   14.33  166.53   15.42   14.62    1.90
 1979    3.38   21.07  -11.92    4.54    8.40
 1980    2.31  154.69    3.21   -4.43   21.14
 1981    9.61   39.18   38.84    6.25   -2.10
 1982    2.04  -47.21   11.31    5.52  -17.56
 1983   -0.37   -9.82    5.95    2.09  -15.50
 1984   -7.47  -45.11   39.58  -14.92  -14.57
 1985   -3.62   77.33  -31.05    2.41   -9.27
 1986  -11.99  -28.42  -12.14  -11.84  -11.77
 1987   -8.93    2.56   -4.14   -9.07  -13.14
 1988   -3.04  -43.40  -27.69    8.39  -27.49
 1989   -0.19   -5.65    2.46   -0.19   -2.68
 1990   -4.77  -24.61  -12.81   -6.24    9.12
 1991   -9.04  -71.53  -34.35   -6.04    3.34
 1992    5.15   33.18   -5.67    9.45   -5.10
 1993    1.30  -36.23    1.15    0.51    6.71
 1994    5.20   23.09   -6.69    4.47   18.27
 1995    0.24  -67.64    7.49    1.50   -7.61
 1996    3.58   92.11    4.43    6.38  -13.24
 1997    1.94  -33.87  -16.25    8.06   -6.80
 1998   -4.16    5.90   -8.88    0.47  -20.27
 1999    5.50  -11.55  -15.89    1.63   41.76
 2000    6.07  -25.43  -12.81    5.88   24.39
 2001    0.58  -20.36   -4.75   -1.14   12.30
 2002    1.40   86.52   -2.22    0.05    5.17
 2003    6.53  -26.35    8.95    7.86    1.24
 2004    1.00  -22.28   -7.24    1.56    6.68
 2005  -17.94  118.55  -57.65  -11.66  -16.12
 2006   -9.36  -29.09  -27.07   -6.69   -4.13
