Mean Monthly Precipitation (mm) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN     NaN     NaN     NaN     NaN
1961    98.13  183.38  138.75    1.18   97.62
1962    88.65  163.06  109.47    4.49   77.58
1963   100.40  175.90  127.02    1.15   97.55
1964    73.06  146.15   71.80    3.22   71.09
1965    84.36  165.54   96.65    2.86   72.39
1966    87.41  154.22  115.33    4.70   75.38
1967    96.42  152.76  120.77    2.74  109.41
1968    92.32  172.19  113.10    1.15   82.84
1969    98.36  163.65  120.45    2.45  106.90
1970    82.87  164.36   83.95    2.09   81.07
1971    82.48  153.65  101.45    1.85   72.96
1972    79.33  124.55  105.23    3.35   84.18
1973    87.02  162.54  102.22    1.34   82.00
1974    87.64  142.80  121.84    3.09   82.83
1975    91.52  164.71  108.54    2.52   90.31
1976    91.35  175.30  121.34    2.37   66.40
1977    91.90  155.42  119.53    2.88   89.76
1978    86.91  135.72  100.38    4.81  106.72
1979    84.14  163.74   93.44    4.44   74.95
1980    77.89  155.67   79.93    3.08   72.88
1981    73.89  146.32   79.13    5.31   64.79
1982    83.74  151.22   99.99    1.32   82.42
1983    78.77  148.93   86.85    2.46   76.82
1984    84.13  152.18  100.98    1.10   82.26
1985    83.75  138.46  114.84    1.41   80.30
1986    91.86  155.16  116.54    3.70   92.05
1987    75.96  137.09   81.59    1.79   83.36
1988    86.57  158.45   99.74    4.53   83.54
1989    90.47  178.33  120.26    2.30   60.99
1990    81.80  143.84   99.57    4.08   79.71
1991    89.33  161.34   90.39   22.62   82.99
1992    79.88  166.17   77.32    2.96   73.06
1993    83.90  163.27  103.34    0.78   68.20
1994    77.84  136.60   76.67    4.00   94.10
1995    71.12  132.16   76.78    3.86   71.69
1996    78.98  151.69   85.72    1.75   76.76
1997    92.61  171.41  115.00    2.27   81.74
1998    85.52  151.00   99.20    4.74   87.12
1999    98.23  166.29   97.16    5.08  124.40
2000    89.65  185.21  105.58    2.06   65.76
2001    82.83  163.32  106.98    4.54   56.49
2002    73.41  119.34   92.45    2.96   78.90
2003    73.44  153.09   72.03    2.17   66.48
2004    88.41  170.20  104.56    1.87   77.02
2005    69.22  118.81   76.25    4.06   77.77
2006    89.44  164.23   96.63    2.72   94.16
