Mean Temperature (Degrees C) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN     NaN     NaN     NaN     NaN
1961    21.15   22.39   21.97   18.23   22.43
1962    21.25   22.34   21.60   18.50   22.55
1963    21.27   22.37   21.75   18.65   22.30
1964    21.16   22.74   21.91   17.90   22.07
1965    21.22   22.22   21.64   18.66   22.36
1966    21.56   22.65   21.86   19.03   22.70
1967    21.30   22.60   21.71   18.54   22.34
1968    21.41   22.66   21.84   18.50   22.66
1969    21.61   22.86   22.35   18.87   22.34
1970    21.56   22.68   22.04   19.02   22.51
1971    21.52   22.47   22.09   18.93   22.60
1972    21.45   22.58   21.84   18.55   22.82
1973    21.96   23.30   22.61   19.05   22.86
1974    21.24   22.02   21.81   18.70   22.41
1975    21.61   22.63   22.14   18.79   22.87
1976    21.28   22.35   21.66   18.43   22.65
1977    21.86   22.94   22.15   18.99   23.33
1978    21.70   22.84   21.91   19.16   22.88
1979    21.69   22.74   22.34   18.99   22.69
1980    21.69   23.11   22.26   18.52   22.88
1981    21.60   22.79   21.88   19.00   22.74
1982    21.75   23.20   22.13   19.15   22.51
1983    21.90   23.34   22.57   19.05   22.63
1984    21.94   22.76   22.52   19.44   23.02
1985    21.89   22.98   22.42   19.08   23.09
1986    21.64   22.85   22.26   19.01   22.43
1987    22.33   23.28   23.02   19.42   23.62
1988    22.08   23.44   22.40   19.49   22.99
1989    21.74   22.57   22.08   19.22   23.08
1990    22.13   23.19   22.38   19.57   23.38
1991    21.83   23.07   22.44   19.05   22.76
1992    22.02   23.22   22.63   19.18   23.05
1993    21.87   22.79   22.43   19.13   23.15
1994    22.03   22.88   22.80   18.94   23.50
1995    22.36   23.20   22.98   19.47   23.80
1996    21.94   23.12   22.40   18.95   23.29
1997    22.22   23.13   22.46   19.86   23.44
1998    22.48   23.52   22.96   19.89   23.56
1999    21.93   22.96   22.43   19.44   22.90
2000      NaN     NaN     NaN     NaN     NaN
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
