Mean Monthly Precipitation (mm) - Observed Records - Absolute Values
Refer to Accompanying Documentation
NaN indicates insufficient data is available
YEAR   Annual     DJF     MAM     JJA     SON
 1960   94.33  168.34  111.10    4.76   93.12
 1961   94.99  182.00  126.90    2.07   89.99
 1962   86.87  152.85  109.89    3.20   81.52
 1963   88.41  158.79  113.36    1.49   80.00
 1964   64.01  131.03   64.63    2.41   57.98
 1965   80.64  161.14   88.79    3.21   69.43
 1966   81.59  140.71   98.82    4.06   82.77
 1967   87.45  153.16  105.20    2.88   88.54
 1968   81.43  152.48  102.87    1.39   68.98
 1969   86.39  143.43  121.11    3.16   77.85
 1970   71.34  136.55   77.81    3.08   67.90
 1971   78.64  147.13   98.47    2.39   66.55
 1972   76.41  120.12   94.62    2.94   87.95
 1973   84.82  161.70   87.19    1.44   88.94
 1974   83.16  132.10  111.78    5.66   83.10
 1975   80.18  152.83   89.27    3.31   75.30
 1976   83.23  154.69  103.18    2.11   72.94
 1977   81.21  146.32   96.73    2.92   78.87
 1978   85.79  142.33   87.69    3.67  109.47
 1979   82.95  151.92   82.32    3.02   82.59
 1980   81.08  149.49   87.37    2.83   84.61
 1981   72.49  145.78   69.14    4.30   70.74
 1982   75.38  129.72   94.51    1.20   76.09
 1983   78.33  154.67   76.59    1.60   80.46
 1984   83.97  149.98  103.98    1.08   80.82
 1985   75.10  126.58  105.43    1.78   66.62
 1986   98.76  178.67  117.54    3.51   95.31
 1987   71.87  123.85   81.66    1.46   80.51
 1988   90.55  178.69   90.94    5.35   87.23
 1989   87.71  181.58  112.31    1.55   55.39
 1990   81.52  142.95  101.88    2.67   78.59
 1991   86.60  165.81   86.53   12.43   81.62
 1992   76.37  148.41   82.35    2.27   72.45
 1993   85.30  158.56  105.47    1.37   75.79
 1994   79.87  150.11   77.85    2.83   88.71
 1995   72.56  134.45   81.60    2.96   71.25
 1996   76.86  148.71   82.27    1.64   74.82
 1997   88.88  163.33  108.36    2.08   81.76
 1998   85.79  155.42   99.57    3.35   84.82
 1999   90.77  157.96   98.50    3.53  103.09
 2000   87.25  170.21  103.65    1.90   73.24
 2001   82.83  163.32  106.98    4.54   56.49
 2002   73.41  119.34   92.45    2.96   78.90
 2003   73.44  153.09   72.03    2.17   66.48
 2004   88.41  170.20  104.56    1.87   77.02
 2005   69.22  118.81   76.25    4.06   77.77
 2006   89.44  164.23   96.63    2.72   94.16
