Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual      JF     MAM    JJAS     OND
        25.02   23.37   26.03   25.68   24.25
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -0.20   -0.32   -0.10   -0.27   -0.13
 1961   -0.04    0.15   -0.20   -0.04   -0.03
 1962    0.05    0.31    0.01   -0.04    0.03
 1963   -0.26   -0.13   -0.00   -0.21   -0.64
 1964   -0.08   -0.05    0.13   -0.35    0.02
 1965   -0.25    0.25   -0.18   -0.30   -0.57
 1966   -0.64   -0.93   -1.02   -0.37   -0.41
 1967   -0.32   -1.06   -0.07   -0.10   -0.36
 1968   -0.62   -1.79   -0.38   -0.61   -0.10
 1969   -0.50   -1.34   -0.56   -0.28   -0.15
 1970    0.22    0.40    0.49    0.31   -0.28
 1971   -0.21    0.63    0.07   -0.52   -0.62
 1972   -0.11    0.44   -0.08   -0.25   -0.29
 1973    0.03    0.04    0.16   -0.15    0.12
 1974   -0.11   -0.08    0.22   -0.06   -0.52
 1975   -0.68   -0.39   -0.65   -0.97   -0.53
 1976    0.27    0.24    0.13    0.26    0.43
 1977    0.53    0.85   -0.21    0.79    0.72
 1978   -0.04   -0.39    0.32   -0.07   -0.14
 1979    0.39    0.56    0.54    0.19    0.38
 1980    0.65    0.29    0.79    0.62    0.79
 1981    0.38    0.54    0.76    0.37   -0.07
 1982   -0.02   -0.46   -0.06    0.03    0.27
 1983   -0.29   -0.38   -0.36   -0.19   -0.29
 1984   -0.52   -0.40   -0.42   -0.63   -0.55
 1985   -0.03    0.04    0.02   -0.19    0.06
 1986   -0.00   -0.44    0.12   -0.03    0.20
 1987   -0.02   -0.23   -0.09    0.22   -0.15
 1988    0.05   -0.37    0.14   -0.10    0.43
 1989    0.29    0.39    0.24    0.19    0.40
 1990    0.31    0.73    0.65    0.12   -0.05
 1991   -0.01    0.03    0.05    0.39   -0.64
 1992   -0.76   -0.96   -1.01   -0.75   -0.40
 1993    0.03   -0.16    0.07   -0.10    0.28
 1994   -0.24   -0.03   -0.83    0.06   -0.21
 1995    0.09   -0.34    0.44    0.23   -0.16
 1996   -0.45   -0.86   -0.46   -0.18   -0.53
 1997   -0.35   -0.21   -1.11   -0.15    0.06
 1998   -0.19    0.06   -1.04   -0.15    0.44
 1999    0.80    0.47    1.08    0.70    0.85
 2000    0.63    0.34    1.08    0.58    0.44
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    0.69    1.03    0.50    0.82    0.48
 2002    0.06    0.21   -0.31    0.22    0.11
 2003    0.31    0.42    0.41    0.19    0.29
 2004    0.67    0.51    0.54    0.83    0.71
 2005    0.48    0.44    0.27    0.61    0.56
 2006    0.41    0.51   -0.54    0.55    1.11
 2007    0.76    0.51    0.83    0.92    0.67
 2008    1.24    1.65    1.49    1.00    1.04
 2009    0.83    0.95    0.91    0.88    0.58
 2010    0.54   -0.00    0.47    0.79    0.64
 2011    0.32    0.40    0.71    0.09    0.20
 2012    0.41    0.44    0.44    0.30    0.50
 2013    0.51    0.52    0.68    0.64    0.14
 2014    0.09    0.45   -0.28    0.04    0.28
 2015    0.80    0.53    0.98    0.56    1.11
 2016    1.47    1.51    1.24    1.45    1.70
 2017    0.64    0.61   -0.07    0.67    1.34
 2018    1.17    0.71    1.48    1.13    1.23
 2019    1.53    1.88    1.50    1.59    1.25
 2020    1.14    1.77    1.35    0.89    0.85
 2021    0.74    0.35    0.89    0.70    0.90
 2022    0.53    0.04    0.11    0.54    1.24
 2023    1.43    1.07    1.33    1.45    1.76
 2024    1.15    1.28    0.75    1.21    1.39
 2025    1.31    1.92    1.43    1.32    0.77
 2026    0.84    0.70    1.00    0.64    1.05
 2027    0.03   -0.03    0.12   -0.04    0.09
 2028    0.94    1.13    0.81    1.04    0.80
 2029    0.65    0.87    0.44    0.72    0.60
 2030    0.74    0.50    0.43    0.82    1.13
 2031    1.18    1.64    1.18    1.01    1.11
 2032    1.45    1.64    1.50    1.38    1.38
 2033    1.22    1.54    0.84    1.20    1.43
 2034    0.88    0.71    0.75    0.96    1.02
 2035    1.73    1.96    1.49    1.89    1.60
 2036    1.47    1.84    0.50    1.64    1.94
 2037    1.34    1.16    1.22    1.56    1.28
 2038    0.92    1.41    0.47    0.97    0.98
 2039    0.48    0.40   -0.32    0.71    1.04
 2040    0.65   -0.36   -0.27    1.22    1.49
 2041    1.01    1.37   -0.60    1.43    1.82
 2042    1.55    1.49    1.43    1.68    1.54
 2043    1.49    2.46    0.90    1.54    1.37
 2044    1.36    1.04    1.53    1.18    1.65
 2045    1.80    1.56    1.82    1.82    1.90
 2046    1.78    2.16    1.69    1.73    1.66
 2047    2.08    2.66    1.56    2.17    2.11
 2048    1.63    1.88    1.58    1.47    1.73
 2049    1.96    2.73    1.73    1.75    1.97
 2050    1.64    1.94    1.73    1.61    1.37
 2051    0.75    0.72    0.17    0.67    1.46
 2052    1.45    1.32    1.02    1.76    1.56
 2053    0.79    1.76   -0.39    0.86    1.24
 2054    1.80    1.09    1.61    1.95    2.27
 2055    1.59    1.70    1.00    1.92    1.66
 2056    1.18    0.16    0.58    1.43    2.11
 2057    1.54    1.76    0.79    1.46    2.26
 2058    2.29    2.56    1.72    2.22    2.75
 2059    2.37    3.20    1.20    2.56    2.74
 2060    2.09    2.20    1.90    2.12    2.17
 2061    2.14    1.75    2.01    2.41    2.18
 2062    1.66    2.07    0.78    1.95    1.86
 2063    1.87    1.90    1.45    2.04    2.03
 2064    1.53    1.90    0.95    1.47    1.94
 2065    1.90    2.09    1.60    2.16    1.71
 2066    2.04    1.53    1.17    2.48    2.67
 2067    1.74    2.20    0.83    1.77    2.31
 2068    2.45    3.23    1.96    2.15    2.81
 2069    2.33    3.40    1.26    2.36    2.63
 2070    2.71    2.72    2.50    2.77    2.83
 2071    2.10    2.56    1.75    1.85    2.46
 2072    2.55    2.06    2.40    2.72    2.81
 2073    1.96    2.78    1.07    2.09    2.12
 2074    2.78    2.31    2.84    3.06    2.66
 2075    2.08    3.06    0.90    1.91    2.82
 2076    2.76    2.57    2.61    2.80    2.97
 2077    2.44    2.68    2.39    2.24    2.61
 2078    2.51    2.28    1.63    2.88    3.04
 2079    2.22    3.00    1.09    2.10    2.99
 2080    2.73    2.87    2.56    2.73    2.83
 2081    2.61    3.06    2.18    2.34    3.08
 2082    3.07    3.50    2.26    3.20    3.44
 2083    3.10    3.74    2.12    3.17    3.56
 2084    2.77    3.07    1.96    3.13    2.89
 2085    3.24    3.66    3.20    3.09    3.20
 2086    2.75    2.25    2.19    2.95    3.38
 2087    2.59    3.15    1.93    2.73    2.71
 2088    1.92    1.82    0.62    2.09    3.07
 2089    3.48    3.31    3.35    3.68    3.46
 2090    2.86    3.35    2.07    2.95    3.19
 2091    2.87    3.02    1.72    3.01    3.72
 2092    3.14    3.75    2.88    2.95    3.28
 2093    2.75    2.50    1.85    2.97    3.51
 2094    2.86    2.92    1.58    3.01    3.91
 2095    3.24    3.10    2.85    3.32    3.62
 2096    3.38    3.68    2.86    3.16    3.99
 2097    3.26    2.90    2.51    3.50    3.94
 2098    3.35    3.64    2.44    3.56    3.78
 2099    3.34    2.86    2.26    3.95    3.92
 2100    3.86    4.51    3.66    3.77    3.77
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    0.77    1.19    0.67    0.71    0.66
 2002    0.80    0.62    0.98    0.76    0.79
 2003    0.68    0.90    0.23    0.95    0.64
 2004    0.51    0.73    0.71    0.22    0.57
 2005   -0.21   -0.46   -0.68   -0.05    0.22
 2006    0.71    0.06    0.75    0.73    1.09
