Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
 Year  Annual      JF     MAM    JJAS     OND
        150.3    35.0    65.6   296.5   117.1
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
20th Century Model Run
 1960    2.54  -19.10   46.73   -9.32  -11.42
 1961    3.45   -0.94   18.18   11.98  -19.72
 1962   -9.95  -10.90  -28.62   14.83  -23.68
 1963    4.07    4.76   11.14   27.95  -35.29
 1964    6.48   -1.52    9.39   14.73   -2.08
 1965   14.61   20.21    2.42   23.80   10.81
 1966  -10.77   -6.76  -34.01  -15.43   16.01
 1967  -37.95  -20.96  -23.25  -80.53   -7.20
 1968    1.41   -0.99   -6.45   -2.83   16.52
 1969   15.05  -18.00    6.25   57.04  -10.09
 1970   15.70    8.15   21.85   24.88    2.36
 1971   10.63   25.37   22.46    0.21    2.87
 1972   -2.76   -0.74  -16.42  -35.17   52.76
 1973   18.17   -6.94   44.84   45.83  -28.66
 1974   10.79   30.22   29.67   -1.86   -4.16
 1975  -14.23   -0.12   -7.36  -24.61  -16.69
 1976  -21.16  -11.39  -55.35  -21.28    6.69
 1977  -25.19  -21.78  -24.42  -52.11    7.67
 1978  -35.75  -11.69  -38.75  -35.25  -49.45
 1979  -34.72  -17.85  -36.60  -58.18  -12.81
 1980  -41.71  -11.43  -34.91  -66.16  -36.10
 1981   -5.45   -3.10  -21.10   18.27  -23.00
 1982  -13.12  -15.89  -31.63   -4.17   -4.69
 1983   -2.90    1.10   27.90  -14.19  -21.33
 1984   39.83   31.34   84.72   50.40  -13.50
 1985   10.20    0.32  -28.68   32.36   26.12
 1986    2.77    9.51  -27.94    6.49   24.03
 1987  -30.62  -16.72  -19.49  -36.72  -42.89
 1988   14.09    5.21  -13.39   39.75   13.27
 1989   -0.24   17.80  -19.82    5.61   -0.46
 1990   -8.65   -3.63   -9.96  -17.86    1.58
 1991   11.99  -11.20   30.87    8.82   12.80
 1992    9.85    1.99   27.86   30.46  -30.40
 1993    7.39    2.27    8.48    8.37    8.40
 1994   25.71    3.60   51.46   36.99   -0.34
 1995   26.90   -2.83   11.50   46.26   36.30
 1996    8.80   -0.66   11.91    6.12   15.56
 1997   -0.13   25.61   16.70  -39.95   18.98
 1998   20.65  -13.18  -17.12   46.41   46.64
 1999    3.16  -13.34   12.72    0.28    8.45
 2000     NaN     NaN     NaN     NaN     NaN
Projections under SRES A2 scenario
 2000   11.06   17.32   42.22  -11.35    5.59
 2001  -17.45   15.77  -37.26  -20.10  -16.24
 2002   26.42   23.80   62.13   18.41    3.13
 2003   43.50   -8.80   53.20   84.23   14.37
 2004   14.99   30.90    2.57   62.08  -45.98
 2005   16.92  -11.52   -3.32   53.01    7.99
 2006    4.17   29.76    7.95  -11.47    4.19
 2007   10.48    3.17   28.14   11.39   -3.52
 2008   14.63   35.40    2.66   26.85   -3.52
 2009   32.29   10.19   39.11   79.74  -23.07
 2010    3.27   15.61   13.82    4.33  -16.90
 2011   -8.64    5.31   -7.17  -28.33    6.83
 2012   12.37   21.58   -1.14   44.07  -22.50
 2013   -4.81  -14.40  -11.71   -6.40   10.61
 2014   -7.30    7.18  -11.46  -12.50   -5.84
 2015    3.10    7.71  -16.77   33.02  -20.01
 2016   -1.04    2.12  -20.89   14.26   -3.69
 2017  -19.81  -14.31  -39.13  -35.20   16.36
 2018   13.97    8.16    3.11   19.16   21.78
 2019   18.59   34.62   28.96   -0.99   23.64
 2020   14.87   10.38    8.93   14.94   23.72
 2021    9.12   25.60  -32.78   10.13   38.67
 2022   -2.46   12.58   -6.36    2.23  -14.85
 2023   20.79   33.11   13.36   18.79   22.68
 2024   21.43    7.16   31.56   42.98   -7.92
 2025   -5.91  -11.15  -22.85    7.57   -3.46
 2026   -4.93   18.86  -13.62   -3.17  -14.47
 2027    0.50   -9.21  -29.45   25.60    3.47
 2028   15.44  -19.30   17.87   26.11   21.93
 2029   33.73   17.08   54.17   33.23   25.06
 2030   39.97   29.20   60.16   55.60    6.12
 2031   19.13   18.63   28.98    9.05   23.05
 2032   23.44    7.08   14.60   22.26   44.74
 2033    6.50    2.10  -12.22   35.76  -10.85
 2034  -10.64  -10.68   10.51  -24.62  -13.14
 2035   -2.95    0.35   -5.19  -39.10   45.28
 2036   39.81   40.50   46.98   35.91   37.39
 2037   46.98   32.34   80.00   60.53    5.66
 2038   30.09   32.06   15.13   27.45   47.27
 2039   26.13   22.06    5.35   43.11   26.99
 2040   38.05   24.15   47.11   43.92   30.44
 2041    3.99   17.74    1.81  -17.03   25.05
 2042    2.17    7.90  -33.89   19.97   10.69
 2043   -1.15   -0.23  -14.56   27.59  -26.68
 2044   -3.19   -1.09  -35.68   13.75    5.31
