Mean temperature (Degrees C) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999
       Annual      JF     MAM    JJAS     OND
        26.21   25.89   27.69   25.48   25.94
Timeseries in Anomalies relative to 1970-1999 mean (Degrees C)
 Year  Annual      JF     MAM    JJAS     OND
20th Century Model Run
 1960   -0.02   -0.19   -0.29    0.35   -0.12
 1961   -0.16    0.70    0.06   -0.41   -0.61
 1962   -0.46   -0.74   -0.43   -0.27   -0.57
 1963   -0.45   -0.88   -0.38   -0.21   -0.54
 1964   -0.51   -0.45   -0.21   -0.58   -0.75
 1965   -0.99   -0.92   -0.82   -1.09   -1.08
 1966   -0.73   -0.57   -0.43   -1.01   -0.76
 1967   -0.11    0.04   -0.34    0.00   -0.15
 1968   -0.34   -0.15   -0.14   -0.51   -0.45
 1969   -0.11   -0.34    0.17   -0.25   -0.05
 1970   -0.82   -0.31   -0.60   -1.19   -0.88
 1971   -0.13   -0.84   -0.63    0.38    0.15
 1972   -0.04    0.01    0.08   -0.12   -0.09
 1973   -0.21   -0.29   -0.40    0.00   -0.23
 1974   -0.14    0.12    0.08   -0.32   -0.29
 1975   -0.15   -0.25   -0.03   -0.10   -0.25
 1976   -0.32   -0.34   -0.12   -0.31   -0.50
 1977    0.05   -0.25   -0.17    0.34    0.07
 1978   -0.26   -0.20   -0.38   -0.28   -0.15
 1979   -0.32   -0.21   -0.34   -0.27   -0.44
 1980    0.14    0.32    0.47   -0.06   -0.03
 1981    0.30    0.13    0.13    0.48    0.34
 1982    0.29    0.70    0.57    0.11   -0.01
 1983   -0.19   -0.56   -0.09   -0.21   -0.02
 1984   -0.08   -0.38   -0.20   -0.05    0.21
 1985    0.20    0.79    0.21    0.05   -0.01
 1986   -0.30   -0.18   -0.23   -0.44   -0.25
 1987   -0.20   -0.49   -0.38   -0.21    0.16
 1988    0.20   -0.70    0.04    0.63    0.38
 1989    0.09    0.19    0.53   -0.17   -0.09
 1990    0.39    0.10   -0.04    0.52    0.82
 1991    0.62    1.06    1.06    0.48    0.07
 1992   -0.04   -0.26   -0.09    0.02    0.07
 1993    0.40    0.50    0.17    0.53    0.38
 1994    0.44    0.47    0.66    0.39    0.25
 1995   -0.17   -0.05   -0.43   -0.07   -0.11
 1996    0.09    0.56    0.28   -0.12   -0.14
 1997    0.05   -0.12    0.06   -0.07    0.30
 1998    0.20    0.36    0.03    0.12    0.36
 1999   -0.08    0.11   -0.22   -0.07   -0.08
 2000    0.47   -0.09    0.23    0.71    0.75
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    0.27   -0.19    0.03    0.58    0.40
 2002    0.25    0.22    0.45    0.15    0.20
 2003    0.34   -0.18    0.10    0.82    0.30
 2004    0.59    1.23    0.78    0.49    0.10
 2005   -0.30    0.01   -0.24   -0.61   -0.15
 2006   -0.33   -0.21   -0.10   -0.54   -0.37
 2007    0.20    0.04   -0.10    0.36    0.37
 2008    1.02    1.21    0.99    1.03    0.90
 2009    0.41    0.99    0.62    0.18    0.13
 2010    0.75    0.66    0.40    0.95    0.89
 2011    0.64    0.82    0.67    0.57    0.60
 2012    0.53    0.39   -0.05    0.54    1.19
 2013    0.43    0.86    0.76    0.28    0.00
 2014    0.07    0.12    0.24   -0.04    0.03
 2015    0.25    0.03    0.43    0.35    0.09
 2016    0.36   -0.10    0.11    0.53    0.71
 2017    0.86    1.27    0.89    0.82    0.62
 2018    0.35    0.69    0.28    0.21    0.37
 2019    0.49    0.19    0.13    0.67    0.82
 2020    1.03    1.61    1.16    0.84    0.76
 2021    0.40    0.67    0.25    0.26    0.54
 2022    0.34    0.27    0.35    0.27    0.47
 2023    0.76    0.95    0.81    0.88    0.42
 2024    0.29    0.15    0.58    0.10    0.35
 2025    0.94    0.83    1.00    0.98    0.91
 2026    0.53    1.08    0.75    0.22    0.36
 2027    0.51    0.63    0.35    0.38    0.75
 2028    0.89    1.15    0.92    0.87    0.70
 2029    0.49    0.46    0.67    0.30    0.57
 2030    0.92    0.35    0.80    1.18    1.08
 2031    0.87    1.35    0.99    0.72    0.65
 2032    0.93    0.64    0.91    1.12    0.90
 2033    0.64    0.79    0.76    0.52    0.55
 2034    0.74    0.36    0.61    0.82    1.02
 2035    1.12    1.73    1.14    1.03    0.83
 2036    0.70    0.51    0.36    0.73    1.11
 2037    1.54    2.28    1.49    1.47    1.19
 2038    0.84    0.81    0.45    0.87    1.22
 2039    1.18    1.65    1.52    0.94    0.85
 2040    1.15    0.95    1.04    1.18    1.35
 2041    1.53    2.54    1.64    1.33    1.01
 2042    1.01    0.93    0.76    1.11    1.18
 2043    1.14    1.44    1.19    1.23    0.77
 2044    0.68    0.72    0.92    0.43    0.73
 2045    1.22    1.05    1.37    1.18    1.23
 2046    1.11    0.73    1.34    1.25    0.97
 2047    1.29    1.04    0.91    1.59    1.42
 2048    1.54    1.83    1.69    1.49    1.27
 2049    0.79    0.83    0.85    0.52    1.04
 2050    1.68    1.83    1.45    1.78    1.68
 2051    1.20    1.58    1.38    0.90    1.14
 2052    1.37    1.00    0.88    1.58    1.80
 2053    1.26    1.98    1.72    0.92    0.76
