Maximum 5-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      NDJ      FMA      MJJ      ASO
         66.55    58.62    48.17    48.11    52.51
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual      NDJ      FMA      MJJ      ASO
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     -4.38    -4.03    -1.05     0.77    -5.49
1962     -5.53    -4.00    -3.90     3.11     5.01
1963     -7.06    -2.73    -4.26    -1.47   -11.06
1964     -2.60    -0.78     0.53     4.29     6.15
1965     -1.41    -8.59     0.86     2.18     2.15
1966     -2.95    -5.23    -7.10    -6.47     4.56
1967     -7.34   -14.02     1.47    -1.66     3.46
1968     -8.21    -2.50    -4.57    -1.01    -7.44
1969     -9.48    -8.27    -0.77    -3.08    -0.44
1970    -10.42    -9.37     1.89   -12.69    -5.61
1971      2.07     1.03    -1.43     9.61    14.29
1972      1.00    -1.83     1.78     6.45     6.12
1973     -0.33    -2.52    -1.00    -2.58    -1.70
1974     -3.16    -4.55     1.63    -4.81     2.56
1975     -2.27     0.30    -4.85     0.60    -6.09
1976     -2.42    -4.19    -1.66     8.08    -4.11
1977      0.97     7.60     2.32    -4.03    -0.98
1978      4.64     8.11    -0.22    -9.67    -0.22
1979     -2.50     3.22    -0.39     3.36   -15.91
1980     -2.34   -11.84     2.60     7.76    -9.93
1981      7.09    10.40    -0.00    -5.80     8.80
1982     -3.31    -4.84    10.04    -0.41     6.92
1983     -3.47    -6.52     1.39     2.29     0.08
1984     -3.59   -10.68    -3.64     1.34     4.24
1985     -3.11    -0.26     8.51    -1.48    -8.49
1986      4.03     1.73    20.72    10.98    -0.64
1987     -4.77     0.43    -4.62     0.78     2.85
1988     -3.29    -9.43    -3.89     2.26     2.80
1989      3.57    11.24     0.09    -4.91     1.61
1990      6.62     9.79    -1.03    -5.63     8.73
1991     10.15     9.66     1.05    -2.25     4.25
1992      5.03     2.44    -3.80     8.61     1.14
1993     -3.85    -2.54     5.59     1.81    -6.71
1994     -5.70   -15.25    -0.42     8.60    -2.15
1995     -8.18   -14.05    -6.83   -10.81     4.37
1996     10.54    17.16   -12.03    -9.30     8.10
1997     -0.44     1.75     4.35     3.70    -0.40
1998      9.03    16.80    -7.91    -3.56    -1.85
