Maximum 1-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      NDJ      FMA      MJJ      ASO
         74.26    38.82    45.07    62.04    39.36
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual      NDJ      FMA      MJJ      ASO
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961    -14.25   -13.51    -0.68    -9.06    -6.59
1962     -3.36    11.60    -4.31     5.55   -10.44
1963    -20.44     9.66   -10.66   -25.53    -9.39
1964     -4.39    -9.20     8.54    -1.67   -10.66
1965     -6.84     4.90    13.11   -15.21   -10.95
1966     -3.94   -16.22     4.70     1.91    11.05
1967      3.24     2.36   -20.55     4.97   -10.02
1968      1.86     5.21    11.04     0.98    22.32
1969      5.42    -7.00     6.85    16.54   -20.67
1970    -30.25   -13.79    -6.58   -23.38   -10.54
1971    -20.60    -0.76   -24.14   -13.94     4.80
1972     -4.80   -12.73    -0.86     5.48    -5.74
1973     15.06     1.48    11.83    10.71    24.55
1974    -11.30   -22.38     9.19   -15.39    -2.96
1975     -0.72    -3.80    -3.92    10.42    -5.58
1976    -15.82     1.46     0.03    -5.19   -19.63
1977      1.86    10.40    -7.96     4.23     1.22
1978     -5.27   -16.26    -6.61     2.45     7.07
1979      7.09     6.34    21.06     2.77    22.53
1980      7.48    17.49    20.96    -0.23   -23.24
1981      7.71   -16.31    20.62     5.05   -10.10
1982      4.93   -10.12   -16.27    15.07    -7.38
1983      0.42    12.37     2.75     5.59    11.03
1984     23.81    -6.48     4.71     6.65    -3.12
1985     -3.13    -7.94    19.28   -13.71   -10.88
1986      2.89   -19.47    -7.02    11.02     3.68
1987     -8.36     7.18   -15.20    -8.24    14.92
1988      0.56    24.23   -20.98     0.78    13.09
1989    -13.92    -6.08    -8.95   -11.52   -14.23
1990     -7.47   -12.90   -10.90    -0.75    -5.88
1991    -22.98   -15.76   -18.26   -16.38    -6.09
1992     12.07    40.68   -13.23     3.01    -6.97
1993      2.29   -13.47    28.26   -10.29    -7.93
1994     33.16   -12.49    16.87    44.43     8.48
1995     14.60    33.29    26.45   -27.11    32.31
1996    -10.39    17.14   -13.53   -11.52   -10.76
1997      6.81   -14.81    18.27    10.03     5.27
1998      4.86     3.91   -17.73    15.20   -14.49
1999      9.40    29.60    -8.12     4.74    16.59
2000     -0.31     8.24     4.30    -4.83    11.11
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
