Frequency of Cold Days - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      NDJ      FMA      MJJ      ASO
         10.03    10.08    10.02    10.04     9.98
Timeseries (% days occurring)
Year    Annual      NDJ      FMA      MJJ      ASO
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     22.43    34.07    24.60    12.36    27.48
1962     24.45    30.73    28.10    26.58    33.30
1963     19.17    24.19    24.83    12.71    23.60
1964     19.89    23.62    20.13    20.54    29.89
1965     22.24    30.55    21.44    20.46    31.08
1966     22.91    35.92    21.40    11.66    26.01
1967     18.50    35.78    21.63     8.38    10.01
1968     18.15    19.65    13.65    18.93    26.41
1969     17.70    32.82    11.00     8.11    16.56
1970     20.97    37.90    17.64    16.09    16.97
1971     21.24    36.84    21.98     9.51    19.37
1972     14.41    14.94    14.64    10.37    16.92
1973     16.14    13.84    17.26    16.32    22.53
1974     11.12    12.72    17.12    12.20     7.78
1975     15.07     8.69    13.95    19.72    19.53
1976     11.87    16.57    15.92    11.38     7.85
1977     13.36    10.66    15.58    17.09    17.39
1978      9.46     6.15    13.26    15.22     4.78
1979     10.94    19.95     5.51     9.50     8.90
1980      9.38     6.07    11.70    14.99     7.99
1981      9.38     8.07    10.44     9.21     8.07
1982      7.72     5.70     4.55     8.75     5.68
1983      5.90     6.99    13.45     5.21     5.10
1984     17.06     7.38    16.82    15.65    32.24
1985      9.78    11.29    10.49    15.77     7.55
1986     10.94     9.15    15.59     9.61     7.66
1987      6.63     6.36     6.29     8.76     6.40
1988      6.22     4.35     7.27    10.80     3.95
1989      9.18     3.75     5.31     8.16     9.27
1990      6.29     7.76     1.85     3.00     5.96
1991      5.73     5.44     6.43     8.49     3.93
1992      6.01     4.36     3.36     4.25     6.50
1993     11.70     8.55     2.61    10.63    12.44
1994      5.36     5.07     9.24     4.33     5.83
1995      5.76     5.92     2.18     6.03     5.93
1996      7.10     6.04     5.81     4.54     8.68
1997      4.79     3.85     2.80     4.99     2.59
1998      5.85     2.64     7.00     3.99     7.54
1999      5.50     5.35     4.54     6.68     4.00
2000      3.34     3.22     2.32     2.63     2.50
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
2015       NaN      NaN      NaN      NaN      NaN
2016       NaN      NaN      NaN      NaN      NaN
2017       NaN      NaN      NaN      NaN      NaN
2018       NaN      NaN      NaN      NaN      NaN
2019       NaN      NaN      NaN      NaN      NaN
2020       NaN      NaN      NaN      NaN      NaN
2021       NaN      NaN      NaN      NaN      NaN
2022       NaN      NaN      NaN      NaN      NaN
