Maximum 1-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      NDJ      FMA      MJJ      ASO
         30.38    24.08    23.21    25.15    22.30
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual      NDJ      FMA      MJJ      ASO
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      1.20     0.49     6.27     2.95     1.25
1962     -2.51    -0.69    -3.17     0.58    -0.72
1963      5.80     8.91    -0.54    -7.13    -0.06
1964     -3.07    -7.31    -3.05     1.56    -0.22
1965     -1.83    -8.22     5.49    -5.85    -5.14
1966      0.15    -0.48     1.42     1.86     5.80
1967      4.41    -3.47     1.55    -1.88     9.49
1968     -6.61    -3.47    -3.93    -5.49    -5.97
1969     -3.51    -2.15     0.84    -4.98    -0.23
1970     -0.82    -1.30     3.59    -1.41     4.07
1971     -0.53     2.17    -1.33     2.92    -0.06
1972     -1.32    -0.57     5.28    -1.36     0.35
1973     -2.47    -2.51     1.14    -3.76     2.65
1974      7.32    -3.39     3.04    12.08    -0.10
1975     -3.26    -7.04     1.04    -3.81    -0.02
1976     -4.24    -3.80    -1.00    -3.78    -1.25
1977     -3.25    -4.54    -2.01    -0.20     0.39
1978     -1.60    -2.54    -3.20     3.26    -0.56
1979     -2.41    -3.24     2.87     1.34    -3.17
1980     -2.07     0.53    -1.01     1.65     1.82
1981      2.35     3.59    -4.40     5.25     0.26
1982     -3.28    -8.54    -0.26     0.96    -0.08
1983     -1.74    -2.73     0.20     1.87    -1.42
1984     -0.82     0.75     2.67     1.64    -2.29
1985     -3.12    -1.47    -0.23     1.46    -2.49
1986     -3.36    -3.44     0.22    -2.39     0.70
1987     -2.48     3.09    -1.57    -4.54    -0.99
1988     -1.35    -6.43    -2.60     1.29    -1.02
1989     -4.77    -1.43    -4.93    -6.03     0.09
1990     -0.64    -2.70    -0.61     0.71    -0.23
1991     -5.22   -10.05    -0.77    -0.80    -0.17
1992     -2.63    -0.96    -2.61     0.28    -2.70
1993     -1.39    -0.23    -0.33    -3.92     3.22
