Frequency of Hot Days - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      NDJ      FMA      MJJ      ASO
         10.01    10.10    10.07    10.00    10.03
Timeseries (% days occurring)
Year    Annual      NDJ      FMA      MJJ      ASO
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      4.15     0.91     2.03     3.50     1.32
1962      4.58     6.28     2.73     5.27    11.83
1963     14.50     6.98    17.34    15.36     3.66
1964      5.26     8.66     3.45     1.65     0.89
1965      3.89     0.31     1.93     0.24     1.31
1966      0.79     1.01     0.00     1.25     1.35
1967     12.15     5.93    10.18    16.38    23.76
1968      5.39     6.43     4.41     6.27     0.21
1969      1.28     0.17     0.00     0.14     0.00
1970      4.94     0.04     5.42     4.90     1.10
1971      4.83     2.42     3.52     6.77     2.54
1972      8.53     3.28     7.16    11.80     2.96
1973      3.18     2.11     0.77     0.15     0.23
1974      5.57     3.11     3.33     4.41     8.35
1975      5.92     2.55     2.18     8.91     2.75
1976      1.69     2.41     0.12     0.38     2.14
1977      6.93     3.17     5.58     1.56     1.29
1978      3.74     6.24     2.02     2.45     6.42
1979     15.65     9.06    16.74    19.24     6.02
1980      7.11    10.57     5.13     3.84     5.09
1981     10.11     5.70     7.67     8.71     9.17
1982      7.26     4.72     4.43     6.24     2.80
1983      5.54     6.86     5.16     4.86     2.05
1984      8.17     6.31     6.77     0.55     7.75
1985      8.77     4.14     5.73     4.47     5.58
1986      9.35     4.98     6.86     9.25     4.08
1987     10.14    15.75     6.36    16.57    23.92
1988     21.63    15.85    24.80    31.01    28.83
1989     10.90    10.89    12.73     9.61     4.45
1990     12.52    26.78     6.64    23.71    23.54
1991     25.04    26.46    51.14    21.45    11.06
1992      8.17    14.43     7.95     2.41     6.83
1993     10.66     9.35     7.11    11.29    18.89
1994     17.09    22.91    20.41    15.39    19.23
1995     14.97    13.37    13.85    16.46    23.04
1996      9.60     6.59    10.03    12.14    13.36
1997     13.61    24.57     8.22    14.68    36.14
1998     23.08    25.51    41.36    24.55     9.48
1999      5.60    12.74     2.75     2.38    11.73
2000     13.62    12.70    13.14    16.95    10.98
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
