Frequency of Hot Nights - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      NDJ      FMA      MJJ      ASO
          9.98    10.05     9.92    10.02    10.17
Timeseries (% days occurring)
Year    Annual      NDJ      FMA      MJJ      ASO
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      7.97     4.85     7.35    10.78     6.81
1962      8.78     9.76     7.70     7.99    16.17
1963      9.10     6.25     6.25    13.57     2.27
1964      1.46     0.47     0.68     0.61     3.24
1965      6.28     5.77     1.86     9.14     7.94
1966      5.82     2.30     5.16     7.62     0.74
1967      3.25     2.52     2.71     2.16     3.70
1968      6.28     7.14     5.44     3.01     6.99
1969      7.91     3.37     9.74     9.19     4.86
1970      8.98    13.31     2.33    14.37    14.68
1971     14.38    12.86    13.37    17.50     3.55
1972      2.97     6.47     0.24     4.14     7.33
1973      6.68     7.34     5.40     4.26    11.48
1974      4.52     4.34     4.95     0.53     5.09
1975      6.74     6.70     7.31     4.25     2.53
1976      9.51     5.90     8.56     7.79     7.84
1977     14.14    14.38    15.12    13.77    15.63
1978     10.83     5.71    15.54     6.73     4.45
1979     14.93     7.82    17.63    16.65    15.96
1980      9.84     6.36    12.35    10.05    13.36
1981     12.49    10.22    13.94    13.54     6.34
1982      5.25     2.95     4.66     3.66     1.18
1983      7.91     5.19     8.71     5.98     3.96
1984      5.08     1.83     2.18     9.32     3.20
1985      7.97     9.60     9.87     7.22     5.09
1986      8.44     7.00     6.32    12.66     3.64
1987      5.97     3.54     6.58     6.63     8.00
1988     12.64    10.64     8.19    14.83    14.01
1989     16.46     8.88    24.55    15.95    18.11
1990     13.93    39.77     2.66     7.79    16.41
1991     20.60    14.05    28.05    24.26    20.43
1992      5.75     2.77     1.78    15.89     1.67
1993      6.70    16.59     1.02     5.40    25.11
1994      8.65     8.61     7.83     6.66     2.10
1995     10.92    28.91     0.71     6.24    33.67
1996     16.68     9.87    29.49    10.71     8.01
1997      7.83    10.68     5.26    12.36    17.98
1998      9.76     8.40    14.14     6.90     8.76
1999     12.83    10.75    18.76    14.43     5.47
