Maximum 1-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      NDJ      FMA      MJJ      ASO
         17.18    14.99    14.20    12.28    11.14
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual      NDJ      FMA      MJJ      ASO
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961      0.13    -0.03    -0.86    -0.58    -2.21
1962     -0.17    -2.91     0.13    -1.07     0.98
1963     -0.68    -0.16     0.49     0.96    -1.49
1964     -2.47    -3.89    -1.22    -1.34    -0.58
1965      2.92     2.85    -0.14    -1.16    -0.99
1966     -1.75    -3.25     2.33     0.35     0.23
1967     -1.99    -3.89    -1.44     1.53     0.47
1968      1.61     3.36    -1.79    -2.68    -2.17
1969     -0.11    -3.06     1.27     0.76     1.69
1970     -1.57    -0.59     2.94    -3.14    -1.27
1971     -0.82    -0.24    -1.44    -0.78     2.22
1972     -1.18    -1.12     1.40    -2.63     0.03
1973     -0.18     0.75     1.62    -0.58    -1.64
1974     -1.94    -2.21    -1.39    -1.14    -0.79
1975      1.28     1.21     0.00     2.87     0.04
1976     -3.30    -2.35    -0.50    -0.22    -1.29
1977      1.60     0.14    -0.98    -1.11     3.24
1978      1.67     1.23     2.91    -0.63     1.17
1979      2.10     2.00    -0.29    -1.14    -1.44
1980      1.65     0.62     0.63    -1.57     2.54
1981     -1.16    -3.50     0.96    -0.65     1.93
1982      0.69    -0.88    -0.35     2.43     0.26
1983      0.12     0.48     1.81    -0.25     0.38
1984     -0.84    -2.69     0.95    -1.40     2.23
1985      2.17     2.99     0.24    -0.11    -0.39
1986     -0.65    -0.34    -0.25     0.06    -1.38
1987     -1.86    -0.70    -0.80    -0.32    -1.05
1988     -0.14    -0.76     0.41    -1.22    -0.36
1989     -1.15    -1.09    -1.50     0.28    -1.27
1990     -2.26    -1.06    -1.50     1.60    -1.17
1991      2.91     4.54    -0.76     0.52    -1.89
1992     -3.20    -1.85    -0.54    -1.23    -1.43
1993     -1.69    -2.16    -1.09     0.44    -0.91
1994     -0.34    -0.08    -1.82     1.35     1.20
1995      4.43     6.24     0.08     2.21    -0.95
1996      0.81     0.09    -0.28     2.41     0.06
1997     -2.26    -2.31    -0.78    -0.20     0.05
1998      1.88    -0.84    -0.16     3.61     3.99
1999      3.23     4.47     0.50     0.52    -2.09
2000     -1.24    -2.31    -1.06     0.04    -0.31
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
