Mean monthly rainfall - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Model Climatology 1970-1999 (mm)
 Year  Annual     DJF     MAM     JJA     SON
        128.9   213.4   125.2    32.9   144.2
Timeseries in anomalies relative to 1970-1999 mean (%)
 Year  Annual     DJF     MAM     JJA     SON
20th Century Model Run
 1960    3.53  -11.68   18.67   57.59   13.27
 1961   -2.66   -4.08    9.22   -8.00   -9.66
 1962   -4.08   -4.40   -7.76   30.17   -8.23
 1963   -2.31    2.68   -2.18   -9.24   -8.21
 1964  -13.24   -7.17   -8.70  -20.87  -24.41
 1965   -8.18    4.43  -17.24  -14.51  -17.53
 1966   -3.49    2.79    0.58   19.09  -21.47
 1967    3.37    2.44   -8.18   72.39   -0.97
 1968    3.39   10.92   -5.46   -1.79    1.11
 1969    7.07    1.57   13.43   20.10    6.72
 1970   -5.52   -2.10    1.33  -29.16  -11.15
 1971    4.99    7.29    7.17   -7.94    2.65
 1972    2.73    3.35    3.60   -5.44    2.90
 1973   -1.70   -5.65    5.45   19.94   -7.00
 1974   -0.85    4.22  -15.03   34.81   -4.17
 1975    3.84    2.39    2.05  -25.88   14.33
 1976   -2.54   -1.28   -1.23  -20.97   -1.33
 1977    4.57    4.68    2.82    3.11    6.25
 1978   -4.67    6.24  -13.50  -15.62  -10.64
 1979   -0.44   -0.19   -0.63   20.93   -5.53
 1980   -3.25    0.30    1.05  -15.92   -9.36
 1981    0.93    1.35   -9.40  -22.66   14.65
 1982   -0.09    2.31    0.81    9.06   -6.51
 1983    2.70   -0.99   -1.53   31.25    5.31
 1984    1.31   -6.25   13.58   -3.00    2.86
 1985   -5.23   -5.23   -6.95   -9.39   -2.78
 1986    3.44   11.11    2.41    0.79   -6.41
 1987    1.09   -4.40    0.38   20.62    5.38
 1988    1.18   -5.34    1.58    4.50    9.72
 1989   -2.12   -2.21    2.47   -8.81   -4.45
 1990    5.55    5.14   10.82   13.07   -0.14
 1991   -6.89   -3.90   -2.30  -10.10  -14.58
 1992    1.76   -3.59   -1.22   25.42    6.88
 1993   -6.91   -9.16  -21.12   -5.05    8.34
 1994   -3.91   -0.81    2.03  -28.14   -8.14
 1995   -1.40   -1.72    4.36   10.88   -8.74
 1996    7.37   -2.29    9.50   11.01   19.00
 1997   -3.63   -6.30    2.72   -8.98   -3.96
 1998   11.49   12.85    7.08   19.58   11.46
 1999   -3.79    0.20   -8.28   -7.90   -4.86
 2000    3.27    8.55   -1.84    3.11   -0.06
Projections under SRES A2 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001     NaN     NaN     NaN     NaN     NaN
 2002     NaN     NaN     NaN     NaN     NaN
 2003     NaN     NaN     NaN     NaN     NaN
 2004     NaN     NaN   19.83    1.98   -4.74
 2005    8.85    3.68   10.06   14.70   14.10
 2006    1.58   -0.05   10.41   25.34   -9.12
 2007    2.89    3.08   -7.34  -25.19   17.90
 2008   -1.77   -3.16   -5.02   54.51   -9.74
 2009    3.51    7.38    0.63    2.01    0.61
 2010    5.33    2.61    8.41   65.89   -7.15
 2011   -5.76   -2.80    0.79  -32.28   -9.77
 2012    3.09    5.39   -2.00   35.79   -3.35
 2013    0.95   -2.74    6.46   29.62   -4.91
 2014    4.13   -0.08   -5.13   41.35    9.92
 2015   -1.06    3.30    1.38    0.06   -9.89
 2016   -8.82    2.20  -16.99    8.32  -21.97
 2017    6.34   -2.26    1.36   42.87   15.08
 2018    4.21    0.99    2.66    1.16   11.01
 2019    4.68    1.15    4.31    0.13   11.27
 2020    4.56   -0.34    5.12    6.51   10.89
 2021   -5.43   -4.72    0.22   -9.17  -10.52
 2022    0.74   -2.19   -5.31   12.60    7.62
 2023    2.67    3.30   10.41   39.89  -13.48
 2024    6.08    6.40   16.54  -11.57    0.57
 2025    6.67   14.98   -2.63   15.40    0.46
 2026    2.40    7.58    6.26  -41.21    1.33
 2027    4.11    3.79    6.58   -8.68    5.36
 2028    4.66    4.93    4.37   16.93    1.71
 2029   -5.50   -6.46   -4.05    7.45   -8.29
 2030    6.43    6.87    3.89   21.93    4.44
 2031   -0.04    0.79    7.41    3.81   -8.62
 2032    4.83   10.16   14.28   -6.90   -8.59
 2033    1.97    3.00   -0.57   32.06   -4.23
 2034    2.04    7.99   -3.30   15.54   -5.21
 2035   -2.55   -5.18   -4.57    6.87    0.96
 2036   -3.06   -1.44    0.61  -13.07   -6.37
 2037    5.27   16.42   -2.59   -0.92   -2.99
 2038   -4.02    2.52  -10.92   -4.14   -7.69
 2039   10.28   11.29    5.84    9.59   12.79
 2040    2.02    5.49   -0.33    3.27   -1.36
 2041    2.68   10.30   -2.06   21.62   -8.82
 2042    3.26    0.49   -5.81   50.66    4.42
 2043    2.89    4.43    6.64   52.57  -13.99
 2044    6.60    6.46    2.78   -1.72   12.01
 2045   -0.71   -0.80   11.38    4.95  -12.37
 2046   11.88    9.55   16.45   34.60    6.16
