Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     NDJ     FMA     MJJ     ASO
      24.1601      24.2958      25.0513      23.8608      23.4326
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
 Year  Annual     NDJ     FMA     MJJ     ASO
 1960   -0.14    0.49   -0.18   -0.23   -0.04
 1961   -0.12    0.47   -0.09   -0.17   -0.06
 1962    0.02   -0.06   -0.08    0.05    0.48
 1963    0.33    0.08   -0.13    0.60    0.74
 1964    0.01    0.24    0.10   -0.08   -0.18
 1965   -0.14   -0.33   -0.43   -0.04    0.23
 1966    0.29    0.19    0.06    0.48    0.43
 1967    0.08    0.14    0.20   -0.08    0.05
 1968    0.07    0.21   -0.15    0.03    0.40
 1969    0.22    0.17    0.39    0.32    0.29
 1970    0.26    0.26    0.46    0.20    0.25
 1971   -0.09    0.10   -0.19    0.05   -0.07
 1972   -0.17   -0.29   -0.29   -0.01   -0.01
 1973    0.30    0.38    0.28    0.52    0.22
 1974   -0.26   -0.12   -0.43   -0.20   -0.14
 1975   -0.29   -0.30   -0.43   -0.12   -0.31
 1976   -0.46   -0.30   -0.44   -0.57   -0.26
 1977   -0.08   -0.36    0.07   -0.00    0.19
 1978   -0.07    0.11    0.02   -0.16   -0.12
 1979    0.30    0.22    0.21    0.43    0.33
 1980    0.47    0.54    0.50    0.36    0.46
 1981    0.05    0.20    0.02   -0.04    0.09
 1982   -0.14   -0.01   -0.07    0.01   -0.00
 1983    0.13    0.29    1.11   -0.12    0.01
 1984    0.07   -0.09   -0.01    0.17    0.24
 1985    0.02    0.05   -0.21    0.01    0.28
 1986   -0.03    0.08   -0.04    0.11   -0.09
 1987    0.38    0.14    0.43    0.82    0.58
 1988    0.44    0.62    0.39    0.36    0.39
 1989    0.25    0.03    0.28    0.32    0.36
 1990    0.28    0.57    0.65    0.10    0.22
 1991    0.08    0.27    0.09    0.28    0.06
 1992    0.06    0.02    0.33    0.06   -0.02
 1993    0.43    0.38    0.38    0.52    0.45
 1994    0.51    0.55    0.68    0.34    0.46
 1995    0.70    0.69    0.55    0.82    0.73
 1996    0.32    0.85    0.66    0.32    0.27
 1997    0.24    0.39    0.19    0.02    0.69
 1998    1.10    0.95    1.54    1.27    0.66
 1999    0.44    0.59    0.38    0.56    0.27
 2000    0.34    0.32    0.37    0.42    0.24
 2001    0.40    0.35    0.46    0.41    0.38
 2002    0.25    0.27    0.20    0.67    0.23
 2003    0.57    0.47    0.29    0.96    0.86
 2004    0.55    0.73    1.24    0.08    0.37
 2005    0.43    0.47    0.75    0.14    0.35
 2006    0.35    0.47    0.26    0.35    0.33
