Mean Monthly Precipitation (mm) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     NDJ     FMA     MJJ     ASO
        177.0   134.0   173.1   155.9   246.7
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual     NDJ     FMA     MJJ     ASO
 1960    7.39  -15.61    4.61   18.19   12.52
 1961    5.69   -3.50   25.88   -7.71   15.24
 1962   22.89   27.87   48.79   37.53   -9.28
 1963   25.24   68.15   26.02   48.69  -37.34
 1964   12.08   19.65   37.80    0.94    4.51
 1965   19.09   69.90   29.05    8.90    2.93
 1966   19.71   11.28   34.76   76.56    5.32
 1967   22.25   30.66    8.25   52.16   39.74
 1968   12.14   26.94   49.42    6.98  -27.20
 1969   27.72   63.39   65.25   -3.01   29.37
 1970   29.32   21.80   40.84    8.93   48.05
 1971   29.46    2.57   33.03   31.80   58.75
 1972   -2.97    3.32    9.06   17.46   22.92
 1973   -0.24   35.24   28.58   22.28  -11.99
 1974   11.52    7.15   48.24    4.23   11.56
 1975   -7.02   16.91    7.04   -4.75  -15.36
 1976   13.00   35.37   22.77   -4.69   22.55
 1977   35.81   85.49    8.96    6.69   86.84
 1978   10.78   18.73   47.02    3.19   25.21
 1979   15.09    2.31   66.49   97.84  -25.99
 1980    7.00   34.88   -6.49   -1.52   49.47
 1981   -9.00  -12.38   11.15   -4.91  -16.23
 1982    4.16   23.60  -14.11   -1.28   28.03
 1983  -40.90  -24.69  -45.26  -28.18  -65.48
 1984   25.74    2.34   -7.50   69.83   43.15
 1985   11.38   -4.36    0.19   15.54   36.53
 1986    8.25   15.52    7.26   14.18    7.60
 1987   -0.75  -13.28   20.20   -3.42    3.03
 1988   25.54   -4.80   -5.35   89.31   26.45
 1989   -4.54    6.86  -19.65   -6.37    1.01
 1990   -0.52   -1.79  -66.18   36.37   43.00
 1991   12.71   47.53   73.37   10.32  -36.43
 1992  -13.07   -7.97   19.52  -10.74  -14.53
 1993   -0.20   20.88   26.27  -10.66   16.30
 1994   29.70   78.93    2.68   17.84   46.51
 1995   -1.07  -12.19   13.80  -23.65   27.51
 1996   10.27   -3.23   64.66   28.26   -2.39
 1997  -10.06  -12.70   -3.76   -4.11    3.74
 1998    5.61   18.06  -50.75   -8.07   63.21
 1999   21.10   97.41   42.68   18.42  -69.05
 2000  -12.71    9.93    6.66  -20.02    3.20
 2001   -5.51   24.09  -44.04   68.23  -70.33
 2002   -4.92  -28.30   38.51   13.71  -43.58
 2003  -29.20   -0.01  -45.25  -19.40  -52.13
 2004   -9.58   30.48  -43.11  -59.08   33.41
 2005  -48.24  -14.29  -65.12  -71.44  -42.12
 2006   -8.61  -41.46   15.49    8.56  -17.04
