Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     NDJ     FMA     MJJ     ASO
      24.0284      24.2477      25.0352      23.6647      23.1658
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
YEAR   Annual     NDJ     FMA     MJJ     ASO
1960      NaN     NaN     NaN     NaN     NaN
1961    -0.12    0.47   -0.17   -0.17   -0.06
1962     0.02   -0.06   -0.08    0.05    0.18
1963     0.33    0.08   -0.13    0.60    0.74
1964     0.01    0.24    0.10   -0.08   -0.21
1965    -0.14   -0.33   -0.43   -0.05    0.23
1966     0.29    0.19    0.06    0.48    0.43
1967     0.08    0.14    0.20   -0.08    0.05
1968     0.07    0.06   -0.15   -0.03    0.40
1969     0.22    0.17    0.38    0.05    0.29
1970     0.26    0.21    0.36    0.20    0.25
1971    -0.17   -0.03   -0.47   -0.13   -0.07
1972    -0.26   -0.29   -0.50   -0.22   -0.02
1973     0.18    0.14    0.23    0.19    0.18
1974    -0.30   -0.29   -0.47   -0.26   -0.20
1975    -0.29   -0.30   -0.43   -0.12   -0.31
1976    -0.50   -0.42   -0.68   -0.66   -0.26
1977    -0.08   -0.36    0.01   -0.15    0.19
1978    -0.07    0.11    0.02   -0.27   -0.12
1979     0.30    0.22    0.21    0.43    0.33
1980     0.47    0.54    0.50    0.36    0.46
1981     0.05    0.20    0.02   -0.06    0.04
1982    -0.31   -0.14   -0.15   -0.46   -0.47
1983    -0.04    0.22    0.78   -0.71   -0.44
1984    -0.07   -0.34   -0.25    0.08    0.24
1985    -0.20   -0.18   -0.48   -0.23    0.07
1986    -0.32   -0.04   -0.62   -0.20   -0.40
1987     0.18   -0.21   -0.08    0.76    0.25
1988     0.16    0.38    0.15   -0.02    0.13
1989    -0.32   -0.50   -0.35   -0.38   -0.04
1990    -0.11    0.31    0.31   -0.76   -0.31
1991    -0.01   -0.42    0.05    0.28    0.06
1992    -0.42   -0.63    0.01   -0.41   -0.66
1993     0.12   -0.13   -0.33    0.52    0.41
1994     0.15   -0.02    0.38    0.09    0.12
1995     0.32    0.50    0.24    0.40    0.13
1996     0.32    0.85    0.66    0.32   -0.56
1997    -0.13   -0.35   -0.55   -0.31    0.69
1998     0.94    0.89    1.35    1.19    0.35
1999     0.16    0.06    0.08    0.55   -0.07
2000    -0.17   -0.13   -0.12   -0.12   -0.30
2001    -0.11   -0.29    0.03    0.16   -0.32
2002     0.23    0.07    0.18    0.67   -0.02
2003     0.57    0.47   -0.01    0.96    0.86
2004     0.55    0.73    1.24    0.08    0.16
2005     0.12    0.37    0.03   -0.06    0.15
2006      NaN     NaN     NaN     NaN     NaN
