Maximum 5-day rainfall - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
        85.24    1.61   11.67   60.39   21.45
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual     DJF     MAM     JJA     SON
1960    11.80   -0.04   -0.26    6.22    2.69
1961     2.74   -0.80    4.96   10.12    0.07
1962     6.30    0.48    1.50    2.75    7.40
1963    22.22   -0.72    4.20   23.45   21.35
1964    10.05    5.75    3.74    5.55   10.38
1965    14.86   -0.57   -2.91   16.46    6.18
1966     6.32    0.71    2.27   10.38    8.56
1967     6.11    2.63    0.41    2.84    5.71
1968    24.53    0.06   10.58   28.17    4.90
1969     3.32   -0.99    1.86   25.59    7.77
1970    25.52   -0.47    0.11    7.89    4.59
1971    -7.77    2.20   -0.23   11.77   -3.86
1972    -9.11   -0.22    4.78    0.97   -0.46
1973    -3.96    0.31   -0.24   -4.28   -7.08
1974     5.33   -0.37    1.14    7.40   16.42
1975    -3.73    4.52    7.61   -3.35   -2.87
1976    -4.83   -0.33    1.71   -3.28   17.17
1977   -16.17   -1.00    4.60    0.76    1.78
1978     6.80   -0.83   14.30   14.57    1.18
1979    -5.17   -0.18    4.86   -6.92    6.73
1980     9.80   -0.33    0.56    8.30    8.65
1981     6.37    1.18    5.60   -1.63   -6.49
1982   -23.03    0.82    1.96   -5.78    9.03
1983     1.75   -0.65    0.39   -2.24   -5.29
1984    -8.35   -0.90    3.29  -19.67   10.33
1985    23.49   -0.31   -1.57   11.91   -1.22
1986    -5.28   -0.44    2.83   14.50    6.45
1987   -16.77   -1.39   -2.64   -2.95    2.39
1988    -0.79    0.13   -0.20   14.25   -0.38
1989     5.78    5.74   -4.34    6.56    0.95
1990    -4.46   -1.09    4.55   13.51   -3.84
1991    29.93    0.39   -0.30   -2.75  -11.38
1992    22.47   -1.53   -6.32   -8.15  -10.53
1993    -2.54    0.01  -10.20  -19.22   -9.20
1994    20.04   -1.61   -6.91    7.39    7.66
1995    -7.16   -0.89   -5.63  -10.42   -6.37
1996    -7.93   -0.65   -8.50  -15.62   -5.75
1997    -6.39   -1.26    3.58   -7.03   -8.03
1998   -21.53   -1.18   -5.68   -7.93   -2.24
1999    -2.30    0.33   -9.08    1.40   -8.31
2000   -27.42   -1.61   -9.44     NaN  -12.28
2001      NaN     NaN     NaN     NaN     NaN
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
