Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
 2034    1.70    4.43  -52.74   56.99   -1.87
 2035  -17.37   -6.18   -8.51  -50.68   -4.10
 2036   16.22    4.43   33.87   31.87   -5.29
 2037  -17.09   -5.31   -4.37  -31.63  -27.05
 2038    3.02    3.25  -14.14   34.26  -11.29
 2039   -2.19    9.16   26.99  -18.65  -26.25
 2040  -12.57   -2.32   11.27  -61.85    2.62
 2041  -15.12   -4.97  -27.65    1.48  -29.33
 2042   29.23    8.47   37.13   59.25   12.08
 2043  -18.42   -8.30   -0.78  -59.11   -5.50
 2044   -0.91   -6.40   42.23  -25.91  -13.57
 2045    4.39    3.60  -31.70   32.96   12.71
 2046    2.76   -7.32   11.97   -7.30   13.69
 2047   -2.46   -8.25   62.13  -61.66   -2.07
 2048   -8.47   -5.97  -39.69    6.93    4.85
 2049  -10.07   -7.54   28.21  -21.07  -39.90
 2050   40.00    3.22   24.87   90.83   41.08
 2051  -17.33    3.90  -19.81  -27.02  -26.38
 2052  -26.05   -6.36    5.17  -76.25  -26.75
 2053  -10.33  -10.85   -5.66  -56.33   31.53
 2054   -7.29   -0.94  -21.58  -26.17   19.54
 2055  -14.45   -2.10   43.98  -78.89  -20.80
 2056  -25.54   -3.98  -44.97  -68.43   15.20
 2057  -20.36   12.40  -62.49  -18.00  -13.38
 2058   -4.12    1.99  -25.20    5.61    1.12
 2059  -47.00   -1.81  -50.62 -111.76  -23.80
 2060   -5.95    2.54    1.90  -31.56    3.34
 2061   24.67    0.66  -25.40   80.99   42.41
 2062  -33.51    3.38  -14.81 -103.01  -19.59
 2063   33.65   -8.27   91.48    7.50   43.89
 2064  -38.52   -0.54  -45.18  -74.00  -34.37
 2065  -24.92  -16.45  -16.25  -88.68   21.72
 2066  -13.33  -19.40  -10.82   -8.79  -14.29
 2067   11.72    3.40   49.46  -35.00   29.04
 2068    5.39   -3.19   43.28   -7.87  -10.64
 2069  -20.72   -9.23  -16.20  -46.83  -10.63
 2070  -25.47   -0.92  -33.66  -40.62  -26.70
 2071   17.50   -1.91   54.37   -2.81   20.34
 2072  -22.49    1.04    5.31  -77.91  -18.41
 2073  -18.45   -9.65  -44.12  -30.02    9.97
 2074  -21.10   -9.69  -74.60   -0.59    0.48
 2075  -42.42  -13.32  -46.26 -110.03   -0.06
 2076   -9.11   12.77   13.66  -35.74  -27.12
 2077  -11.24   -6.95  -64.51   35.13   -8.64
 2078  -28.32   -8.10  -20.47  -92.47    7.77
 2079  -24.13   -6.51   -3.44  -79.33   -7.26
 2080  -22.39   -7.35  -34.56  -21.54  -26.10
 2081  -17.16   -0.99   -3.33 -103.59   39.27
 2082  -39.52   -3.40   -9.18 -122.49  -22.99
 2083  -12.37  -12.84   35.53  -40.23  -31.95
 2084  -26.68  -11.19  -17.85 -102.40   24.72
 2085  -39.92   -1.11  -46.38  -77.39  -34.81
 2086  -24.58  -10.84  -33.16  -47.78   -6.54
 2087  -38.03   -2.38  -47.32  -98.50   -3.91
 2088  -27.77  -10.65   12.30  -81.41  -31.31
 2089  -24.23   -7.45  -13.62  -57.42  -18.43
 2090  -28.68    0.74   -2.25 -133.89   20.69
 2091  -33.31  -12.64    7.38 -115.98  -12.02
 2092  -29.07  -10.34   -1.98  -90.90  -13.08
 2093   -0.99   -4.47   30.96  -15.62  -14.81
 2094  -29.82   -4.15   -6.88  -87.34  -20.89
 2095  -29.83    8.51    3.02 -111.73  -19.12
 2096  -27.22  -13.99   -9.09  -57.50  -28.30
 2097   -1.80    6.03   13.09  -21.57   -4.76
 2098  -31.05   -3.60  -57.56  -68.52    5.46
 2099  -13.66   -4.56  -17.69  -47.22   14.81
 2100  -17.19  -15.53   45.73 -104.21    5.24
Projections under SRES A1B scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    1.88   -6.98   45.40  -26.43   -4.46
 2002   19.35    4.22    0.71   49.51   22.98
 2003   17.10   -0.52   29.93   47.01   -8.04
 2004   12.85   -2.11   24.64   22.81    6.04
 2005   16.60   -6.26   30.49   25.14   17.05
 2006  -26.99  -16.02   21.33 -114.19    0.94
 2007    6.50   -0.41  -17.24   46.39   -2.73
 2008    9.81   -7.69   13.54   50.89  -17.50
 2009   17.84   -0.74   25.16   60.55  -13.62
 2010  -11.83   -0.45  -34.99  -20.93    9.05
 2011   -9.39   13.90  -64.16   17.72   -5.02
 2012    2.84    2.61  -68.33   31.28   45.81
 2013   45.10   25.32   76.76   48.89   29.43
 2014    6.55    4.08   11.97   13.50   -3.35
 2015    9.39   -0.09   -0.11   25.83   11.94
 2016  -14.32  -12.82  -31.30   -7.15   -6.01
 2017  -13.66    1.66  -26.76  -48.45   18.90
 2018  -16.98   -9.93  -52.37  -42.25   36.64
 2019   -0.71  -12.32   27.17    2.24  -19.92
 2020   -6.93   -7.94  -30.88    6.07    5.04
 2021  -11.75    7.13   12.53  -47.66  -19.02
 2022    7.05   -0.82   -2.61   10.26   21.39
 2023   -3.79   -9.82   -0.91   -8.71    4.27
 2024  -31.83  -10.46  -32.18  -66.65  -18.02
 2025   15.66   -5.20   62.61   18.74  -13.53
 2026   21.10   -3.00   61.08   23.29    3.01
 2027   -9.05  -11.74   -8.94  -16.16    0.62
 2028   15.07   10.41    0.24   30.58   19.06
 2029    5.67    6.96   28.02   13.13  -25.43
 2030    3.38    1.06  -47.99   27.27   33.19
 2031   -3.65  -12.94  -49.27   50.60   -2.97
 2032  -13.51   -6.43  -23.77  -34.71   10.87
 2033   -2.41   -3.01    1.26   13.86  -21.74
 2034    9.00   -1.89   22.19    5.56   10.15
 2035   -2.17   -7.43   31.11    0.65  -33.02
 2036   23.23    4.36   31.53   45.79   11.24
 2037  -14.17   -4.39  -32.17  -26.27    6.17
 2038    7.66    3.45   -0.55   12.24   15.48
 2039  -12.43   -2.89   59.94  -85.50  -21.28
 2040   -3.26   -8.48   47.84  -30.53  -21.88
 2041    1.53   -2.47   33.33  -25.48    0.76
 2042   -1.63    9.51   27.25  -46.68    3.39
 2043  -15.76   13.17  -31.20  -47.98    2.97
 2044    9.48   -5.21   37.14   14.79   -8.79
 2045  -12.98   -4.38  -28.65  -20.58    1.68
 2046  -35.44    1.49  -30.13  -97.31  -15.80
 2047   -7.16   -5.79   38.15  -72.08   11.06
 2048   -1.45   -9.36   11.70  -16.07    7.93
 2049    3.35  -13.11  -14.64   47.34   -6.21
 2050  -19.38   -0.19  -39.56  -40.37    2.60
 2051  -30.67    0.02  -47.25  -51.09  -24.34
 2052   28.22   -2.60   45.28   28.50   41.69
 2053   20.01    5.02   60.92   16.77   -2.68
 2054  -23.21    1.89   11.38  -75.41  -30.68
 2055  -15.70   -6.24   -6.53  -40.98   -9.04
 2056    1.89    6.26   30.98  -48.14   18.47
 2057  -29.13    1.68  -58.64  -47.33  -12.22
 2058  -28.73  -11.63  -74.31  -27.70   -1.30
 2059   -7.19    9.38  -29.13  -18.31    9.29
 2060   -5.10   -1.25    9.40  -17.69  -10.88
 2061  -21.95   -4.57    7.04  -57.52  -32.74
 2062    7.40   -2.79   15.85   28.25  -11.72
 2063  -27.00   -9.62  -38.06  -76.98   16.68
 2064  -14.58   -3.84   36.11  -49.04  -41.56
 2065   -5.92  -11.62   10.16   -4.35  -17.88
 2066  -16.63   -2.96  -12.48  -44.34   -6.74
 2067   -6.94   -9.95  -36.27   12.78    5.66
 2068  -13.49    0.33    5.81  -42.02  -18.10
 2069  -27.21    5.09   -5.75  -75.13  -33.05
 2070  -27.40    4.04  -31.54  -50.04  -32.04
 2071  -13.66    2.44  -21.10   -7.62  -28.37
 2072   -9.60   -3.88   29.94  -58.75   -5.72
 2073  -44.25  -10.28  -44.15 -101.99  -20.60
 2074  -29.53   -7.03  -18.50  -87.80   -4.77
 2075   13.89   -8.53   57.91   -7.75   13.92
 2076    2.44    1.28  -20.73   29.37   -0.17
 2077  -24.90   -9.66  -18.05  -55.50  -16.39
 2078  -13.06   -2.21  -38.66  -16.63    5.25
 2079  -33.59    0.64  -71.79  -61.35   -1.86
 2080   -7.80   -4.04   30.40  -41.40  -16.17
 2081  -19.00    4.54    5.11  -53.55  -32.11
 2082   -8.27    0.86  -16.83  -37.45   20.34
 2083  -35.65    1.99  -56.62  -63.93  -24.04
 2084  -31.13    7.54  -23.66  -96.36  -12.03
 2085    2.82   -0.04   33.14   -5.73  -16.09
 2086    8.35   19.95   35.38  -45.72   23.78
 2087  -29.39   -6.94  -18.76  -74.72  -17.15
 2088  -14.27   -2.75    7.32  -67.41    5.77
 2089  -19.22    1.54  -28.19  -58.48    8.24
 2090  -31.54   -1.13  -43.30  -97.49   15.78
 2091  -30.04   -8.88  -55.19  -46.33   -9.75
 2092  -42.36   -7.98  -61.11  -92.76   -7.59
 2093  -18.11    4.80   -0.98  -80.06    3.78
 2094   27.58  -12.85   -9.16   56.61   75.71
 2095  -21.69   -7.93   20.50  -74.93  -24.38
 2096  -26.02   -3.56  -37.81  -71.96    9.23
 2097  -44.51  -11.06  -62.26  -78.56  -26.17
 2098  -27.10   11.25  -57.12  -56.85   -5.68
 2099  -33.24   -8.03  -40.62  -66.97  -17.32
 2100    5.46    1.27   54.83  -14.16  -20.09
Projections under SRES B1 scenario
 2000     NaN     NaN     NaN     NaN     NaN
 2001    2.78   -6.14   14.67    4.37   -1.79
 2002   -0.19   -6.09   43.81  -12.26  -26.22
 2003    2.33   -4.21    1.10    8.79    3.66
 2004  -15.21  -17.73  -38.84    8.99  -13.26
 2005   23.41    3.66   79.01   32.42  -21.47
 2006   -2.33   -2.14    4.93    4.80  -16.92
 2007   20.22   -5.09   -6.16   49.90   42.23
 2008  -14.90   -5.21  -38.37   14.38  -30.40
 2009   33.18   10.60   23.17   94.63    4.31
 2010   12.15  -10.03   35.94   18.95    3.73
 2011   -0.20   -2.44   45.40  -25.90  -17.84
 2012  -23.58    6.73  -35.80  -25.23  -40.02
 2013  -10.64   -9.84  -67.39   32.08    2.60
 2014   -4.58    4.40   -5.76  -36.16   19.18
 2015   25.29    2.86    9.15   90.02   -0.86
 2016    9.84    4.36   14.34   34.16  -13.50
 2017  -12.17   -4.33  -40.43   14.81  -18.74
 2018   -1.63   -2.94   13.73  -11.85   -5.47
 2019   23.71   -1.91   72.31   -5.16   29.62
 2020   -6.52    3.63   -4.55  -10.25  -14.90
 2021    2.49   -1.65   -4.65   21.06   -4.81
 2022  -14.25    2.76    3.33  -35.57  -27.51
 2023   -2.81   -5.53  -28.44   47.87  -25.16
 2024  -19.04   -2.21  -19.94  -24.82  -29.20
 2025    8.17   -5.50   -1.93    6.30   33.79
 2026   -3.31    1.69  -32.95   -2.17   20.18
 2027   -7.78   -1.36    1.18  -25.43   -5.51
 2028    7.22    6.97   30.09   -2.44   -5.76
 2029   12.92   -5.33   17.01   44.00   -3.98
 2030    2.90    1.49  -10.18   19.86    0.45
 2031   19.43  -19.31   29.59   53.69   13.76
 2032  -17.98    5.33  -44.34  -29.57   -3.34
 2033    6.80    0.36   -5.72   29.96    2.62
 2034   -1.15   14.74  -20.79   -8.32    9.79
 2035   40.35   -5.07    6.80  131.40   28.27
 2036  -12.10   -6.81  -75.53   17.53   16.40
 2037    9.30   10.90   38.49    5.47  -17.64
 2038   25.80  -14.84   49.05   86.41  -17.43
 2039    0.76  -12.49   -7.98   36.51  -13.00
 2040   29.63   -2.89   23.08   87.60   10.73
 2041  -10.48   -2.77   16.60  -35.12  -20.63
 2042   16.74    1.82  -38.12   71.52   31.76
 2043   -5.61    4.99   -0.26  -32.79    5.61
 2044    7.87    2.65   -5.15   -4.57   38.56
 2045   11.13   14.93  -18.94   33.95   14.58
 2046   -4.47   -9.96    3.61  -16.35    4.81
 2047   -8.82   13.29  -46.09  -13.16   10.69
 2048  -26.73    3.51  -45.81  -41.45  -23.17
 2049   20.99   -0.92   21.51   24.56   38.80
 2050  -20.66    5.62  -38.65  -37.44  -12.17
 2051   20.69    4.51   44.58   15.39   18.30
 2052    4.68    3.63    5.75  -13.79   23.15
 2053   22.55   -0.18   56.95   19.43   14.02
 2054   14.38    7.08   50.26   -3.63    3.83
 2055   28.33    1.18   53.59   46.08   12.49
 2056   -1.72   22.64  -40.92   -8.56   19.97
 2057   18.48   -4.49    4.36   68.72    5.30
 2058   -6.87   -5.76  -15.47  -28.43   22.19
 2059    0.37   -4.56   41.18  -13.45  -21.68
 2060   19.06    8.71  -38.01   90.93   14.62
 2061  -12.90    0.80  -17.43  -48.65   13.70
 2062   -8.12   -1.02  -17.08  -48.06   33.68
 2063  -19.69   -9.97   -7.79  -60.11   -0.90
 2064   -8.46   -5.14  -14.76  -13.54   -0.39
 2065  -22.39   -3.01  -32.21  -50.00   -4.33
 2066  -19.39   -3.23  -57.09   -4.22  -13.03
 2067   -6.71   -3.27   26.97  -46.60   -3.93
 2068   -3.20   -2.80  -50.61   33.87    6.74
 2069  -18.78   -8.07   -3.00  -43.80  -20.24
 2070    5.71   -8.98   -2.76   44.14   -9.57
 2071    1.91    8.34  -29.85   44.34  -15.18
 2072   27.58   20.25   28.93   69.35   -8.22
 2073   22.70    4.77   20.85   57.88    7.29
 2074  -11.71    4.38  -22.70  -24.94   -3.59
 2075   -1.70    0.21  -27.33   17.77    2.56
 2076    9.21   10.32   55.77  -52.51   23.25
 2077  -18.42   -1.74  -27.56  -41.94   -2.45
 2078   10.50   -6.43   27.80   56.28  -35.65
 2079    1.13    0.72  -30.59   22.28   12.12
 2080  -40.83  -16.67  -55.81  -85.42   -5.43
 2081  -29.44   -3.95  -57.68  -46.77   -9.37
 2082   -4.52    2.31  -29.29  -14.08   22.98
 2083  -12.88   -2.75  -40.64   -1.08   -7.03
 2084   -3.54   -3.26  -31.04  -28.84   48.97
 2085   -3.00   -0.91   34.48  -44.43   -1.14
 2086    3.73   -9.09   65.12  -62.40   21.31
 2087  -30.63   -7.12  -30.80  -78.23   -6.36
 2088   11.95   11.92  -20.50   57.70   -1.32
 2089    8.73   -2.99    1.15  -19.82   56.56
 2090  -13.34  -11.33  -40.65   -2.68    1.30
 2091   -4.51   -7.53   32.58  -41.02   -2.06
 2092   -0.73   -4.64  -11.07    2.94    9.87
 2093  -10.00  -17.44    9.98  -40.51    7.95
 2094   -7.92   -8.90  -28.83  -18.43   24.46
 2095  -27.26   -7.68  -48.54  -21.24  -31.57
 2096   39.78   -6.45  116.23   73.17  -23.85
 2097  -14.79    4.30  -46.28   -6.01  -11.18
 2098  -12.13    4.50  -40.15  -12.49   -0.39
 2099  -24.40   -9.19  -62.71   -0.89  -24.83
 2100   11.20    9.90  -23.08   27.90   30.08
