Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual     DJF     MAM     JJA     SON
      21.8535      22.5981      21.9735      19.4711      23.3714
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
 Year  Annual     DJF     MAM     JJA     SON
 1960   -0.33   -0.62   -0.48    0.09   -0.20
 1961   -0.53   -0.07   -0.03   -0.88   -0.50
 1962   -0.59   -0.39   -0.73   -0.62   -0.36
 1963   -0.57   -0.40   -0.49   -0.45   -0.13
 1964   -0.48    0.29    0.13   -0.45   -0.91
 1965   -0.62   -0.58   -0.62   -0.45   -0.22
 1966   -0.28   -0.24    0.01   -0.08   -0.29
 1967   -0.54   -0.11   -0.54   -0.57   -0.60
 1968   -0.43   -0.27   -0.43   -0.62   -0.23
 1969   -0.02   -0.03    0.27   -0.06   -0.00
 1970   -0.15    0.06    0.19   -0.09   -0.16
 1971   -0.32   -0.46    0.06   -0.19   -0.39
 1972   -0.40   -0.28   -0.45   -0.56   -0.01
 1973    0.12    0.90    0.28   -0.06    0.10
 1974   -0.61   -0.56   -0.52   -0.41    0.03
 1975   -0.23   -0.22   -0.20   -0.33   -0.09
 1976   -0.57   -0.58   -0.62   -0.68   -0.33
 1977    0.06    0.01   -0.14    0.16    0.35
 1978   -0.14   -0.09   -0.42    0.04   -0.10
 1979    0.03    0.07    0.12   -0.03    0.17
 1980    0.10    0.35    0.01   -0.01    0.59
 1981   -0.24    0.12   -0.46   -0.12   -0.01
 1982   -0.09    0.47   -0.21    0.14   -0.26
 1983    0.59    0.86    0.95    0.29    0.44
 1984    0.21   -0.07    0.31    0.62    0.33
 1985    0.22    0.49    0.24    0.18    0.11
 1986    0.04   -0.08    0.37   -0.09   -0.04
 1987    0.63    0.59    1.06    0.38    0.76
 1988    0.50    1.00    0.24    0.55    0.28
 1989    0.10   -0.28   -0.15    0.36    0.70
 1990    0.61    0.57    0.32    0.97    0.64
 1991    0.42    0.17    0.46    1.36    0.16
 1992    0.52    0.28    0.96    1.03    0.45
 1993    0.30    0.23    0.17    1.11    0.19
 1994    0.32    0.20    0.54    0.89    0.52
 1995    1.11    0.96    0.78    1.81    1.51
 1996    0.68    0.24    0.79    0.84    1.12
 1997    0.39    0.20    0.12    1.72    0.86
 1998    1.36    1.50    1.66    1.77    1.04
 1999    0.43    0.09    0.65    1.72   -0.09
 2000    0.31   -0.25    0.26    0.75    1.17
 2001    0.63    0.49    0.58    1.55    0.64
 2002    0.84    0.95    0.93    1.29    0.19
 2003    0.99    0.84    1.13    1.11    0.95
 2004    0.62    0.72    0.05    1.41    0.49
 2005    1.12    1.18    1.00    1.26    1.32
 2006    0.50    0.39    0.32    0.85    0.44
