Mean monthly rainfall (mm) - Model Simulations
Refer to Accompanying Documentation
NaN indicates insufficient data is available
Timeseries in anomalies relative to 1970-1999 mean (mm per month)
 YEAR  Annual     JFM     AMJ     JAS     OND
20th Century Model Run
 1960   -0.14   -0.19    0.34   -0.45    1.90
 1961   -0.14   -0.32   -3.11    1.17   -2.70
 1962    1.94   -0.29    1.87   10.77   -4.49
 1963   -0.67   -0.20    0.18   -3.75   -2.13
 1964   -0.14   -0.29    0.78    2.82   -1.68
 1965    2.22   -0.19    0.27    0.37    0.20
 1966    0.58   -0.44    0.18    5.78    1.72
 1967   -1.52   -0.23   -4.19   -2.61   -2.38
 1968    0.32    0.04   -1.06   -3.33   -4.07
 1969    2.62   -0.01   -5.77   13.70    0.98
 1970    4.26    0.05   -0.24    6.50    2.82
 1971   -1.84   -0.09   -1.46   -3.74   -0.96
 1972   -0.70   -0.11   -1.19   -5.07   -1.54
 1973   -1.00   -0.09   -1.37   -3.66   -1.14
 1974   -0.29   -0.17   -0.29    1.07    1.39
 1975    0.77   -0.22   -0.41    5.17   -2.58
 1976   -1.07   -0.10   -1.20    0.14   -3.75
 1977    0.74   -0.09   -3.35    7.37    0.43
 1978   -2.89   -0.40   -1.81    3.98   -3.20
 1979   -2.06   -0.33   -2.22    3.82   -2.39
 1980   -1.15   -0.23   -0.57   -0.58   -4.73
 1981   -0.04   -0.26    3.13   -6.00    0.79
 1982   -1.03   -0.43   -0.13   -4.23   -0.93
 1983   -0.11   -0.43   -3.39   -5.13   -1.24
 1984    1.82   -0.12    1.02    7.38   -2.80
 1985   -1.84    0.06   -1.39   -0.91   -1.73
 1986   -0.21   -0.25   -0.74   -1.07    2.29
 1987   -1.54   -0.08   -2.15   -4.97    3.77
 1988    1.32   -0.06    4.18    2.99   -1.73
 1989    1.79   -0.20    0.97    0.24   -1.50
 1990    2.32    0.42    1.09    5.45   -1.05
 1991    0.01   -0.13   -0.15   -7.56    0.28
 1992   -3.00   -0.15   -2.21   -9.86   -2.25
 1993   -0.04   -0.16    0.93   -3.12    5.59
 1994    1.81   -0.25   -3.61   12.38   -1.81
 1995   -1.00   -0.28    3.16    0.26   -2.61
 1996   -0.97   -0.32   -2.49   -4.18   -1.90
 1997    0.76   -0.41    1.04    0.44    0.84
 1998   -1.17   -0.37    0.20   -3.09   -0.72
 1999    0.64   -0.20    4.59   -1.74   -0.58
 2000   -0.26   -0.01   -2.52   -6.77    0.00
Projections under SRES A2 scenario
 2000    0.06   -0.25   -1.99  -13.42    6.37
 2001    2.60   -0.17    0.30   -0.68   -1.22
 2002    2.51   -0.25    0.02    8.89    2.50
 2003    4.96   -0.13   -0.36   11.99   -1.70
 2004    0.14   -0.22    6.62   -1.16    1.17
