Frequency of Cold Nights - Observed Data
NaN indicates insufficient data is available
Refer to Accompanying Documentation
Average Climatology 1970-1999
       Annual     DJF     MAM     JJA     SON
         7.59    7.66    7.50    7.40    8.04
Timeseries (% days occurring)
YEAR   Annual     DJF     MAM     JJA     SON
1960      NaN     NaN     NaN     NaN    5.98
1961    10.78   10.18     NaN   16.35   10.50
1962    12.43    9.57   18.64   11.96   13.55
1963    18.82   14.74   21.85   26.53   10.12
1964    21.54   22.88   17.87   32.45   19.49
1965    20.21    9.97   32.60   13.67   16.43
1966    10.26   11.16   19.07    8.10   12.97
1967    13.06   25.54    8.95   12.46   11.96
1968    17.40    3.19   14.83   21.59   13.89
1969     5.40    4.00    5.04    6.30    8.40
1970    11.94   15.19   23.48    6.96    7.27
1971    13.07   20.03    8.82   12.73   12.97
1972    15.15    6.54   12.24   17.58   14.90
1973     8.11    6.39    2.54   10.22   13.56
1974     9.47    7.73    7.74   12.11   11.76
1975     9.48   10.04    4.53    9.47   13.65
1976    10.72   10.89    4.77   16.40   12.25
1977     4.94    2.76    6.37    5.05    3.48
1978     5.73    9.19    4.81    8.38    7.59
1979     7.19    6.84   11.07    4.55    4.61
1980     7.36    4.09    9.36    9.80    7.10
1981    11.72    5.21   19.22    9.03   14.18
1982     4.82    6.92    5.55    5.28    4.46
1983     5.50   19.93    6.22    7.67    4.80
1984     9.73    7.27   12.22    3.46    3.95
1985     6.61    8.41    3.53    7.16    8.37
1986     6.74    7.88    7.10    3.76    6.63
1987     4.52    3.24    1.93    5.69    6.95
1988     6.83    4.64    4.54    8.12    8.84
1989     5.86    9.69    4.05    3.66   11.94
1990     6.57    6.14    4.95    2.71    8.79
1991     7.66    9.78    8.33    6.69    7.08
1992     7.18    6.07    5.49    8.39    6.14
1993     4.37    9.88    2.12    3.26    4.35
1994    10.17    4.13   13.98   11.54    7.16
1995     4.25    3.90    6.35    3.91    3.36
1996     5.19    2.97    4.03    7.86    4.89
1997     8.52    3.01    9.80    3.64    8.75
1998     3.10    5.44    2.31    3.36    3.24
1999     5.32    5.60     NaN    3.57    8.15
2000     5.73     NaN     NaN    6.16    6.40
2001      NaN     NaN     NaN     NaN    8.78
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
