Maximum 1-day rainfall - Model Simulations
NaN indicates insufficient data is available
Refer to accompanying documentation
Model Climatology 1970-1999
Year    Annual      JFM      AMJ      JAS      OND
         45.58     2.52    28.21    41.74    22.50
Timeseries in anomalies relative to 1970-1999 mean (mm)
Year    Annual      JFM      AMJ      JAS      OND
20th Century Model Run
1960       NaN      NaN      NaN      NaN      NaN
1961     -8.05     0.47   -11.28    -6.92    -3.30
1962     -3.04    -0.34   -15.45     0.71    -5.83
1963     -3.23    -1.38   -11.73     0.06     0.37
1964      6.59     1.16     9.40     9.41    -5.74
1965      0.65    -0.47     5.41    -3.10     6.40
1966      3.82    -1.37    -8.29     4.73     7.38
1967     12.58     0.14     3.29    16.27    -1.91
1968     -3.86    -0.96     5.92    -2.91    -2.03
1969      7.74    -0.79   -11.66    11.30     1.94
1970     -3.25     8.32     2.01    -0.95    -9.99
1971     -4.84    -0.59   -10.02    -2.83     8.54
1972     11.35    -0.47    -4.16    13.52    14.56
1973      6.71    -1.80    17.98     1.52     1.25
1974     -7.46    -0.57    -8.59    -3.61    -0.48
1975     -0.31     3.68    -3.38     1.83    -2.72
1976     -2.04    -0.94    -0.03     1.52    -1.81
1977     -1.09    -0.83    -7.87    -2.24     1.43
1978     -8.89    -1.20    -0.53    -6.57   -12.35
1979      9.74    -0.48    24.92     1.78    -5.07
1980    -14.24    -1.33    -0.93   -14.38    -9.03
1981     -2.21    -1.06     4.82    -5.11    -6.25
1982      2.82    -1.25    17.69    -6.27    -2.75
1983     -6.87    -1.06    -9.25    -5.80    -2.88
1984      2.94     1.66    -8.70     6.08     4.71
1985      4.49     0.64   -14.66     8.24    -4.39
1986      2.87    -0.90    -7.54     5.73    -8.75
1987     -3.35    -1.44     0.21    -1.82     5.33
1988     -2.72    -0.05     4.75    -3.66    -3.59
1989     11.49     0.02    11.49    -1.37    26.31
1990     -1.78     5.49     3.57     0.60    -4.67
1991      1.63    -0.86     0.53     1.73     6.01
1992     -5.36    -1.16     3.89    -4.87    -7.11
1993     -4.16    -1.01     5.85   -12.41    11.40
1994     -5.95    -0.61    -9.84    -2.58    -1.61
1995     14.53     0.31    -2.04    18.31    -5.85
1996     13.79    -0.66     0.21    16.16    -2.25
1997     -3.40    -0.08    -3.72    -1.50     5.71
1998      0.26    -1.14     4.28     0.18     8.95
1999     -4.71    -0.61   -10.91    -1.22    -2.63
2000       NaN      NaN      NaN      NaN      NaN
Projections under SRES A2 scenario
2000       NaN      NaN      NaN      NaN      NaN
2001       NaN      NaN      NaN      NaN      NaN
2002       NaN      NaN      NaN      NaN      NaN
2003       NaN      NaN      NaN      NaN      NaN
2004       NaN      NaN      NaN      NaN      NaN
2005       NaN      NaN      NaN      NaN      NaN
2006       NaN      NaN      NaN      NaN      NaN
2007       NaN      NaN      NaN      NaN      NaN
2008       NaN      NaN      NaN      NaN      NaN
2009       NaN      NaN      NaN      NaN      NaN
2010       NaN      NaN      NaN      NaN      NaN
2011       NaN      NaN      NaN      NaN      NaN
2012       NaN      NaN      NaN      NaN      NaN
2013       NaN      NaN      NaN      NaN      NaN
2014       NaN      NaN      NaN      NaN      NaN
