Mean Monthly Precipitation (mm) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual      JF     MAM    JJAS     OND
        186.4    40.4   161.5   313.3   138.6
Timeseries in anomalies relative to 1970-1999 mean (mm)
YEAR   Annual      JF     MAM    JJAS     OND
 1960   25.33  -18.85    0.13   80.38   10.11
 1961   37.56    8.20   12.52   96.13   42.26
 1962   47.52   18.30   44.08   71.90   37.95
 1963   62.73   51.32   23.27  108.71   48.48
 1964   17.33   -4.95   37.25   35.45   23.44
 1965   22.86   30.57   34.02   36.66   17.00
 1966   49.37   22.74   20.09  101.00   61.61
 1967   25.99   -5.41   23.97   66.93   22.29
 1968   62.74   43.14   34.91   89.13   73.73
 1969   32.11   -2.71   36.65   40.31   75.67
 1970    6.30   24.49   31.58   19.42   -1.67
 1971    7.72   12.98    6.36    9.71   53.87
 1972   15.18   16.29   49.98    9.65   15.05
 1973   10.25   -4.59   14.29   13.72   29.51
 1974    2.24    4.75  -16.26   36.13    0.08
 1975    6.16    4.76   18.45   -5.27   25.85
 1976    9.73    8.63   31.50    0.75   57.68
 1977    8.84    5.12   46.70   35.65   18.80
 1978   16.88   32.45   27.42   38.24   35.84
 1979   19.29    0.02   12.76   44.41   26.06
 1980   -0.48   13.52    2.94  -16.71   16.33
 1981   -0.34   -6.47   22.88   -1.38  -17.33
 1982   -5.66   11.37   68.21  -40.12  -21.39
 1983  -19.92  -12.87   -0.87  -18.34  -26.33
 1984    0.12   -2.10   15.07   10.87  -23.80
 1985   -1.87   12.43  -23.77   43.23  -34.99
 1986  -28.57   -3.29   -1.75  -60.56  -24.46
 1987   -5.29    4.06  -31.25   13.07  -10.04
 1988  -13.37  -11.69  -31.29    7.07  -16.17
 1989    5.77   -8.14  -27.75   32.43   15.75
 1990   -3.38   -2.52   -9.56  -26.30   39.95
 1991    3.50    4.93    5.82   19.00   11.71
 1992    5.12   -1.38   42.41   -9.74   24.39
 1993   18.92   10.22   18.75   34.74   15.48
 1994   14.03    5.18  -10.15   33.67   22.66
 1995   10.19   -9.23    5.17   19.16   20.33
 1996   18.54   40.76    2.27   52.10   -7.29
 1997   -5.28    4.30  -30.58    7.82   -3.82
 1998    4.38   -3.30   31.54   37.93   -1.72
 1999    9.61    3.19  -13.35   52.48   19.17
 2000   18.18    0.44   17.73   39.18    9.04
 2001    9.77    2.56   -4.43   12.40   25.25
 2002   -0.87   15.13  -24.97    3.80    6.36
 2003   30.06    5.29   80.67   12.22   19.76
 2004    1.82  -12.96    3.99  -10.29   25.63
 2005  -42.88   -8.77  -76.25  -69.81    3.66
 2006    7.83   -8.95   -9.08   49.37  -19.45
