Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual      JF     MAM    JJAS     OND
      25.4712      25.6417      26.3015      24.7903      25.4350
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
YEAR   Annual      JF     MAM    JJAS     OND
1960    -0.39   -1.05   -0.09   -0.30   -0.35
1961    -0.46   -0.67   -0.19   -0.54   -0.49
1962    -0.59   -0.89   -0.46   -0.70   -0.37
1963    -0.25   -1.02    0.14   -0.09   -0.33
1964    -0.68   -0.20   -0.13   -0.93   -1.21
1965    -0.50   -0.53   -0.21   -0.64   -0.56
1966    -0.35   -0.43   -0.20   -0.41   -0.35
1967    -0.33    0.01   -0.30   -0.40   -0.48
1968    -0.10   -0.32   -0.42    0.13    0.06
1969     0.05    0.31    0.05    0.03   -0.09
1970    -0.14   -0.27   -0.23   -0.04   -0.11
1971    -0.46   -0.84   -0.31   -0.29   -0.59
1972    -0.28   -1.00   -0.60    0.02    0.13
1973     0.30    0.59    0.29    0.33    0.08
1974    -0.14   -0.12   -0.06   -0.07   -0.31
1975    -0.29   -0.43   -0.23   -0.28   -0.28
1976    -0.55   -0.52   -0.40   -0.62   -0.61
1977     0.06    0.35    0.10   -0.17    0.13
1978    -0.26    0.15   -0.41   -0.42   -0.17
1979    -0.01   -0.10   -0.18    0.14    0.02
1980    -0.10   -0.01   -0.19   -0.02   -0.17
1981     0.11    0.28   -0.07    0.01    0.31
1982    -0.00    0.09    0.08   -0.01   -0.14
1983     0.19    0.47    0.42    0.08   -0.09
1984    -0.03   -0.21   -0.21    0.13    0.07
1985    -0.08   -0.21    0.02   -0.18    0.04
1986    -0.13   -0.18    0.10   -0.22   -0.20
1987     0.45    0.31    0.34    0.52    0.55
1988     0.22    0.62    0.51    0.10   -0.16
1989     0.02   -0.34    0.09    0.09    0.08
1990     0.08    0.04    0.03    0.04    0.19
1991     0.03    0.24   -0.07    0.20   -0.23
1992    -0.09    0.19    0.03   -0.36   -0.05
1993    -0.16   -0.31   -0.49   -0.09    0.18
1994    -0.06   -0.11   -0.12   -0.13    0.12
1995     0.16    0.13    0.15    0.24    0.09
1996     0.08    0.15    0.21    0.10   -0.12
1997     0.10   -0.20   -0.15    0.11    0.56
1998     0.73    1.02    1.02    0.51    0.54
1999     0.25    0.23    0.35    0.27    0.13
2000     0.09    0.01    0.11    0.10    0.13
2001     0.16   -0.11    0.04    0.24    0.37
2002     0.22    0.23    0.23    0.26    0.13
2003     0.38    0.44    0.24    0.28    0.60
2004     0.30    0.38    0.27    0.12    0.52
2005     0.38    0.28    0.14    0.40    0.65
2006     0.37    0.23    0.00    0.53    0.63
