Mean Temperature (Degrees C) - Observed Records - Anomalies relative to 1971-2000 mean
Refer to Accompanying Documentation
NaN indicates insufficient data is available
1970-1999 Climatology
YEAR   Annual      JF     MAM    JJAS     OND
      25.4712      25.6417      26.3015      24.7903      25.4350
Timeseries in Anomalies relative to 1970-1999 mean (degrees C)
YEAR   Annual      JF     MAM    JJAS     OND
1960    -0.39   -0.21   -0.44   -0.50   -0.32
1961    -0.55   -0.17   -0.25   -0.97   -0.55
1962    -0.56   -0.01   -0.55   -0.87   -0.52
1963    -0.35   -0.67   -0.48    0.01   -0.47
1964    -0.62    0.16   -0.47   -0.84   -1.01
1965    -0.68   -1.14   -0.53   -0.74   -0.44
1966    -0.38   -0.19   -0.37   -0.52   -0.34
1967    -0.37   -0.07   -0.27   -0.55   -0.40
1968    -0.27   -0.59   -0.67    0.15   -0.22
1969    -0.28    0.14    0.03   -0.72   -0.27
1970    -0.20    0.00   -0.26   -0.28   -0.18
1971    -0.68   -0.54   -0.97   -0.60   -0.57
1972    -0.32   -0.56   -0.70   -0.20    0.07
1973    -0.09    0.32    0.06    0.03   -0.69
1974    -0.47   -0.31   -0.74   -0.29   -0.56
1975    -0.42   -0.56   -0.59   -0.33   -0.28
1976    -0.83   -0.88   -0.74   -0.83   -0.86
1977    -0.04   -0.20   -0.13   -0.07    0.18
1978    -0.22    0.09   -0.30   -0.35   -0.19
1979     0.02   -0.05   -0.01    0.23   -0.19
1980    -0.09   -0.02   -0.29    0.14   -0.25
1981     0.07   -0.25   -0.17    0.17    0.38
1982    -0.15   -0.24   -0.33   -0.02   -0.10
1983     0.26    0.19    0.48    0.09    0.29
1984     0.03    0.08    0.06   -0.13    0.17
1985    -0.09   -0.09   -0.00   -0.20   -0.04
1986    -0.07   -0.10    0.09   -0.09   -0.16
1987     0.59    0.36    0.53    0.64    0.75
1988     0.39    0.50    0.71    0.18    0.29
1989     0.27   -0.06    0.18    0.25    0.62
1990     0.31    0.29    0.56    0.19    0.21
1991     0.02    0.10   -0.08    0.33   -0.34
1992    -0.16   -0.05   -0.01   -0.34   -0.13
1993     0.04   -0.29   -0.07    0.11    0.27
1994     0.18    0.11    0.27    0.19    0.11
1995     0.31    0.31    0.46    0.33    0.13
1996     0.16    0.23    0.36    0.06    0.04
1997     0.10    0.14   -0.01   -0.10    0.44
1998     0.80    1.12    1.23    0.51    0.54
1999     0.29    0.34    0.39    0.36    0.05
2000     0.25    0.01    0.30    0.27    0.35
2001     0.43    0.45    0.44    0.27    0.64
2002      NaN     NaN     NaN     NaN     NaN
2003      NaN     NaN     NaN     NaN     NaN
2004      NaN     NaN     NaN     NaN     NaN
2005      NaN     NaN     NaN     NaN     NaN
2006      NaN     NaN     NaN     NaN     NaN
